Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.decoder.weight', 'lm_head.bias', 'lm_head.dense.bias', 'lm_head.layer_norm.weight', 'lm_head.layer_norm.bias', 'lm_head.dense.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.weight', 'cls.predictions.bias', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.22809
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 9 Days 8:54:17        lr: 	1.0000E-08 loss: 	4.56693 loss align 0.0000
starting val epoch 1
val [0001 / 0050] validation loss: 	2.15847
starting train epoch 1
 epoch [0001 / 0050] [0009/4485] eta: 0 Days 6:56:16        lr: 	1.0000E-08 loss: 	1.62920 loss align 0.0000
 epoch [0001 / 0050] [0109/4485] eta: 0 Days 6:55:3         lr: 	1.0000E-08 loss: 	1.94126 loss align 0.0000
 epoch [0001 / 0050] [0209/4485] eta: 0 Days 6:53:54        lr: 	1.0000E-08 loss: 	1.84279 loss align 0.0000
 epoch [0001 / 0050] [0309/4485] eta: 0 Days 6:52:49        lr: 	1.0000E-08 loss: 	1.80977 loss align 0.0000
 epoch [0001 / 0050] [0409/4485] eta: 0 Days 6:51:46        lr: 	1.0000E-08 loss: 	1.85781 loss align 0.0000
 epoch [0001 / 0050] [0509/4485] eta: 0 Days 6:50:46        lr: 	1.0000E-08 loss: 	1.83800 loss align 0.0000
 epoch [0001 / 0050] [0609/4485] eta: 0 Days 6:49:48        lr: 	1.0000E-08 loss: 	1.85963 loss align 0.0000
 epoch [0001 / 0050] [0709/4485] eta: 0 Days 6:48:53        lr: 	1.0000E-08 loss: 	1.82145 loss align 0.0000
 epoch [0001 / 0050] [0809/4485] eta: 0 Days 6:47:59        lr: 	1.0000E-08 loss: 	1.83402 loss align 0.0000
 epoch [0001 / 0050] [0909/4485] eta: 0 Days 6:47:6         lr: 	1.0000E-08 loss: 	1.88054 loss align 0.0000
 epoch [0001 / 0050] [1009/4485] eta: 0 Days 6:46:16        lr: 	1.0000E-08 loss: 	1.86927 loss align 0.0000
 epoch [0001 / 0050] [1109/4485] eta: 0 Days 6:45:26        lr: 	1.0000E-08 loss: 	1.88947 loss align 0.0000
 epoch [0001 / 0050] [1209/4485] eta: 0 Days 6:44:38        lr: 	1.0000E-08 loss: 	1.86995 loss align 0.0000
 epoch [0001 / 0050] [1309/4485] eta: 0 Days 6:43:51        lr: 	1.0000E-08 loss: 	1.85857 loss align 0.0000
 epoch [0001 / 0050] [1409/4485] eta: 0 Days 6:43:5         lr: 	1.0000E-08 loss: 	1.87981 loss align 0.0000
 epoch [0001 / 0050] [1509/4485] eta: 0 Days 6:42:20        lr: 	1.0000E-08 loss: 	1.86252 loss align 0.0000
 epoch [0001 / 0050] [1609/4485] eta: 0 Days 6:41:37        lr: 	1.0000E-08 loss: 	1.85369 loss align 0.0000
 epoch [0001 / 0050] [1709/4485] eta: 0 Days 6:40:56        lr: 	1.0000E-08 loss: 	1.85393 loss align 0.0000
 epoch [0001 / 0050] [1809/4485] eta: 0 Days 6:40:15        lr: 	1.0000E-08 loss: 	1.86913 loss align 0.0000
 epoch [0001 / 0050] [1909/4485] eta: 0 Days 6:39:35        lr: 	1.0000E-08 loss: 	1.86457 loss align 0.0000
 epoch [0001 / 0050] [2009/4485] eta: 0 Days 6:38:57        lr: 	1.0000E-08 loss: 	1.86416 loss align 0.0000
 epoch [0001 / 0050] [2109/4485] eta: 0 Days 6:38:19        lr: 	1.0000E-08 loss: 	1.86965 loss align 0.0000
 epoch [0001 / 0050] [2209/4485] eta: 0 Days 6:37:43        lr: 	1.0000E-08 loss: 	1.87291 loss align 0.0000
 epoch [0001 / 0050] [2309/4485] eta: 0 Days 6:37:8         lr: 	1.0000E-08 loss: 	1.85413 loss align 0.0000
 epoch [0001 / 0050] [2409/4485] eta: 0 Days 6:36:34        lr: 	1.0000E-08 loss: 	1.84637 loss align 0.0000
 epoch [0001 / 0050] [2509/4485] eta: 0 Days 6:36:0         lr: 	1.0000E-08 loss: 	1.84106 loss align 0.0000
 epoch [0001 / 0050] [2609/4485] eta: 0 Days 6:35:26        lr: 	1.0000E-08 loss: 	1.82944 loss align 0.0000
 epoch [0001 / 0050] [2709/4485] eta: 0 Days 6:34:54        lr: 	1.0000E-08 loss: 	1.84211 loss align 0.0000
 epoch [0001 / 0050] [2809/4485] eta: 0 Days 6:34:22        lr: 	1.0000E-08 loss: 	1.83651 loss align 0.0000
 epoch [0001 / 0050] [2909/4485] eta: 0 Days 6:33:51        lr: 	1.0000E-08 loss: 	1.83122 loss align 0.0000
 epoch [0001 / 0050] [3009/4485] eta: 0 Days 6:33:21        lr: 	1.0000E-08 loss: 	1.83316 loss align 0.0000
 epoch [0001 / 0050] [3109/4485] eta: 0 Days 6:32:51        lr: 	1.0000E-08 loss: 	1.83132 loss align 0.0000
 epoch [0001 / 0050] [3209/4485] eta: 0 Days 6:32:21        lr: 	1.0000E-08 loss: 	1.83028 loss align 0.0000
 epoch [0001 / 0050] [3309/4485] eta: 0 Days 6:31:52        lr: 	1.0000E-08 loss: 	1.84241 loss align 0.0000
 epoch [0001 / 0050] [3409/4485] eta: 0 Days 6:31:24        lr: 	1.0000E-08 loss: 	1.83666 loss align 0.0000
 epoch [0001 / 0050] [3509/4485] eta: 0 Days 6:30:57        lr: 	1.0000E-08 loss: 	1.83422 loss align 0.0000
 epoch [0001 / 0050] [3609/4485] eta: 0 Days 6:30:30        lr: 	1.0000E-08 loss: 	1.83305 loss align 0.0000
 epoch [0001 / 0050] [3709/4485] eta: 0 Days 6:30:3         lr: 	1.0000E-08 loss: 	1.83046 loss align 0.0000
 epoch [0001 / 0050] [3809/4485] eta: 0 Days 6:29:36        lr: 	1.0000E-08 loss: 	1.83097 loss align 0.0000
 epoch [0001 / 0050] [3909/4485] eta: 0 Days 6:29:9         lr: 	1.0000E-08 loss: 	1.83263 loss align 0.0000
 epoch [0001 / 0050] [4009/4485] eta: 0 Days 6:28:43        lr: 	1.0000E-08 loss: 	1.83119 loss align 0.0000
 epoch [0001 / 0050] [4109/4485] eta: 0 Days 6:28:17        lr: 	1.0000E-08 loss: 	1.83770 loss align 0.0000
 epoch [0001 / 0050] [4209/4485] eta: 0 Days 6:27:52        lr: 	1.0000E-08 loss: 	1.83307 loss align 0.0000
 epoch [0001 / 0050] [4309/4485] eta: 0 Days 6:27:28        lr: 	1.0000E-08 loss: 	1.83343 loss align 0.0000
 epoch [0001 / 0050] [4409/4485] eta: 0 Days 6:27:3         lr: 	1.0000E-08 loss: 	1.83373 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	1.94865
starting train epoch 2
 epoch [0002 / 0050] [0009/4485] eta: 0 Days 6:35:46        lr: 	1.0000E-08 loss: 	1.31593 loss align 0.0000
 epoch [0002 / 0050] [0109/4485] eta: 0 Days 6:35:15        lr: 	1.0000E-08 loss: 	1.73428 loss align 0.0000
 epoch [0002 / 0050] [0209/4485] eta: 0 Days 6:34:44        lr: 	1.0000E-08 loss: 	1.61274 loss align 0.0000
 epoch [0002 / 0050] [0309/4485] eta: 0 Days 6:34:14        lr: 	1.0000E-08 loss: 	1.66826 loss align 0.0000
 epoch [0002 / 0050] [0409/4485] eta: 0 Days 6:33:44        lr: 	1.0000E-08 loss: 	1.67525 loss align 0.0000
 epoch [0002 / 0050] [0509/4485] eta: 0 Days 6:33:15        lr: 	1.0000E-08 loss: 	1.70537 loss align 0.0000
 epoch [0002 / 0050] [0609/4485] eta: 0 Days 6:32:46        lr: 	1.0000E-08 loss: 	1.68665 loss align 0.0000
 epoch [0002 / 0050] [0709/4485] eta: 0 Days 6:32:18        lr: 	1.0000E-08 loss: 	1.68386 loss align 0.0000
 epoch [0002 / 0050] [0809/4485] eta: 0 Days 6:31:51        lr: 	1.0000E-08 loss: 	1.66237 loss align 0.0000
 epoch [0002 / 0050] [0909/4485] eta: 0 Days 6:31:24        lr: 	1.0000E-08 loss: 	1.67828 loss align 0.0000
 epoch [0002 / 0050] [1009/4485] eta: 0 Days 6:30:58        lr: 	1.0000E-08 loss: 	1.69147 loss align 0.0000
 epoch [0002 / 0050] [1109/4485] eta: 0 Days 6:30:31        lr: 	1.0000E-08 loss: 	1.67968 loss align 0.0000
 epoch [0002 / 0050] [1209/4485] eta: 0 Days 6:30:6         lr: 	1.0000E-08 loss: 	1.67250 loss align 0.0000
 epoch [0002 / 0050] [1309/4485] eta: 0 Days 6:29:40        lr: 	1.0000E-08 loss: 	1.65042 loss align 0.0000
 epoch [0002 / 0050] [1409/4485] eta: 0 Days 6:29:15        lr: 	1.0000E-08 loss: 	1.65570 loss align 0.0000
 epoch [0002 / 0050] [1509/4485] eta: 0 Days 6:28:50        lr: 	1.0000E-08 loss: 	1.67805 loss align 0.0000
 epoch [0002 / 0050] [1609/4485] eta: 0 Days 6:28:26        lr: 	1.0000E-08 loss: 	1.65839 loss align 0.0000
 epoch [0002 / 0050] [1709/4485] eta: 0 Days 6:28:2         lr: 	1.0000E-08 loss: 	1.64491 loss align 0.0000
 epoch [0002 / 0050] [1809/4485] eta: 0 Days 6:27:38        lr: 	1.0000E-08 loss: 	1.66555 loss align 0.0000
 epoch [0002 / 0050] [1909/4485] eta: 0 Days 6:27:14        lr: 	1.0000E-08 loss: 	1.66649 loss align 0.0000
 epoch [0002 / 0050] [2009/4485] eta: 0 Days 6:26:51        lr: 	1.0000E-08 loss: 	1.65688 loss align 0.0000
 epoch [0002 / 0050] [2109/4485] eta: 0 Days 6:26:27        lr: 	1.0000E-08 loss: 	1.66796 loss align 0.0000
 epoch [0002 / 0050] [2209/4485] eta: 0 Days 6:26:5         lr: 	1.0000E-08 loss: 	1.66330 loss align 0.0000
 epoch [0002 / 0050] [2309/4485] eta: 0 Days 6:25:43        lr: 	1.0000E-08 loss: 	1.66454 loss align 0.0000
 epoch [0002 / 0050] [2409/4485] eta: 0 Days 6:25:20        lr: 	1.0000E-08 loss: 	1.67223 loss align 0.0000
 epoch [0002 / 0050] [2509/4485] eta: 0 Days 6:24:58        lr: 	1.0000E-08 loss: 	1.65897 loss align 0.0000
 epoch [0002 / 0050] [2609/4485] eta: 0 Days 6:24:36        lr: 	1.0000E-08 loss: 	1.65998 loss align 0.0000
 epoch [0002 / 0050] [2709/4485] eta: 0 Days 6:24:14        lr: 	1.0000E-08 loss: 	1.66312 loss align 0.0000
 epoch [0002 / 0050] [2809/4485] eta: 0 Days 6:23:53        lr: 	1.0000E-08 loss: 	1.65216 loss align 0.0000
 epoch [0002 / 0050] [2909/4485] eta: 0 Days 6:23:31        lr: 	1.0000E-08 loss: 	1.67182 loss align 0.0000
 epoch [0002 / 0050] [3009/4485] eta: 0 Days 6:23:9         lr: 	1.0000E-08 loss: 	1.67138 loss align 0.0000
 epoch [0002 / 0050] [3109/4485] eta: 0 Days 6:22:48        lr: 	1.0000E-08 loss: 	1.67854 loss align 0.0000
 epoch [0002 / 0050] [3209/4485] eta: 0 Days 6:22:27        lr: 	1.0000E-08 loss: 	1.67746 loss align 0.0000
 epoch [0002 / 0050] [3309/4485] eta: 0 Days 6:22:6         lr: 	1.0000E-08 loss: 	1.69012 loss align 0.0000
 epoch [0002 / 0050] [3409/4485] eta: 0 Days 6:21:46        lr: 	1.0000E-08 loss: 	1.70024 loss align 0.0000
 epoch [0002 / 0050] [3509/4485] eta: 0 Days 6:21:26        lr: 	1.0000E-08 loss: 	1.70456 loss align 0.0000
 epoch [0002 / 0050] [3609/4485] eta: 0 Days 6:21:6         lr: 	1.0000E-08 loss: 	1.70372 loss align 0.0000
 epoch [0002 / 0050] [3709/4485] eta: 0 Days 6:20:46        lr: 	1.0000E-08 loss: 	1.70238 loss align 0.0000
 epoch [0002 / 0050] [3809/4485] eta: 0 Days 6:20:26        lr: 	1.0000E-08 loss: 	1.70613 loss align 0.0000
 epoch [0002 / 0050] [3909/4485] eta: 0 Days 6:20:6         lr: 	1.0000E-08 loss: 	1.70047 loss align 0.0000
 epoch [0002 / 0050] [4009/4485] eta: 0 Days 6:19:47        lr: 	1.0000E-08 loss: 	1.70058 loss align 0.0000
 epoch [0002 / 0050] [4109/4485] eta: 0 Days 6:19:27        lr: 	1.0000E-08 loss: 	1.69382 loss align 0.0000
 epoch [0002 / 0050] [4209/4485] eta: 0 Days 6:19:8         lr: 	1.0000E-08 loss: 	1.69428 loss align 0.0000
 epoch [0002 / 0050] [4309/4485] eta: 0 Days 6:18:49        lr: 	1.0000E-08 loss: 	1.68889 loss align 0.0000
 epoch [0002 / 0050] [4409/4485] eta: 0 Days 6:18:30        lr: 	1.0000E-08 loss: 	1.68371 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	1.85955
starting train epoch 3
 epoch [0003 / 0050] [0009/4485] eta: 0 Days 6:24:4         lr: 	1.0000E-08 loss: 	2.77664 loss align 0.0000
 epoch [0003 / 0050] [0109/4485] eta: 0 Days 6:23:37        lr: 	1.0000E-08 loss: 	1.59028 loss align 0.0000
 epoch [0003 / 0050] [0209/4485] eta: 0 Days 6:23:11        lr: 	1.0000E-08 loss: 	1.49535 loss align 0.0000
 epoch [0003 / 0050] [0309/4485] eta: 0 Days 6:22:46        lr: 	1.0000E-08 loss: 	1.47193 loss align 0.0000
 epoch [0003 / 0050] [0409/4485] eta: 0 Days 6:22:21        lr: 	1.0000E-08 loss: 	1.49467 loss align 0.0000
 epoch [0003 / 0050] [0509/4485] eta: 0 Days 6:21:56        lr: 	1.0000E-08 loss: 	1.47166 loss align 0.0000
 epoch [0003 / 0050] [0609/4485] eta: 0 Days 6:21:31        lr: 	1.0000E-08 loss: 	1.49763 loss align 0.0000
 epoch [0003 / 0050] [0709/4485] eta: 0 Days 6:21:7         lr: 	1.0000E-08 loss: 	1.47724 loss align 0.0000
 epoch [0003 / 0050] [0809/4485] eta: 0 Days 6:20:42        lr: 	1.0000E-08 loss: 	1.55955 loss align 0.0000
 epoch [0003 / 0050] [0909/4485] eta: 0 Days 6:20:17        lr: 	1.0000E-08 loss: 	1.57284 loss align 0.0000
 epoch [0003 / 0050] [1009/4485] eta: 0 Days 6:19:53        lr: 	1.0000E-08 loss: 	1.54561 loss align 0.0000
 epoch [0003 / 0050] [1109/4485] eta: 0 Days 6:19:30        lr: 	1.0000E-08 loss: 	1.57769 loss align 0.0000
 epoch [0003 / 0050] [1209/4485] eta: 0 Days 6:19:7         lr: 	1.0000E-08 loss: 	1.62318 loss align 0.0000
 epoch [0003 / 0050] [1309/4485] eta: 0 Days 6:18:44        lr: 	1.0000E-08 loss: 	1.64174 loss align 0.0000
 epoch [0003 / 0050] [1409/4485] eta: 0 Days 6:18:22        lr: 	1.0000E-08 loss: 	1.64654 loss align 0.0000
 epoch [0003 / 0050] [1509/4485] eta: 0 Days 6:17:59        lr: 	1.0000E-08 loss: 	1.64149 loss align 0.0000
 epoch [0003 / 0050] [1609/4485] eta: 0 Days 6:17:37        lr: 	1.0000E-08 loss: 	1.66836 loss align 0.0000
 epoch [0003 / 0050] [1709/4485] eta: 0 Days 6:17:15        lr: 	1.0000E-08 loss: 	1.70874 loss align 0.0000
 epoch [0003 / 0050] [1809/4485] eta: 0 Days 6:16:53        lr: 	1.0000E-08 loss: 	1.70010 loss align 0.0000
 epoch [0003 / 0050] [1909/4485] eta: 0 Days 6:16:31        lr: 	1.0000E-08 loss: 	1.68393 loss align 0.0000
 epoch [0003 / 0050] [2009/4485] eta: 0 Days 6:16:9         lr: 	1.0000E-08 loss: 	1.66956 loss align 0.0000
 epoch [0003 / 0050] [2109/4485] eta: 0 Days 6:15:48        lr: 	1.0000E-08 loss: 	1.66010 loss align 0.0000
 epoch [0003 / 0050] [2209/4485] eta: 0 Days 6:15:26        lr: 	1.0000E-08 loss: 	1.67685 loss align 0.0000
 epoch [0003 / 0050] [2309/4485] eta: 0 Days 6:15:5         lr: 	1.0000E-08 loss: 	1.68160 loss align 0.0000
 epoch [0003 / 0050] [2409/4485] eta: 0 Days 6:14:44        lr: 	1.0000E-08 loss: 	1.68725 loss align 0.0000
 epoch [0003 / 0050] [2509/4485] eta: 0 Days 6:14:23        lr: 	1.0000E-08 loss: 	1.69145 loss align 0.0000
 epoch [0003 / 0050] [2609/4485] eta: 0 Days 6:14:2         lr: 	1.0000E-08 loss: 	1.68274 loss align 0.0000
 epoch [0003 / 0050] [2709/4485] eta: 0 Days 6:13:42        lr: 	1.0000E-08 loss: 	1.67813 loss align 0.0000
 epoch [0003 / 0050] [2809/4485] eta: 0 Days 6:13:21        lr: 	1.0000E-08 loss: 	1.66148 loss align 0.0000
 epoch [0003 / 0050] [2909/4485] eta: 0 Days 6:13:1         lr: 	1.0000E-08 loss: 	1.65915 loss align 0.0000
 epoch [0003 / 0050] [3009/4485] eta: 0 Days 6:12:41        lr: 	1.0000E-08 loss: 	1.64328 loss align 0.0000
 epoch [0003 / 0050] [3109/4485] eta: 0 Days 6:12:21        lr: 	1.0000E-08 loss: 	1.64291 loss align 0.0000
 epoch [0003 / 0050] [3209/4485] eta: 0 Days 6:12:2         lr: 	1.0000E-08 loss: 	1.63961 loss align 0.0000
 epoch [0003 / 0050] [3309/4485] eta: 0 Days 6:11:42        lr: 	1.0000E-08 loss: 	1.63666 loss align 0.0000
 epoch [0003 / 0050] [3409/4485] eta: 0 Days 6:11:22        lr: 	1.0000E-08 loss: 	1.63831 loss align 0.0000
 epoch [0003 / 0050] [3509/4485] eta: 0 Days 6:11:2         lr: 	1.0000E-08 loss: 	1.63828 loss align 0.0000
 epoch [0003 / 0050] [3609/4485] eta: 0 Days 6:10:43        lr: 	1.0000E-08 loss: 	1.63983 loss align 0.0000
 epoch [0003 / 0050] [3709/4485] eta: 0 Days 6:10:24        lr: 	1.0000E-08 loss: 	1.63203 loss align 0.0000
 epoch [0003 / 0050] [3809/4485] eta: 0 Days 6:10:5         lr: 	1.0000E-08 loss: 	1.63414 loss align 0.0000
 epoch [0003 / 0050] [3909/4485] eta: 0 Days 6:9:45         lr: 	1.0000E-08 loss: 	1.62804 loss align 0.0000
 epoch [0003 / 0050] [4009/4485] eta: 0 Days 6:9:27         lr: 	1.0000E-08 loss: 	1.61557 loss align 0.0000
 epoch [0003 / 0050] [4109/4485] eta: 0 Days 6:9:8          lr: 	1.0000E-08 loss: 	1.61340 loss align 0.0000
 epoch [0003 / 0050] [4209/4485] eta: 0 Days 6:8:49         lr: 	1.0000E-08 loss: 	1.61201 loss align 0.0000
 epoch [0003 / 0050] [4309/4485] eta: 0 Days 6:8:30         lr: 	1.0000E-08 loss: 	1.60633 loss align 0.0000
 epoch [0003 / 0050] [4409/4485] eta: 0 Days 6:8:12         lr: 	1.0000E-08 loss: 	1.60134 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	1.80401
starting train epoch 4
 epoch [0004 / 0050] [0009/4485] eta: 0 Days 6:12:10        lr: 	1.0000E-08 loss: 	0.92669 loss align 0.0000
 epoch [0004 / 0050] [0109/4485] eta: 0 Days 6:11:50        lr: 	1.0000E-08 loss: 	1.58091 loss align 0.0000
 epoch [0004 / 0050] [0209/4485] eta: 0 Days 6:11:31        lr: 	1.0000E-08 loss: 	1.55909 loss align 0.0000
 epoch [0004 / 0050] [0309/4485] eta: 0 Days 6:11:12        lr: 	1.0000E-08 loss: 	1.48630 loss align 0.0000
 epoch [0004 / 0050] [0409/4485] eta: 0 Days 6:10:53        lr: 	1.0000E-08 loss: 	1.44342 loss align 0.0000
