Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.bias', 'lm_head.decoder.weight', 'lm_head.dense.bias', 'lm_head.layer_norm.weight', 'lm_head.dense.weight', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.dense.bias', 'cls.predictions.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.bias', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
rr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	5.46836
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4278] eta: 14 Days 15:30:19      lr: 	1.0000E-04 loss: 	9.85983 loss align 0.0000
 epoch [0001 / 0050] [3809/4278] eta: 0 Days 13:50:3        lr: 	1.0000E-04 loss: 	2.55688 loss align 0.0000
 epoch [0001 / 0050] [3909/4278] eta: 0 Days 13:49:6        lr: 	1.0000E-04 loss: 	2.55291 loss align 0.0000
 epoch [0001 / 0050] [4009/4278] eta: 0 Days 13:48:12       lr: 	1.0000E-04 loss: 	2.54901 loss align 0.0000
 epoch [0001 / 0050] [4109/4278] eta: 0 Days 13:47:17       lr: 	1.0000E-04 loss: 	2.53893 loss align 0.0000
 epoch [0001 / 0050] [4209/4278] eta: 0 Days 13:46:22       lr: 	1.0000E-04 loss: 	2.52065 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	2.24210
starting train epoch 2
 epoch [0002 / 0050] [0009/4278] eta: 0 Days 14:2:10        lr: 	1.0000E-04 loss: 	3.61256 loss align 0.0000
 epoch [0002 / 0050] [0109/4278] eta: 0 Days 14:1:9         lr: 	1.0000E-04 loss: 	2.53924 loss align 0.0000
 epoch [0002 / 0050] [0209/4278] eta: 0 Days 14:0:8         lr: 	1.0000E-04 loss: 	2.71517 loss align 0.0000
 epoch [0002 / 0050] [0309/4278] eta: 0 Days 13:59:10       lr: 	1.0000E-04 loss: 	2.70952 loss align 0.0000
 epoch [0002 / 0050] [0409/4278] eta: 0 Days 13:58:15       lr: 	1.0000E-04 loss: 	2.98263 loss align 0.0000
 epoch [0002 / 0050] [0509/4278] eta: 0 Days 13:57:22       lr: 	1.0000E-04 loss: 	2.83281 loss align 0.0000
 epoch [0002 / 0050] [0609/4278] eta: 0 Days 13:56:28       lr: 	1.0000E-04 loss: 	2.77517 loss align 0.0000
 epoch [0002 / 0050] [0709/4278] eta: 0 Days 13:55:34       lr: 	1.0000E-04 loss: 	2.64599 loss align 0.0000
 epoch [0002 / 0050] [0809/4278] eta: 0 Days 13:54:40       lr: 	1.0000E-04 loss: 	2.90152 loss align 0.0000
 epoch [0002 / 0050] [0909/4278] eta: 0 Days 13:53:44       lr: 	1.0000E-04 loss: 	2.84905 loss align 0.0000
 epoch [0002 / 0050] [1009/4278] eta: 0 Days 13:52:47       lr: 	1.0000E-04 loss: 	2.79447 loss align 0.0000
 epoch [0002 / 0050] [1109/4278] eta: 0 Days 13:51:52       lr: 	1.0000E-04 loss: 	2.76136 loss align 0.0000
 epoch [0002 / 0050] [1209/4278] eta: 0 Days 13:50:58       lr: 	1.0000E-04 loss: 	2.69817 loss align 0.0000
 epoch [0002 / 0050] [1309/4278] eta: 0 Days 13:50:5        lr: 	1.0000E-04 loss: 	2.64086 loss align 0.0000
 epoch [0002 / 0050] [1409/4278] eta: 0 Days 13:49:11       lr: 	1.0000E-04 loss: 	2.66963 loss align 0.0000
 epoch [0002 / 0050] [1509/4278] eta: 0 Days 13:48:19       lr: 	1.0000E-04 loss: 	2.64717 loss align 0.0000
 epoch [0002 / 0050] [1609/4278] eta: 0 Days 13:47:28       lr: 	1.0000E-04 loss: 	2.62383 loss align 0.0000
 epoch [0002 / 0050] [1709/4278] eta: 0 Days 13:46:38       lr: 	1.0000E-04 loss: 	2.61900 loss align 0.0000
 epoch [0002 / 0050] [1809/4278] eta: 0 Days 13:45:48       lr: 	1.0000E-04 loss: 	2.59902 loss align 0.0000
 epoch [0002 / 0050] [1909/4278] eta: 0 Days 13:44:58       lr: 	1.0000E-04 loss: 	2.59175 loss align 0.0000
 epoch [0002 / 0050] [2009/4278] eta: 0 Days 13:44:8        lr: 	1.0000E-04 loss: 	2.59277 loss align 0.0000
 epoch [0002 / 0050] [2109/4278] eta: 0 Days 13:43:17       lr: 	1.0000E-04 loss: 	2.58164 loss align 0.0000
 epoch [0002 / 0050] [2209/4278] eta: 0 Days 13:42:28       lr: 	1.0000E-04 loss: 	2.59628 loss align 0.0000
 epoch [0002 / 0050] [2309/4278] eta: 0 Days 13:41:39       lr: 	1.0000E-04 loss: 	2.58966 loss align 0.0000
 epoch [0002 / 0050] [2409/4278] eta: 0 Days 13:40:53       lr: 	1.0000E-04 loss: 	2.58135 loss align 0.0000
 epoch [0002 / 0050] [2509/4278] eta: 0 Days 13:40:6        lr: 	1.0000E-04 loss: 	2.57918 loss align 0.0000
 epoch [0002 / 0050] [2609/4278] eta: 0 Days 13:39:21       lr: 	1.0000E-04 loss: 	2.58034 loss align 0.0000
 epoch [0002 / 0050] [2709/4278] eta: 0 Days 13:38:59       lr: 	1.0000E-04 loss: 	2.56367 loss align 0.0000
 epoch [0002 / 0050] [2809/4278] eta: 0 Days 13:38:12       lr: 	1.0000E-04 loss: 	2.56436 loss align 0.0000
 epoch [0002 / 0050] [2909/4278] eta: 0 Days 13:37:25       lr: 	1.0000E-04 loss: 	2.55859 loss align 0.0000
 epoch [0002 / 0050] [3009/4278] eta: 0 Days 13:36:39       lr: 	1.0000E-04 loss: 	2.54374 loss align 0.0000
 epoch [0002 / 0050] [3109/4278] eta: 0 Days 13:35:53       lr: 	1.0000E-04 loss: 	2.53597 loss align 0.0000
 epoch [0002 / 0050] [3209/4278] eta: 0 Days 13:35:5        lr: 	1.0000E-04 loss: 	2.52658 loss align 0.0000
 epoch [0002 / 0050] [3309/4278] eta: 0 Days 13:34:19       lr: 	1.0000E-04 loss: 	2.52308 loss align 0.0000
 epoch [0002 / 0050] [3409/4278] eta: 0 Days 13:33:35       lr: 	1.0000E-04 loss: 	2.50995 loss align 0.0000
 epoch [0002 / 0050] [3509/4278] eta: 0 Days 13:32:50       lr: 	1.0000E-04 loss: 	2.49656 loss align 0.0000
 epoch [0002 / 0050] [3609/4278] eta: 0 Days 13:32:6        lr: 	1.0000E-04 loss: 	2.49727 loss align 0.0000
 epoch [0002 / 0050] [3709/4278] eta: 0 Days 13:31:21       lr: 	1.0000E-04 loss: 	2.49581 loss align 0.0000
 epoch [0002 / 0050] [3809/4278] eta: 0 Days 13:30:38       lr: 	1.0000E-04 loss: 	2.48487 loss align 0.0000
 epoch [0002 / 0050] [3909/4278] eta: 0 Days 13:29:57       lr: 	1.0000E-04 loss: 	2.47112 loss align 0.0000
 epoch [0002 / 0050] [4009/4278] eta: 0 Days 13:29:15       lr: 	1.0000E-04 loss: 	2.47280 loss align 0.0000
 epoch [0002 / 0050] [4109/4278] eta: 0 Days 13:28:33       lr: 	1.0000E-04 loss: 	2.46424 loss align 0.0000
 epoch [0002 / 0050] [4209/4278] eta: 0 Days 13:27:51       lr: 	1.0000E-04 loss: 	2.46828 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	2.17899
starting train epoch 3
 epoch [0003 / 0050] [0009/4278] eta: 0 Days 13:38:1        lr: 	1.0000E-04 loss: 	2.87160 loss align 0.0000
 epoch [0003 / 0050] [0109/4278] eta: 0 Days 13:37:16       lr: 	1.0000E-04 loss: 	2.47127 loss align 0.0000
 epoch [0003 / 0050] [0209/4278] eta: 0 Days 13:36:33       lr: 	1.0000E-04 loss: 	2.33771 loss align 0.0000
 epoch [0003 / 0050] [0309/4278] eta: 0 Days 13:35:50       lr: 	1.0000E-04 loss: 	2.20528 loss align 0.0000
 epoch [0003 / 0050] [0409/4278] eta: 0 Days 13:35:6        lr: 	1.0000E-04 loss: 	2.65631 loss align 0.0000
 epoch [0003 / 0050] [0509/4278] eta: 0 Days 13:34:25       lr: 	1.0000E-04 loss: 	2.63125 loss align 0.0000
 epoch [0003 / 0050] [0609/4278] eta: 0 Days 13:33:45       lr: 	1.0000E-04 loss: 	2.54213 loss align 0.0000
 epoch [0003 / 0050] [0709/4278] eta: 0 Days 13:33:4        lr: 	1.0000E-04 loss: 	2.50431 loss align 0.0000
 epoch [0003 / 0050] [0809/4278] eta: 0 Days 13:32:24       lr: 	1.0000E-04 loss: 	2.46527 loss align 0.0000
 epoch [0003 / 0050] [0909/4278] eta: 0 Days 13:31:43       lr: 	1.0000E-04 loss: 	2.45778 loss align 0.0000
 epoch [0003 / 0050] [1009/4278] eta: 0 Days 13:31:2        lr: 	1.0000E-04 loss: 	2.47794 loss align 0.0000
 epoch [0003 / 0050] [1109/4278] eta: 0 Days 13:30:21       lr: 	1.0000E-04 loss: 	2.48661 loss align 0.0000
 epoch [0003 / 0050] [1209/4278] eta: 0 Days 13:29:40       lr: 	1.0000E-04 loss: 	2.51531 loss align 0.0000
 epoch [0003 / 0050] [1309/4278] eta: 0 Days 13:28:57       lr: 	1.0000E-04 loss: 	2.57508 loss align 0.0000
 epoch [0003 / 0050] [1409/4278] eta: 0 Days 13:28:16       lr: 	1.0000E-04 loss: 	2.63742 loss align 0.0000
 epoch [0003 / 0050] [1509/4278] eta: 0 Days 13:27:35       lr: 	1.0000E-04 loss: 	2.61300 loss align 0.0000
 epoch [0003 / 0050] [1609/4278] eta: 0 Days 13:26:55       lr: 	1.0000E-04 loss: 	2.71720 loss align 0.0000
 epoch [0003 / 0050] [1709/4278] eta: 0 Days 13:26:15       lr: 	1.0000E-04 loss: 	2.76301 loss align 0.0000
 epoch [0003 / 0050] [1809/4278] eta: 0 Days 13:25:35       lr: 	1.0000E-04 loss: 	2.73277 loss align 0.0000
 epoch [0003 / 0050] [1909/4278] eta: 0 Days 13:24:55       lr: 	1.0000E-04 loss: 	2.72570 loss align 0.0000
 epoch [0003 / 0050] [2009/4278] eta: 0 Days 13:24:13       lr: 	1.0000E-04 loss: 	2.71105 loss align 0.0000
 epoch [0003 / 0050] [2109/4278] eta: 0 Days 13:23:32       lr: 	1.0000E-04 loss: 	2.69547 loss align 0.0000
 epoch [0003 / 0050] [2209/4278] eta: 0 Days 13:22:51       lr: 	1.0000E-04 loss: 	2.67774 loss align 0.0000
 epoch [0003 / 0050] [2309/4278] eta: 0 Days 13:22:9        lr: 	1.0000E-04 loss: 	2.64981 loss align 0.0000
 epoch [0003 / 0050] [2409/4278] eta: 0 Days 13:21:28       lr: 	1.0000E-04 loss: 	2.63355 loss align 0.0000
 epoch [0003 / 0050] [2509/4278] eta: 0 Days 13:20:47       lr: 	1.0000E-04 loss: 	2.62025 loss align 0.0000
 epoch [0003 / 0050] [2609/4278] eta: 0 Days 13:20:7        lr: 	1.0000E-04 loss: 	2.60521 loss align 0.0000
 epoch [0003 / 0050] [2709/4278] eta: 0 Days 13:19:27       lr: 	1.0000E-04 loss: 	2.58322 loss align 0.0000
 epoch [0003 / 0050] [2809/4278] eta: 0 Days 13:18:47       lr: 	1.0000E-04 loss: 	2.56845 loss align 0.0000
 epoch [0003 / 0050] [2909/4278] eta: 0 Days 13:18:8        lr: 	1.0000E-04 loss: 	2.56340 loss align 0.0000
 epoch [0003 / 0050] [3009/4278] eta: 0 Days 13:17:29       lr: 	1.0000E-04 loss: 	2.56302 loss align 0.0000
 epoch [0003 / 0050] [3109/4278] eta: 0 Days 13:16:49       lr: 	1.0000E-04 loss: 	2.56159 loss align 0.0000
 epoch [0003 / 0050] [3209/4278] eta: 0 Days 13:16:9        lr: 	1.0000E-04 loss: 	2.54261 loss align 0.0000
 epoch [0003 / 0050] [3309/4278] eta: 0 Days 13:15:29       lr: 	1.0000E-04 loss: 	2.60148 loss align 0.0000
 epoch [0003 / 0050] [3409/4278] eta: 0 Days 13:14:50       lr: 	1.0000E-04 loss: 	2.60068 loss align 0.0000
 epoch [0003 / 0050] [3509/4278] eta: 0 Days 13:14:11       lr: 	1.0000E-04 loss: 	2.58000 loss align 0.0000
 epoch [0003 / 0050] [3609/4278] eta: 0 Days 13:13:33       lr: 	1.0000E-04 loss: 	2.59332 loss align 0.0000
 epoch [0003 / 0050] [3709/4278] eta: 0 Days 13:12:54       lr: 	1.0000E-04 loss: 	2.60244 loss align 0.0000
 epoch [0003 / 0050] [3809/4278] eta: 0 Days 13:12:16       lr: 	1.0000E-04 loss: 	2.59652 loss align 0.0000
 epoch [0003 / 0050] [3909/4278] eta: 0 Days 13:11:39       lr: 	1.0000E-04 loss: 	2.59217 loss align 0.0000
 epoch [0003 / 0050] [4009/4278] eta: 0 Days 13:11:1        lr: 	1.0000E-04 loss: 	2.61100 loss align 0.0000
 epoch [0003 / 0050] [4109/4278] eta: 0 Days 13:10:23       lr: 	1.0000E-04 loss: 	2.60792 loss align 0.0000
 epoch [0003 / 0050] [4209/4278] eta: 0 Days 13:9:46        lr: 	1.0000E-04 loss: 	2.60131 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	2.13771
checkpoint
starting train epoch 4
 epoch [0004 / 0050] [0009/4278] eta: 0 Days 13:17:52       lr: 	1.0000E-04 loss: 	1.93472 loss align 0.0000
 epoch [0004 / 0050] [0109/4278] eta: 0 Days 13:17:16       lr: 	1.0000E-04 loss: 	1.92256 loss align 0.0000
 epoch [0004 / 0050] [0209/4278] eta: 0 Days 13:16:41       lr: 	1.0000E-04 loss: 	2.46724 loss align 0.0000
 epoch [0004 / 0050] [0309/4278] eta: 0 Days 13:16:2        lr: 	1.0000E-04 loss: 	2.47907 loss align 0.0000
 epoch [0004 / 0050] [0409/4278] eta: 0 Days 13:15:23       lr: 	1.0000E-04 loss: 	2.43760 loss align 0.0000
 epoch [0004 / 0050] [0509/4278] eta: 0 Days 13:14:44       lr: 	1.0000E-04 loss: 	2.33132 loss align 0.0000
 epoch [0004 / 0050] [0609/4278] eta: 0 Days 13:14:4        lr: 	1.0000E-04 loss: 	2.36285 loss align 0.0000
 epoch [0004 / 0050] [0709/4278] eta: 0 Days 13:13:26       lr: 	1.0000E-04 loss: 	2.42312 loss align 0.0000
 epoch [0004 / 0050] [0809/4278] eta: 0 Days 13:12:45       lr: 	1.0000E-04 loss: 	2.39976 loss align 0.0000
 epoch [0004 / 0050] [0909/4278] eta: 0 Days 13:12:7        lr: 	1.0000E-04 loss: 	2.39733 loss align 0.0000
 epoch [0004 / 0050] [1009/4278] eta: 0 Days 13:11:28       lr: 	1.0000E-04 loss: 	2.40695 loss align 0.0000
 epoch [0004 / 0050] [1109/4278] eta: 0 Days 13:10:50       lr: 	1.0000E-04 loss: 	2.46334 loss align 0.0000
