Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.layer_norm.weight', 'lm_head.dense.weight', 'lm_head.decoder.weight', 'lm_head.bias', 'lm_head.layer_norm.bias', 'lm_head.dense.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.bias', 'cls.seq_relationship.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.22809
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 10 Days 3:23:48       lr: 	1.0000E-07 loss: 	4.52179 loss align 0.0000
 epoch [0000 / 0050] [1209/4485] eta: 0 Days 8:43:40        lr: 	1.0000E-07 loss: 	2.20369 loss align 0.0000
 epoch [0000 / 0050] [1309/4485] eta: 0 Days 8:32:9         lr: 	1.0000E-07 loss: 	2.19848 loss align 0.0000
 epoch [0000 / 0050] [1409/4485] eta: 0 Days 8:22:16        lr: 	1.0000E-07 loss: 	2.14788 loss align 0.0000
 epoch [0000 / 0050] [1509/4485] eta: 0 Days 8:13:40        lr: 	1.0000E-07 loss: 	2.10478 loss align 0.0000
 epoch [0000 / 0050] [1609/4485] eta: 0 Days 8:6:6          lr: 	1.0000E-07 loss: 	2.05923 loss align 0.0000
 epoch [0000 / 0050] [1709/4485] eta: 0 Days 7:59:25        lr: 	1.0000E-07 loss: 	2.03926 loss align 0.0000
 epoch [0000 / 0050] [1809/4485] eta: 0 Days 7:53:27        lr: 	1.0000E-07 loss: 	2.00197 loss align 0.0000
 epoch [0000 / 0050] [1909/4485] eta: 0 Days 7:48:5         lr: 	1.0000E-07 loss: 	1.97096 loss align 0.0000
 epoch [0000 / 0050] [2009/4485] eta: 0 Days 7:43:16        lr: 	1.0000E-07 loss: 	1.95342 loss align 0.0000
 epoch [0000 / 0050] [2109/4485] eta: 0 Days 7:38:52        lr: 	1.0000E-07 loss: 	1.95128 loss align 0.0000
 epoch [0000 / 0050] [2209/4485] eta: 0 Days 7:34:54        lr: 	1.0000E-07 loss: 	1.93110 loss align 0.0000
 epoch [0000 / 0050] [2309/4485] eta: 0 Days 7:31:0         lr: 	1.0000E-07 loss: 	1.89914 loss align 0.0000
 epoch [0000 / 0050] [2409/4485] eta: 0 Days 7:27:18        lr: 	1.0000E-07 loss: 	1.89803 loss align 0.0000
 epoch [0000 / 0050] [2509/4485] eta: 0 Days 7:23:54        lr: 	1.0000E-07 loss: 	1.87552 loss align 0.0000
 epoch [0000 / 0050] [2609/4485] eta: 0 Days 7:20:45        lr: 	1.0000E-07 loss: 	1.86378 loss align 0.0000
 epoch [0000 / 0050] [2709/4485] eta: 0 Days 7:17:48        lr: 	1.0000E-07 loss: 	1.85770 loss align 0.0000
 epoch [0000 / 0050] [2809/4485] eta: 0 Days 7:15:4         lr: 	1.0000E-07 loss: 	1.83023 loss align 0.0000
 epoch [0000 / 0050] [2909/4485] eta: 0 Days 7:12:30        lr: 	1.0000E-07 loss: 	1.81838 loss align 0.0000
 epoch [0000 / 0050] [3009/4485] eta: 0 Days 7:10:5         lr: 	1.0000E-07 loss: 	1.80403 loss align 0.0000
 epoch [0000 / 0050] [3109/4485] eta: 0 Days 7:7:49         lr: 	1.0000E-07 loss: 	1.79504 loss align 0.0000
 epoch [0000 / 0050] [3209/4485] eta: 0 Days 7:5:42         lr: 	1.0000E-07 loss: 	1.78620 loss align 0.0000
 epoch [0000 / 0050] [3309/4485] eta: 0 Days 7:3:41         lr: 	1.0000E-07 loss: 	1.76339 loss align 0.0000
 epoch [0000 / 0050] [3409/4485] eta: 0 Days 7:1:46         lr: 	1.0000E-07 loss: 	1.75028 loss align 0.0000
 epoch [0000 / 0050] [3509/4485] eta: 0 Days 6:59:58        lr: 	1.0000E-07 loss: 	1.74059 loss align 0.0000
 epoch [0000 / 0050] [3609/4485] eta: 0 Days 6:58:15        lr: 	1.0000E-07 loss: 	1.73443 loss align 0.0000
 epoch [0000 / 0050] [3709/4485] eta: 0 Days 6:56:37        lr: 	1.0000E-07 loss: 	1.72083 loss align 0.0000
 epoch [0000 / 0050] [3809/4485] eta: 0 Days 6:55:5         lr: 	1.0000E-07 loss: 	1.71608 loss align 0.0000
 epoch [0000 / 0050] [3909/4485] eta: 0 Days 6:53:36        lr: 	1.0000E-07 loss: 	1.70630 loss align 0.0000
 epoch [0000 / 0050] [4009/4485] eta: 0 Days 6:52:11        lr: 	1.0000E-07 loss: 	1.69831 loss align 0.0000
 epoch [0000 / 0050] [4109/4485] eta: 0 Days 6:50:49        lr: 	1.0000E-07 loss: 	1.68500 loss align 0.0000
 epoch [0000 / 0050] [4209/4485] eta: 0 Days 6:49:32        lr: 	1.0000E-07 loss: 	1.67679 loss align 0.0000
 epoch [0000 / 0050] [4309/4485] eta: 0 Days 6:48:17        lr: 	1.0000E-07 loss: 	1.67218 loss align 0.0000
 epoch [0000 / 0050] [4409/4485] eta: 0 Days 6:47:7         lr: 	1.0000E-07 loss: 	1.66452 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	1.64146
starting train epoch 1
 epoch [0001 / 0050] [0009/4485] eta: 0 Days 7:5:15         lr: 	1.0000E-07 loss: 	0.90990 loss align 0.0000
 epoch [0001 / 0050] [0109/4485] eta: 0 Days 7:4:45         lr: 	1.0000E-07 loss: 	1.44125 loss align 0.0000
 epoch [0001 / 0050] [0209/4485] eta: 0 Days 7:4:16         lr: 	1.0000E-07 loss: 	1.37707 loss align 0.0000
 epoch [0001 / 0050] [0309/4485] eta: 0 Days 7:3:50         lr: 	1.0000E-07 loss: 	1.32929 loss align 0.0000
 epoch [0001 / 0050] [0409/4485] eta: 0 Days 7:3:26         lr: 	1.0000E-07 loss: 	1.38352 loss align 0.0000
 epoch [0001 / 0050] [0509/4485] eta: 0 Days 7:3:2          lr: 	1.0000E-07 loss: 	1.38478 loss align 0.0000
 epoch [0001 / 0050] [0609/4485] eta: 0 Days 7:2:39         lr: 	1.0000E-07 loss: 	1.40118 loss align 0.0000
 epoch [0001 / 0050] [0709/4485] eta: 0 Days 7:2:9          lr: 	1.0000E-07 loss: 	1.37318 loss align 0.0000
 epoch [0001 / 0050] [0809/4485] eta: 0 Days 7:0:57         lr: 	1.0000E-07 loss: 	1.39869 loss align 0.0000
 epoch [0001 / 0050] [0909/4485] eta: 0 Days 6:59:49        lr: 	1.0000E-07 loss: 	1.44314 loss align 0.0000
 epoch [0001 / 0050] [1009/4485] eta: 0 Days 6:58:42        lr: 	1.0000E-07 loss: 	1.42975 loss align 0.0000
 epoch [0001 / 0050] [1109/4485] eta: 0 Days 6:57:38        lr: 	1.0000E-07 loss: 	1.45622 loss align 0.0000
 epoch [0001 / 0050] [1209/4485] eta: 0 Days 6:56:35        lr: 	1.0000E-07 loss: 	1.43220 loss align 0.0000
 epoch [0001 / 0050] [1309/4485] eta: 0 Days 6:55:34        lr: 	1.0000E-07 loss: 	1.42444 loss align 0.0000
 epoch [0001 / 0050] [1409/4485] eta: 0 Days 6:54:34        lr: 	1.0000E-07 loss: 	1.44461 loss align 0.0000
 epoch [0001 / 0050] [1509/4485] eta: 0 Days 6:53:36        lr: 	1.0000E-07 loss: 	1.42753 loss align 0.0000
 epoch [0001 / 0050] [1609/4485] eta: 0 Days 6:52:40        lr: 	1.0000E-07 loss: 	1.41672 loss align 0.0000
 epoch [0001 / 0050] [1709/4485] eta: 0 Days 6:51:45        lr: 	1.0000E-07 loss: 	1.41355 loss align 0.0000
 epoch [0001 / 0050] [1809/4485] eta: 0 Days 6:50:52        lr: 	1.0000E-07 loss: 	1.43298 loss align 0.0000
 epoch [0001 / 0050] [1909/4485] eta: 0 Days 6:50:0         lr: 	1.0000E-07 loss: 	1.42290 loss align 0.0000
 epoch [0001 / 0050] [2009/4485] eta: 0 Days 6:49:9         lr: 	1.0000E-07 loss: 	1.42450 loss align 0.0000
 epoch [0001 / 0050] [2109/4485] eta: 0 Days 6:48:19        lr: 	1.0000E-07 loss: 	1.43375 loss align 0.0000
 epoch [0001 / 0050] [2209/4485] eta: 0 Days 6:47:31        lr: 	1.0000E-07 loss: 	1.43572 loss align 0.0000
 epoch [0001 / 0050] [2309/4485] eta: 0 Days 6:46:43        lr: 	1.0000E-07 loss: 	1.41742 loss align 0.0000
 epoch [0001 / 0050] [2409/4485] eta: 0 Days 6:45:57        lr: 	1.0000E-07 loss: 	1.40924 loss align 0.0000
 epoch [0001 / 0050] [2509/4485] eta: 0 Days 6:45:12        lr: 	1.0000E-07 loss: 	1.40255 loss align 0.0000
 epoch [0001 / 0050] [2609/4485] eta: 0 Days 6:44:30        lr: 	1.0000E-07 loss: 	1.39724 loss align 0.0000
 epoch [0001 / 0050] [2709/4485] eta: 0 Days 6:43:56        lr: 	1.0000E-07 loss: 	1.41362 loss align 0.0000
 epoch [0001 / 0050] [2809/4485] eta: 0 Days 6:43:23        lr: 	1.0000E-07 loss: 	1.40785 loss align 0.0000
 epoch [0001 / 0050] [2909/4485] eta: 0 Days 6:42:51        lr: 	1.0000E-07 loss: 	1.40938 loss align 0.0000
 epoch [0001 / 0050] [3009/4485] eta: 0 Days 6:42:19        lr: 	1.0000E-07 loss: 	1.41437 loss align 0.0000
 epoch [0001 / 0050] [3109/4485] eta: 0 Days 6:41:47        lr: 	1.0000E-07 loss: 	1.41364 loss align 0.0000
 epoch [0001 / 0050] [3209/4485] eta: 0 Days 6:41:17        lr: 	1.0000E-07 loss: 	1.41412 loss align 0.0000
 epoch [0001 / 0050] [3309/4485] eta: 0 Days 6:40:47        lr: 	1.0000E-07 loss: 	1.42794 loss align 0.0000
 epoch [0001 / 0050] [3409/4485] eta: 0 Days 6:40:17        lr: 	1.0000E-07 loss: 	1.42251 loss align 0.0000
 epoch [0001 / 0050] [3509/4485] eta: 0 Days 6:39:47        lr: 	1.0000E-07 loss: 	1.42183 loss align 0.0000
 epoch [0001 / 0050] [3609/4485] eta: 0 Days 6:39:18        lr: 	1.0000E-07 loss: 	1.42350 loss align 0.0000
 epoch [0001 / 0050] [3709/4485] eta: 0 Days 6:38:49        lr: 	1.0000E-07 loss: 	1.42238 loss align 0.0000
 epoch [0001 / 0050] [3809/4485] eta: 0 Days 6:38:21        lr: 	1.0000E-07 loss: 	1.42674 loss align 0.0000
 epoch [0001 / 0050] [3909/4485] eta: 0 Days 6:37:53        lr: 	1.0000E-07 loss: 	1.43064 loss align 0.0000
 epoch [0001 / 0050] [4009/4485] eta: 0 Days 6:37:26        lr: 	1.0000E-07 loss: 	1.43020 loss align 0.0000
 epoch [0001 / 0050] [4109/4485] eta: 0 Days 6:36:59        lr: 	1.0000E-07 loss: 	1.43613 loss align 0.0000
 epoch [0001 / 0050] [4209/4485] eta: 0 Days 6:36:32        lr: 	1.0000E-07 loss: 	1.43373 loss align 0.0000
 epoch [0001 / 0050] [4309/4485] eta: 0 Days 6:36:6         lr: 	1.0000E-07 loss: 	1.43930 loss align 0.0000
 epoch [0001 / 0050] [4409/4485] eta: 0 Days 6:35:41        lr: 	1.0000E-07 loss: 	1.44184 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	1.58878
checkpoint
starting train epoch 2
 epoch [0002 / 0050] [0009/4485] eta: 0 Days 6:45:56        lr: 	1.0000E-07 loss: 	0.83178 loss align 0.0000
 epoch [0002 / 0050] [0109/4485] eta: 0 Days 6:45:40        lr: 	1.0000E-07 loss: 	1.41008 loss align 0.0000
 epoch [0002 / 0050] [0209/4485] eta: 0 Days 6:45:26        lr: 	1.0000E-07 loss: 	1.23876 loss align 0.0000
 epoch [0002 / 0050] [0309/4485] eta: 0 Days 6:45:12        lr: 	1.0000E-07 loss: 	1.31592 loss align 0.0000
 epoch [0002 / 0050] [0409/4485] eta: 0 Days 6:44:58        lr: 	1.0000E-07 loss: 	1.35293 loss align 0.0000
 epoch [0002 / 0050] [0509/4485] eta: 0 Days 6:44:46        lr: 	1.0000E-07 loss: 	1.39055 loss align 0.0000
 epoch [0002 / 0050] [0609/4485] eta: 0 Days 6:44:33        lr: 	1.0000E-07 loss: 	1.36753 loss align 0.0000
 epoch [0002 / 0050] [0709/4485] eta: 0 Days 6:44:19        lr: 	1.0000E-07 loss: 	1.35622 loss align 0.0000
 epoch [0002 / 0050] [0809/4485] eta: 0 Days 6:44:7         lr: 	1.0000E-07 loss: 	1.32640 loss align 0.0000
 epoch [0002 / 0050] [0909/4485] eta: 0 Days 6:43:55        lr: 	1.0000E-07 loss: 	1.35783 loss align 0.0000
 epoch [0002 / 0050] [1009/4485] eta: 0 Days 6:43:43        lr: 	1.0000E-07 loss: 	1.36960 loss align 0.0000
 epoch [0002 / 0050] [1109/4485] eta: 0 Days 6:43:32        lr: 	1.0000E-07 loss: 	1.35622 loss align 0.0000
 epoch [0002 / 0050] [1209/4485] eta: 0 Days 6:43:20        lr: 	1.0000E-07 loss: 	1.34989 loss align 0.0000
 epoch [0002 / 0050] [1309/4485] eta: 0 Days 6:43:9         lr: 	1.0000E-07 loss: 	1.32489 loss align 0.0000
 epoch [0002 / 0050] [1409/4485] eta: 0 Days 6:42:57        lr: 	1.0000E-07 loss: 	1.33694 loss align 0.0000
 epoch [0002 / 0050] [1509/4485] eta: 0 Days 6:42:46        lr: 	1.0000E-07 loss: 	1.36228 loss align 0.0000
 epoch [0002 / 0050] [1609/4485] eta: 0 Days 6:42:35        lr: 	1.0000E-07 loss: 	1.34558 loss align 0.0000
 epoch [0002 / 0050] [1709/4485] eta: 0 Days 6:42:24        lr: 	1.0000E-07 loss: 	1.33414 loss align 0.0000
 epoch [0002 / 0050] [1809/4485] eta: 0 Days 6:42:12        lr: 	1.0000E-07 loss: 	1.36007 loss align 0.0000
 epoch [0002 / 0050] [1909/4485] eta: 0 Days 6:42:1         lr: 	1.0000E-07 loss: 	1.36252 loss align 0.0000
 epoch [0002 / 0050] [2009/4485] eta: 0 Days 6:41:50        lr: 	1.0000E-07 loss: 	1.34849 loss align 0.0000
 epoch [0002 / 0050] [2109/4485] eta: 0 Days 6:41:39        lr: 	1.0000E-07 loss: 	1.36774 loss align 0.0000
 epoch [0002 / 0050] [2209/4485] eta: 0 Days 6:41:28        lr: 	1.0000E-07 loss: 	1.36972 loss align 0.0000
 epoch [0002 / 0050] [2309/4485] eta: 0 Days 6:41:17        lr: 	1.0000E-07 loss: 	1.37121 loss align 0.0000
 epoch [0002 / 0050] [2409/4485] eta: 0 Days 6:41:6         lr: 	1.0000E-07 loss: 	1.38167 loss align 0.0000
 epoch [0002 / 0050] [2509/4485] eta: 0 Days 6:40:55        lr: 	1.0000E-07 loss: 	1.36664 loss align 0.0000
 epoch [0002 / 0050] [2609/4485] eta: 0 Days 6:40:43        lr: 	1.0000E-07 loss: 	1.37059 loss align 0.0000
 epoch [0002 / 0050] [2709/4485] eta: 0 Days 6:40:32        lr: 	1.0000E-07 loss: 	1.37159 loss align 0.0000
 epoch [0002 / 0050] [2809/4485] eta: 0 Days 6:40:20        lr: 	1.0000E-07 loss: 	1.36206 loss align 0.0000
 epoch [0002 / 0050] [2909/4485] eta: 0 Days 6:40:9         lr: 	1.0000E-07 loss: 	1.38997 loss align 0.0000
 epoch [0002 / 0050] [3009/4485] eta: 0 Days 6:39:58        lr: 	1.0000E-07 loss: 	1.38953 loss align 0.0000
 epoch [0002 / 0050] [3109/4485] eta: 0 Days 6:39:47        lr: 	1.0000E-07 loss: 	1.39870 loss align 0.0000
 epoch [0002 / 0050] [3209/4485] eta: 0 Days 6:39:37        lr: 	1.0000E-07 loss: 	1.39776 loss align 0.0000
 epoch [0002 / 0050] [3309/4485] eta: 0 Days 6:39:26        lr: 	1.0000E-07 loss: 	1.41003 loss align 0.0000
 epoch [0002 / 0050] [3409/4485] eta: 0 Days 6:39:15        lr: 	1.0000E-07 loss: 	1.42276 loss align 0.0000
 epoch [0002 / 0050] [3509/4485] eta: 0 Days 6:39:4         lr: 	1.0000E-07 loss: 	1.42655 loss align 0.0000
 epoch [0002 / 0050] [3609/4485] eta: 0 Days 6:38:53        lr: 	1.0000E-07 loss: 	1.42279 loss align 0.0000
 epoch [0002 / 0050] [3709/4485] eta: 0 Days 6:38:42        lr: 	1.0000E-07 loss: 	1.42278 loss align 0.0000
 epoch [0002 / 0050] [3809/4485] eta: 0 Days 6:38:31        lr: 	1.0000E-07 loss: 	1.42631 loss align 0.0000
 epoch [0002 / 0050] [3909/4485] eta: 0 Days 6:38:19        lr: 	1.0000E-07 loss: 	1.42141 loss align 0.0000
 epoch [0002 / 0050] [4009/4485] eta: 0 Days 6:38:8         lr: 	1.0000E-07 loss: 	1.42275 loss align 0.0000
 epoch [0002 / 0050] [4109/4485] eta: 0 Days 6:37:57        lr: 	1.0000E-07 loss: 	1.41657 loss align 0.0000
 epoch [0002 / 0050] [4209/4485] eta: 0 Days 6:37:39        lr: 	1.0000E-07 loss: 	1.41722 loss align 0.0000
 epoch [0002 / 0050] [4309/4485] eta: 0 Days 6:37:20        lr: 	1.0000E-07 loss: 	1.41450 loss align 0.0000
 epoch [0002 / 0050] [4409/4485] eta: 0 Days 6:37:1         lr: 	1.0000E-07 loss: 	1.40922 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	1.57342
checkpoint
starting train epoch 3
 epoch [0003 / 0050] [0009/4485] eta: 0 Days 6:43:26        lr: 	1.0000E-07 loss: 	2.26536 loss align 0.0000
 epoch [0003 / 0050] [0109/4485] eta: 0 Days 6:43:4         lr: 	1.0000E-07 loss: 	1.33568 loss align 0.0000
 epoch [0003 / 0050] [0209/4485] eta: 0 Days 6:42:43        lr: 	1.0000E-07 loss: 	1.24816 loss align 0.0000
 epoch [0003 / 0050] [0309/4485] eta: 0 Days 6:42:22        lr: 	1.0000E-07 loss: 	1.22248 loss align 0.0000
 epoch [0003 / 0050] [0409/4485] eta: 0 Days 6:42:2         lr: 	1.0000E-07 loss: 	1.24986 loss align 0.0000
 epoch [0003 / 0050] [0509/4485] eta: 0 Days 6:41:42        lr: 	1.0000E-07 loss: 	1.23376 loss align 0.0000
 epoch [0003 / 0050] [0609/4485] eta: 0 Days 6:41:23        lr: 	1.0000E-07 loss: 	1.27432 loss align 0.0000
 epoch [0003 / 0050] [0709/4485] eta: 0 Days 6:41:4         lr: 	1.0000E-07 loss: 	1.25182 loss align 0.0000
 epoch [0003 / 0050] [0809/4485] eta: 0 Days 6:40:44        lr: 	1.0000E-07 loss: 	1.33286 loss align 0.0000
 epoch [0003 / 0050] [0909/4485] eta: 0 Days 6:40:25        lr: 	1.0000E-07 loss: 	1.34981 loss align 0.0000
 epoch [0003 / 0050] [1009/4485] eta: 0 Days 6:40:6         lr: 	1.0000E-07 loss: 	1.31439 loss align 0.0000
 epoch [0003 / 0050] [1109/4485] eta: 0 Days 6:39:48        lr: 	1.0000E-07 loss: 	1.34327 loss align 0.0000
 epoch [0003 / 0050] [1209/4485] eta: 0 Days 6:39:29        lr: 	1.0000E-07 loss: 	1.38072 loss align 0.0000
 epoch [0003 / 0050] [1309/4485] eta: 0 Days 6:39:10        lr: 	1.0000E-07 loss: 	1.39806 loss align 0.0000
 epoch [0003 / 0050] [1409/4485] eta: 0 Days 6:38:52        lr: 	1.0000E-07 loss: 	1.40526 loss align 0.0000
 epoch [0003 / 0050] [1509/4485] eta: 0 Days 6:38:34        lr: 	1.0000E-07 loss: 	1.39984 loss align 0.0000
 epoch [0003 / 0050] [1609/4485] eta: 0 Days 6:38:16        lr: 	1.0000E-07 loss: 	1.42363 loss align 0.0000
 epoch [0003 / 0050] [1709/4485] eta: 0 Days 6:37:58        lr: 	1.0000E-07 loss: 	1.45904 loss align 0.0000
 epoch [0003 / 0050] [1809/4485] eta: 0 Days 6:37:41        lr: 	1.0000E-07 loss: 	1.45308 loss align 0.0000
 epoch [0003 / 0050] [1909/4485] eta: 0 Days 6:37:23        lr: 	1.0000E-07 loss: 	1.43709 loss align 0.0000
 epoch [0003 / 0050] [2009/4485] eta: 0 Days 6:37:6         lr: 	1.0000E-07 loss: 	1.42722 loss align 0.0000
 epoch [0003 / 0050] [2109/4485] eta: 0 Days 6:36:49        lr: 	1.0000E-07 loss: 	1.42072 loss align 0.0000
 epoch [0003 / 0050] [2209/4485] eta: 0 Days 6:36:31        lr: 	1.0000E-07 loss: 	1.43885 loss align 0.0000
 epoch [0003 / 0050] [2309/4485] eta: 0 Days 6:36:14        lr: 	1.0000E-07 loss: 	1.44517 loss align 0.0000
 epoch [0003 / 0050] [2409/4485] eta: 0 Days 6:35:56        lr: 	1.0000E-07 loss: 	1.45221 loss align 0.0000
 epoch [0003 / 0050] [2509/4485] eta: 0 Days 6:35:39        lr: 	1.0000E-07 loss: 	1.45525 loss align 0.0000
 epoch [0003 / 0050] [2609/4485] eta: 0 Days 6:35:23        lr: 	1.0000E-07 loss: 	1.44662 loss align 0.0000
 epoch [0003 / 0050] [2709/4485] eta: 0 Days 6:35:6         lr: 	1.0000E-07 loss: 	1.44436 loss align 0.0000
 epoch [0003 / 0050] [2809/4485] eta: 0 Days 6:34:50        lr: 	1.0000E-07 loss: 	1.42618 loss align 0.0000
 epoch [0003 / 0050] [2909/4485] eta: 0 Days 6:34:33        lr: 	1.0000E-07 loss: 	1.42586 loss align 0.0000
 epoch [0003 / 0050] [3009/4485] eta: 0 Days 6:34:17        lr: 	1.0000E-07 loss: 	1.41231 loss align 0.0000
 epoch [0003 / 0050] [3109/4485] eta: 0 Days 6:34:1         lr: 	1.0000E-07 loss: 	1.41380 loss align 0.0000
 epoch [0003 / 0050] [3209/4485] eta: 0 Days 6:33:45        lr: 	1.0000E-07 loss: 	1.41134 loss align 0.0000
 epoch [0003 / 0050] [3309/4485] eta: 0 Days 6:33:29        lr: 	1.0000E-07 loss: 	1.41114 loss align 0.0000
 epoch [0003 / 0050] [3409/4485] eta: 0 Days 6:33:13        lr: 	1.0000E-07 loss: 	1.41310 loss align 0.0000
 epoch [0003 / 0050] [3509/4485] eta: 0 Days 6:32:56        lr: 	1.0000E-07 loss: 	1.41394 loss align 0.0000
 epoch [0003 / 0050] [3609/4485] eta: 0 Days 6:32:41        lr: 	1.0000E-07 loss: 	1.41526 loss align 0.0000
 epoch [0003 / 0050] [3709/4485] eta: 0 Days 6:32:25        lr: 	1.0000E-07 loss: 	1.41102 loss align 0.0000
 epoch [0003 / 0050] [3809/4485] eta: 0 Days 6:32:9         lr: 	1.0000E-07 loss: 	1.41419 loss align 0.0000
 epoch [0003 / 0050] [3909/4485] eta: 0 Days 6:31:53        lr: 	1.0000E-07 loss: 	1.41021 loss align 0.0000
 epoch [0003 / 0050] [4009/4485] eta: 0 Days 6:31:37        lr: 	1.0000E-07 loss: 	1.39592 loss align 0.0000
 epoch [0003 / 0050] [4109/4485] eta: 0 Days 6:31:22        lr: 	1.0000E-07 loss: 	1.39485 loss align 0.0000
 epoch [0003 / 0050] [4209/4485] eta: 0 Days 6:31:6         lr: 	1.0000E-07 loss: 	1.39666 loss align 0.0000
 epoch [0003 / 0050] [4309/4485] eta: 0 Days 6:30:51        lr: 	1.0000E-07 loss: 	1.39173 loss align 0.0000
 epoch [0003 / 0050] [4409/4485] eta: 0 Days 6:30:35        lr: 	1.0000E-07 loss: 	1.38899 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	1.57444
checkpoint
starting train epoch 4
 epoch [0004 / 0050] [0009/4485] eta: 0 Days 6:35:59        lr: 	1.0000E-07 loss: 	0.62431 loss align 0.0000
 epoch [0004 / 0050] [0109/4485] eta: 0 Days 6:35:41        lr: 	1.0000E-07 loss: 	1.45433 loss align 0.0000
 epoch [0004 / 0050] [0209/4485] eta: 0 Days 6:35:24        lr: 	1.0000E-07 loss: 	1.39078 loss align 0.0000
 epoch [0004 / 0050] [0309/4485] eta: 0 Days 6:35:6         lr: 	1.0000E-07 loss: 	1.31308 loss align 0.0000
 epoch [0004 / 0050] [0409/4485] eta: 0 Days 6:34:49        lr: 	1.0000E-07 loss: 	1.25196 loss align 0.0000
