Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.layer_norm.weight', 'lm_head.bias', 'lm_head.decoder.weight', 'lm_head.dense.weight', 'lm_head.dense.bias', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.29150
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 10 Days 2:42:26       lr: 	1.0000E-04 loss: 	5.44635 loss align 0.0000
 epoch [0000 / 0050] [1209/4485] eta: 0 Days 8:55:28        lr: 	1.0000E-04 loss: 	2.32521 loss align 0.0000
 epoch [0000 / 0050] [1309/4485] eta: 0 Days 8:46:33        lr: 	1.0000E-04 loss: 	2.28275 loss align 0.0000
 epoch [0000 / 0050] [1409/4485] eta: 0 Days 8:38:52        lr: 	1.0000E-04 loss: 	2.25200 loss align 0.0000
 epoch [0000 / 0050] [1509/4485] eta: 0 Days 8:32:15        lr: 	1.0000E-04 loss: 	2.21141 loss align 0.0000
 epoch [0000 / 0050] [1609/4485] eta: 0 Days 8:26:31        lr: 	1.0000E-04 loss: 	2.18204 loss align 0.0000
 epoch [0000 / 0050] [1709/4485] eta: 0 Days 8:21:23        lr: 	1.0000E-04 loss: 	2.16305 loss align 0.0000
 epoch [0000 / 0050] [1809/4485] eta: 0 Days 8:16:45        lr: 	1.0000E-04 loss: 	2.15428 loss align 0.0000
 epoch [0000 / 0050] [1909/4485] eta: 0 Days 8:12:33        lr: 	1.0000E-04 loss: 	2.12960 loss align 0.0000
 epoch [0000 / 0050] [2009/4485] eta: 0 Days 8:8:49         lr: 	1.0000E-04 loss: 	2.11499 loss align 0.0000
 epoch [0000 / 0050] [2109/4485] eta: 0 Days 8:5:25         lr: 	1.0000E-04 loss: 	2.10124 loss align 0.0000
 epoch [0000 / 0050] [2209/4485] eta: 0 Days 8:2:25         lr: 	1.0000E-04 loss: 	2.08104 loss align 0.0000
 epoch [0000 / 0050] [2309/4485] eta: 0 Days 7:59:13        lr: 	1.0000E-04 loss: 	2.06750 loss align 0.0000
 epoch [0000 / 0050] [2409/4485] eta: 0 Days 7:56:7         lr: 	1.0000E-04 loss: 	2.06533 loss align 0.0000
 epoch [0000 / 0050] [2509/4485] eta: 0 Days 7:53:16        lr: 	1.0000E-04 loss: 	2.05597 loss align 0.0000
 epoch [0000 / 0050] [2609/4485] eta: 0 Days 7:50:38        lr: 	1.0000E-04 loss: 	2.04825 loss align 0.0000
 epoch [0000 / 0050] [2709/4485] eta: 0 Days 7:48:10        lr: 	1.0000E-04 loss: 	2.04155 loss align 0.0000
 epoch [0000 / 0050] [2809/4485] eta: 0 Days 7:45:52        lr: 	1.0000E-04 loss: 	2.01250 loss align 0.0000
 epoch [0000 / 0050] [2909/4485] eta: 0 Days 7:43:42        lr: 	1.0000E-04 loss: 	2.11047 loss align 0.0000
 epoch [0000 / 0050] [3009/4485] eta: 0 Days 7:41:37        lr: 	1.0000E-04 loss: 	2.09799 loss align 0.0000
 epoch [0000 / 0050] [3109/4485] eta: 0 Days 7:39:37        lr: 	1.0000E-04 loss: 	2.10099 loss align 0.0000
 epoch [0000 / 0050] [3209/4485] eta: 0 Days 7:37:45        lr: 	1.0000E-04 loss: 	2.08822 loss align 0.0000
 epoch [0000 / 0050] [3309/4485] eta: 0 Days 7:35:58        lr: 	1.0000E-04 loss: 	2.07339 loss align 0.0000
 epoch [0000 / 0050] [3409/4485] eta: 0 Days 7:34:17        lr: 	1.0000E-04 loss: 	2.06844 loss align 0.0000
 epoch [0000 / 0050] [3509/4485] eta: 0 Days 7:32:41        lr: 	1.0000E-04 loss: 	2.09025 loss align 0.0000
 epoch [0000 / 0050] [3609/4485] eta: 0 Days 7:31:10        lr: 	1.0000E-04 loss: 	2.08348 loss align 0.0000
 epoch [0000 / 0050] [3709/4485] eta: 0 Days 7:29:44        lr: 	1.0000E-04 loss: 	2.11236 loss align 0.0000
 epoch [0000 / 0050] [3809/4485] eta: 0 Days 7:28:22        lr: 	1.0000E-04 loss: 	2.11163 loss align 0.0000
 epoch [0000 / 0050] [3909/4485] eta: 0 Days 7:27:3         lr: 	1.0000E-04 loss: 	2.10014 loss align 0.0000
 epoch [0000 / 0050] [4009/4485] eta: 0 Days 7:25:46        lr: 	1.0000E-04 loss: 	2.09545 loss align 0.0000
 epoch [0000 / 0050] [4109/4485] eta: 0 Days 7:24:33        lr: 	1.0000E-04 loss: 	2.08085 loss align 0.0000
 epoch [0000 / 0050] [4209/4485] eta: 0 Days 7:23:24        lr: 	1.0000E-04 loss: 	2.07229 loss align 0.0000
 epoch [0000 / 0050] [4309/4485] eta: 0 Days 7:22:17        lr: 	1.0000E-04 loss: 	2.06416 loss align 0.0000
 epoch [0000 / 0050] [4409/4485] eta: 0 Days 7:21:13        lr: 	1.0000E-04 loss: 	2.08562 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	1.73035
starting train epoch 1
 epoch [0001 / 0050] [0009/4485] eta: 0 Days 7:38:48        lr: 	1.0000E-04 loss: 	1.64729 loss align 0.0000
 epoch [0001 / 0050] [0109/4485] eta: 0 Days 7:37:25        lr: 	1.0000E-04 loss: 	1.88373 loss align 0.0000
 epoch [0001 / 0050] [0209/4485] eta: 0 Days 7:36:7         lr: 	1.0000E-04 loss: 	1.75691 loss align 0.0000
 epoch [0001 / 0050] [0309/4485] eta: 0 Days 7:34:53        lr: 	1.0000E-04 loss: 	2.07737 loss align 0.0000
 epoch [0001 / 0050] [0409/4485] eta: 0 Days 7:33:41        lr: 	1.0000E-04 loss: 	2.03270 loss align 0.0000
 epoch [0001 / 0050] [0509/4485] eta: 0 Days 7:32:33        lr: 	1.0000E-04 loss: 	2.13948 loss align 0.0000
 epoch [0001 / 0050] [0609/4485] eta: 0 Days 7:31:28        lr: 	1.0000E-04 loss: 	2.07673 loss align 0.0000
 epoch [0001 / 0050] [0709/4485] eta: 0 Days 7:30:25        lr: 	1.0000E-04 loss: 	1.99768 loss align 0.0000
 epoch [0001 / 0050] [0809/4485] eta: 0 Days 7:29:25        lr: 	1.0000E-04 loss: 	1.98053 loss align 0.0000
 epoch [0001 / 0050] [0909/4485] eta: 0 Days 7:28:26        lr: 	1.0000E-04 loss: 	1.95149 loss align 0.0000
 epoch [0001 / 0050] [1009/4485] eta: 0 Days 7:27:31        lr: 	1.0000E-04 loss: 	1.91951 loss align 0.0000
 epoch [0001 / 0050] [1109/4485] eta: 0 Days 7:26:37        lr: 	1.0000E-04 loss: 	1.91052 loss align 0.0000
 epoch [0001 / 0050] [1209/4485] eta: 0 Days 7:25:43        lr: 	1.0000E-04 loss: 	1.89250 loss align 0.0000
 epoch [0001 / 0050] [1309/4485] eta: 0 Days 7:24:51        lr: 	1.0000E-04 loss: 	1.85958 loss align 0.0000
 epoch [0001 / 0050] [1409/4485] eta: 0 Days 7:24:2         lr: 	1.0000E-04 loss: 	1.85425 loss align 0.0000
 epoch [0001 / 0050] [1509/4485] eta: 0 Days 7:23:13        lr: 	1.0000E-04 loss: 	1.93456 loss align 0.0000
 epoch [0001 / 0050] [1609/4485] eta: 0 Days 7:22:26        lr: 	1.0000E-04 loss: 	1.91051 loss align 0.0000
 epoch [0001 / 0050] [1709/4485] eta: 0 Days 7:21:41        lr: 	1.0000E-04 loss: 	1.89643 loss align 0.0000
 epoch [0001 / 0050] [1809/4485] eta: 0 Days 7:20:56        lr: 	1.0000E-04 loss: 	1.90030 loss align 0.0000
 epoch [0001 / 0050] [1909/4485] eta: 0 Days 7:20:13        lr: 	1.0000E-04 loss: 	1.88038 loss align 0.0000
 epoch [0001 / 0050] [2009/4485] eta: 0 Days 7:19:31        lr: 	1.0000E-04 loss: 	1.87971 loss align 0.0000
 epoch [0001 / 0050] [2109/4485] eta: 0 Days 7:18:49        lr: 	1.0000E-04 loss: 	1.87827 loss align 0.0000
 epoch [0001 / 0050] [2209/4485] eta: 0 Days 7:18:8         lr: 	1.0000E-04 loss: 	1.88437 loss align 0.0000
 epoch [0001 / 0050] [2309/4485] eta: 0 Days 7:17:21        lr: 	1.0000E-04 loss: 	1.86974 loss align 0.0000
 epoch [0001 / 0050] [2409/4485] eta: 0 Days 7:16:26        lr: 	1.0000E-04 loss: 	1.86560 loss align 0.0000
 epoch [0001 / 0050] [2509/4485] eta: 0 Days 7:15:32        lr: 	1.0000E-04 loss: 	1.85386 loss align 0.0000
 epoch [0001 / 0050] [2609/4485] eta: 0 Days 7:14:39        lr: 	1.0000E-04 loss: 	1.84831 loss align 0.0000
 epoch [0001 / 0050] [2709/4485] eta: 0 Days 7:13:48        lr: 	1.0000E-04 loss: 	1.84816 loss align 0.0000
 epoch [0001 / 0050] [2809/4485] eta: 0 Days 7:12:57        lr: 	1.0000E-04 loss: 	1.84000 loss align 0.0000
 epoch [0001 / 0050] [2909/4485] eta: 0 Days 7:12:8         lr: 	1.0000E-04 loss: 	1.83236 loss align 0.0000
 epoch [0001 / 0050] [3009/4485] eta: 0 Days 7:11:19        lr: 	1.0000E-04 loss: 	1.83464 loss align 0.0000
 epoch [0001 / 0050] [3109/4485] eta: 0 Days 7:10:32        lr: 	1.0000E-04 loss: 	1.83100 loss align 0.0000
 epoch [0001 / 0050] [3209/4485] eta: 0 Days 7:9:47         lr: 	1.0000E-04 loss: 	1.83354 loss align 0.0000
 epoch [0001 / 0050] [3309/4485] eta: 0 Days 7:9:2          lr: 	1.0000E-04 loss: 	1.83983 loss align 0.0000
 epoch [0001 / 0050] [3409/4485] eta: 0 Days 7:8:18         lr: 	1.0000E-04 loss: 	1.83940 loss align 0.0000
 epoch [0001 / 0050] [3509/4485] eta: 0 Days 7:7:34         lr: 	1.0000E-04 loss: 	1.83990 loss align 0.0000
 epoch [0001 / 0050] [3609/4485] eta: 0 Days 7:6:52         lr: 	1.0000E-04 loss: 	1.83790 loss align 0.0000
 epoch [0001 / 0050] [3709/4485] eta: 0 Days 7:6:9          lr: 	1.0000E-04 loss: 	1.83110 loss align 0.0000
 epoch [0001 / 0050] [3809/4485] eta: 0 Days 7:5:28         lr: 	1.0000E-04 loss: 	1.82425 loss align 0.0000
 epoch [0001 / 0050] [3909/4485] eta: 0 Days 7:4:47         lr: 	1.0000E-04 loss: 	1.82605 loss align 0.0000
 epoch [0001 / 0050] [4009/4485] eta: 0 Days 7:4:7          lr: 	1.0000E-04 loss: 	1.82180 loss align 0.0000
 epoch [0001 / 0050] [4109/4485] eta: 0 Days 7:3:28         lr: 	1.0000E-04 loss: 	1.81643 loss align 0.0000
 epoch [0001 / 0050] [4209/4485] eta: 0 Days 7:2:50         lr: 	1.0000E-04 loss: 	1.82033 loss align 0.0000
 epoch [0001 / 0050] [4309/4485] eta: 0 Days 7:2:12         lr: 	1.0000E-04 loss: 	1.82057 loss align 0.0000
 epoch [0001 / 0050] [4409/4485] eta: 0 Days 7:1:36         lr: 	1.0000E-04 loss: 	1.82194 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	1.67409
checkpoint
starting train epoch 2
 epoch [0002 / 0050] [0009/4485] eta: 0 Days 7:11:9         lr: 	1.0000E-04 loss: 	1.42798 loss align 0.0000
 epoch [0002 / 0050] [0109/4485] eta: 0 Days 7:10:28        lr: 	1.0000E-04 loss: 	1.70167 loss align 0.0000
 epoch [0002 / 0050] [0209/4485] eta: 0 Days 7:9:48         lr: 	1.0000E-04 loss: 	1.65469 loss align 0.0000
 epoch [0002 / 0050] [0309/4485] eta: 0 Days 7:9:8          lr: 	1.0000E-04 loss: 	1.75729 loss align 0.0000
 epoch [0002 / 0050] [0409/4485] eta: 0 Days 7:8:27         lr: 	1.0000E-04 loss: 	1.74738 loss align 0.0000
 epoch [0002 / 0050] [0509/4485] eta: 0 Days 7:7:44         lr: 	1.0000E-04 loss: 	1.76308 loss align 0.0000
 epoch [0002 / 0050] [0609/4485] eta: 0 Days 7:7:3          lr: 	1.0000E-04 loss: 	1.74412 loss align 0.0000
 epoch [0002 / 0050] [0709/4485] eta: 0 Days 7:6:22         lr: 	1.0000E-04 loss: 	1.74077 loss align 0.0000
 epoch [0002 / 0050] [0809/4485] eta: 0 Days 7:5:42         lr: 	1.0000E-04 loss: 	1.68997 loss align 0.0000
 epoch [0002 / 0050] [0909/4485] eta: 0 Days 7:5:2          lr: 	1.0000E-04 loss: 	1.86724 loss align 0.0000
 epoch [0002 / 0050] [1009/4485] eta: 0 Days 7:4:23         lr: 	1.0000E-04 loss: 	1.84369 loss align 0.0000
 epoch [0002 / 0050] [1109/4485] eta: 0 Days 7:3:45         lr: 	1.0000E-04 loss: 	1.80754 loss align 0.0000
 epoch [0002 / 0050] [1209/4485] eta: 0 Days 7:3:7          lr: 	1.0000E-04 loss: 	1.78924 loss align 0.0000
 epoch [0002 / 0050] [1309/4485] eta: 0 Days 7:2:30         lr: 	1.0000E-04 loss: 	1.76040 loss align 0.0000
 epoch [0002 / 0050] [1409/4485] eta: 0 Days 7:1:54         lr: 	1.0000E-04 loss: 	1.80740 loss align 0.0000
 epoch [0002 / 0050] [1509/4485] eta: 0 Days 7:1:18         lr: 	1.0000E-04 loss: 	1.80299 loss align 0.0000
 epoch [0002 / 0050] [1609/4485] eta: 0 Days 7:0:43         lr: 	1.0000E-04 loss: 	1.78253 loss align 0.0000
 epoch [0002 / 0050] [1709/4485] eta: 0 Days 7:0:8          lr: 	1.0000E-04 loss: 	1.74885 loss align 0.0000
 epoch [0002 / 0050] [1809/4485] eta: 0 Days 6:59:34        lr: 	1.0000E-04 loss: 	1.75724 loss align 0.0000
 epoch [0002 / 0050] [1909/4485] eta: 0 Days 6:59:1         lr: 	1.0000E-04 loss: 	1.76911 loss align 0.0000
 epoch [0002 / 0050] [2009/4485] eta: 0 Days 6:58:27        lr: 	1.0000E-04 loss: 	1.75600 loss align 0.0000
 epoch [0002 / 0050] [2109/4485] eta: 0 Days 6:57:55        lr: 	1.0000E-04 loss: 	1.76926 loss align 0.0000
 epoch [0002 / 0050] [2209/4485] eta: 0 Days 6:57:22        lr: 	1.0000E-04 loss: 	1.76223 loss align 0.0000
 epoch [0002 / 0050] [2309/4485] eta: 0 Days 6:56:50        lr: 	1.0000E-04 loss: 	1.76266 loss align 0.0000
 epoch [0002 / 0050] [2409/4485] eta: 0 Days 6:56:17        lr: 	1.0000E-04 loss: 	1.75923 loss align 0.0000
 epoch [0002 / 0050] [2509/4485] eta: 0 Days 6:55:46        lr: 	1.0000E-04 loss: 	1.74829 loss align 0.0000
 epoch [0002 / 0050] [2609/4485] eta: 0 Days 6:55:15        lr: 	1.0000E-04 loss: 	1.75048 loss align 0.0000
 epoch [0002 / 0050] [2709/4485] eta: 0 Days 6:54:44        lr: 	1.0000E-04 loss: 	1.74340 loss align 0.0000
 epoch [0002 / 0050] [2809/4485] eta: 0 Days 6:54:13        lr: 	1.0000E-04 loss: 	1.73688 loss align 0.0000
 epoch [0002 / 0050] [2909/4485] eta: 0 Days 6:53:43        lr: 	1.0000E-04 loss: 	1.75855 loss align 0.0000
 epoch [0002 / 0050] [3009/4485] eta: 0 Days 6:53:13        lr: 	1.0000E-04 loss: 	1.75331 loss align 0.0000
 epoch [0002 / 0050] [3109/4485] eta: 0 Days 6:52:43        lr: 	1.0000E-04 loss: 	1.74848 loss align 0.0000
 epoch [0002 / 0050] [3209/4485] eta: 0 Days 6:52:14        lr: 	1.0000E-04 loss: 	1.74979 loss align 0.0000
 epoch [0002 / 0050] [3309/4485] eta: 0 Days 6:51:45        lr: 	1.0000E-04 loss: 	1.75086 loss align 0.0000
 epoch [0002 / 0050] [3409/4485] eta: 0 Days 6:51:16        lr: 	1.0000E-04 loss: 	1.75770 loss align 0.0000
 epoch [0002 / 0050] [3509/4485] eta: 0 Days 6:50:47        lr: 	1.0000E-04 loss: 	1.76109 loss align 0.0000
 epoch [0002 / 0050] [3609/4485] eta: 0 Days 6:50:19        lr: 	1.0000E-04 loss: 	1.76073 loss align 0.0000
 epoch [0002 / 0050] [3709/4485] eta: 0 Days 6:49:51        lr: 	1.0000E-04 loss: 	1.76108 loss align 0.0000
 epoch [0002 / 0050] [3809/4485] eta: 0 Days 6:49:23        lr: 	1.0000E-04 loss: 	1.76021 loss align 0.0000
 epoch [0002 / 0050] [3909/4485] eta: 0 Days 6:48:56        lr: 	1.0000E-04 loss: 	1.76073 loss align 0.0000
 epoch [0002 / 0050] [4009/4485] eta: 0 Days 6:48:28        lr: 	1.0000E-04 loss: 	1.75681 loss align 0.0000
 epoch [0002 / 0050] [4109/4485] eta: 0 Days 6:48:1         lr: 	1.0000E-04 loss: 	1.75527 loss align 0.0000
 epoch [0002 / 0050] [4209/4485] eta: 0 Days 6:47:35        lr: 	1.0000E-04 loss: 	1.75495 loss align 0.0000
 epoch [0002 / 0050] [4309/4485] eta: 0 Days 6:47:8         lr: 	1.0000E-04 loss: 	1.75051 loss align 0.0000
 epoch [0002 / 0050] [4409/4485] eta: 0 Days 6:46:42        lr: 	1.0000E-04 loss: 	1.75377 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	1.55628
checkpoint
starting train epoch 3
 epoch [0003 / 0050] [0009/4485] eta: 0 Days 6:52:59        lr: 	1.0000E-04 loss: 	2.15649 loss align 0.0000
 epoch [0003 / 0050] [0109/4485] eta: 0 Days 6:52:32        lr: 	1.0000E-04 loss: 	1.75591 loss align 0.0000
 epoch [0003 / 0050] [0209/4485] eta: 0 Days 6:52:6         lr: 	1.0000E-04 loss: 	1.73753 loss align 0.0000
 epoch [0003 / 0050] [0309/4485] eta: 0 Days 6:51:41        lr: 	1.0000E-04 loss: 	1.68212 loss align 0.0000
 epoch [0003 / 0050] [0409/4485] eta: 0 Days 6:51:16        lr: 	1.0000E-04 loss: 	1.65173 loss align 0.0000
 epoch [0003 / 0050] [0509/4485] eta: 0 Days 6:50:51        lr: 	1.0000E-04 loss: 	1.60923 loss align 0.0000
 epoch [0003 / 0050] [0609/4485] eta: 0 Days 6:50:27        lr: 	1.0000E-04 loss: 	1.64615 loss align 0.0000
 epoch [0003 / 0050] [0709/4485] eta: 0 Days 6:50:2         lr: 	1.0000E-04 loss: 	1.66062 loss align 0.0000
 epoch [0003 / 0050] [0809/4485] eta: 0 Days 6:49:35        lr: 	1.0000E-04 loss: 	1.65809 loss align 0.0000
 epoch [0003 / 0050] [0909/4485] eta: 0 Days 6:49:8         lr: 	1.0000E-04 loss: 	1.80927 loss align 0.0000
 epoch [0003 / 0050] [1009/4485] eta: 0 Days 6:48:41        lr: 	1.0000E-04 loss: 	1.75696 loss align 0.0000
 epoch [0003 / 0050] [1109/4485] eta: 0 Days 6:48:15        lr: 	1.0000E-04 loss: 	1.75785 loss align 0.0000
 epoch [0003 / 0050] [1209/4485] eta: 0 Days 6:47:49        lr: 	1.0000E-04 loss: 	1.76037 loss align 0.0000
 epoch [0003 / 0050] [1309/4485] eta: 0 Days 6:47:24        lr: 	1.0000E-04 loss: 	1.75820 loss align 0.0000
 epoch [0003 / 0050] [1409/4485] eta: 0 Days 6:46:58        lr: 	1.0000E-04 loss: 	1.75642 loss align 0.0000
 epoch [0003 / 0050] [1509/4485] eta: 0 Days 6:46:33        lr: 	1.0000E-04 loss: 	1.73463 loss align 0.0000
 epoch [0003 / 0050] [1609/4485] eta: 0 Days 6:46:8         lr: 	1.0000E-04 loss: 	1.73224 loss align 0.0000
 epoch [0003 / 0050] [1709/4485] eta: 0 Days 6:45:43        lr: 	1.0000E-04 loss: 	1.76171 loss align 0.0000
 epoch [0003 / 0050] [1809/4485] eta: 0 Days 6:45:19        lr: 	1.0000E-04 loss: 	1.75093 loss align 0.0000
 epoch [0003 / 0050] [1909/4485] eta: 0 Days 6:44:54        lr: 	1.0000E-04 loss: 	1.74635 loss align 0.0000
 epoch [0003 / 0050] [2009/4485] eta: 0 Days 6:44:30        lr: 	1.0000E-04 loss: 	1.74061 loss align 0.0000
 epoch [0003 / 0050] [2109/4485] eta: 0 Days 6:44:6         lr: 	1.0000E-04 loss: 	1.74787 loss align 0.0000
 epoch [0003 / 0050] [2209/4485] eta: 0 Days 6:43:42        lr: 	1.0000E-04 loss: 	1.75806 loss align 0.0000
 epoch [0003 / 0050] [2309/4485] eta: 0 Days 6:43:19        lr: 	1.0000E-04 loss: 	1.77378 loss align 0.0000
 epoch [0003 / 0050] [2409/4485] eta: 0 Days 6:42:56        lr: 	1.0000E-04 loss: 	1.79952 loss align 0.0000
 epoch [0003 / 0050] [2509/4485] eta: 0 Days 6:42:33        lr: 	1.0000E-04 loss: 	1.79572 loss align 0.0000
 epoch [0003 / 0050] [2609/4485] eta: 0 Days 6:42:10        lr: 	1.0000E-04 loss: 	1.78587 loss align 0.0000
 epoch [0003 / 0050] [2709/4485] eta: 0 Days 6:41:47        lr: 	1.0000E-04 loss: 	1.77549 loss align 0.0000
 epoch [0003 / 0050] [2809/4485] eta: 0 Days 6:41:24        lr: 	1.0000E-04 loss: 	1.77077 loss align 0.0000
 epoch [0003 / 0050] [2909/4485] eta: 0 Days 6:41:1         lr: 	1.0000E-04 loss: 	1.76528 loss align 0.0000
 epoch [0003 / 0050] [3009/4485] eta: 0 Days 6:40:39        lr: 	1.0000E-04 loss: 	1.75520 loss align 0.0000
 epoch [0003 / 0050] [3109/4485] eta: 0 Days 6:40:17        lr: 	1.0000E-04 loss: 	1.75561 loss align 0.0000
 epoch [0003 / 0050] [3209/4485] eta: 0 Days 6:39:54        lr: 	1.0000E-04 loss: 	1.75131 loss align 0.0000
 epoch [0003 / 0050] [3309/4485] eta: 0 Days 6:39:32        lr: 	1.0000E-04 loss: 	1.74834 loss align 0.0000
 epoch [0003 / 0050] [3409/4485] eta: 0 Days 6:39:11        lr: 	1.0000E-04 loss: 	1.74811 loss align 0.0000
 epoch [0003 / 0050] [3509/4485] eta: 0 Days 6:38:49        lr: 	1.0000E-04 loss: 	1.75453 loss align 0.0000
 epoch [0003 / 0050] [3609/4485] eta: 0 Days 6:38:27        lr: 	1.0000E-04 loss: 	1.75853 loss align 0.0000
 epoch [0003 / 0050] [3709/4485] eta: 0 Days 6:38:6         lr: 	1.0000E-04 loss: 	1.75288 loss align 0.0000
 epoch [0003 / 0050] [3809/4485] eta: 0 Days 6:37:45        lr: 	1.0000E-04 loss: 	1.75372 loss align 0.0000
 epoch [0003 / 0050] [3909/4485] eta: 0 Days 6:37:24        lr: 	1.0000E-04 loss: 	1.74830 loss align 0.0000
 epoch [0003 / 0050] [4009/4485] eta: 0 Days 6:37:3         lr: 	1.0000E-04 loss: 	1.78532 loss align 0.0000
 epoch [0003 / 0050] [4109/4485] eta: 0 Days 6:36:42        lr: 	1.0000E-04 loss: 	1.78582 loss align 0.0000
 epoch [0003 / 0050] [4209/4485] eta: 0 Days 6:36:21        lr: 	1.0000E-04 loss: 	1.78802 loss align 0.0000
 epoch [0003 / 0050] [4309/4485] eta: 0 Days 6:36:0         lr: 	1.0000E-04 loss: 	1.78439 loss align 0.0000
 epoch [0003 / 0050] [4409/4485] eta: 0 Days 6:35:40        lr: 	1.0000E-04 loss: 	1.77688 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	1.57488
starting train epoch 4
 epoch [0004 / 0050] [0009/4485] eta: 0 Days 6:40:16        lr: 	1.0000E-04 loss: 	1.24050 loss align 0.0000
 epoch [0004 / 0050] [0109/4485] eta: 0 Days 6:39:53        lr: 	1.0000E-04 loss: 	1.87311 loss align 0.0000
 epoch [0004 / 0050] [0209/4485] eta: 0 Days 6:39:29        lr: 	1.0000E-04 loss: 	1.70174 loss align 0.0000
 epoch [0004 / 0050] [0309/4485] eta: 0 Days 6:39:6         lr: 	1.0000E-04 loss: 	1.66699 loss align 0.0000
 epoch [0004 / 0050] [0409/4485] eta: 0 Days 6:38:44        lr: 	1.0000E-04 loss: 	1.67299 loss align 0.0000
