Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.bias', 'lm_head.layer_norm.bias', 'lm_head.bias', 'lm_head.decoder.weight', 'lm_head.dense.weight', 'lm_head.layer_norm.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.seq_relationship.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.decoder.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
rr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.09914
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4278] eta: 15 Days 4:34:30       lr: 	1.0000E-06 loss: 	9.75076 loss align 0.0000
 epoch [0000 / 0050] [3809/4278] eta: 0 Days 14:9:26        lr: 	1.0000E-06 loss: 	2.02397 loss align 0.0000
 epoch [0000 / 0050] [3909/4278] eta: 0 Days 14:7:28        lr: 	1.0000E-06 loss: 	2.03064 loss align 0.0000
 epoch [0000 / 0050] [4009/4278] eta: 0 Days 14:5:29        lr: 	1.0000E-06 loss: 	2.01924 loss align 0.0000
 epoch [0000 / 0050] [4109/4278] eta: 0 Days 14:3:43        lr: 	1.0000E-06 loss: 	2.01787 loss align 0.0000
 epoch [0000 / 0050] [4209/4278] eta: 0 Days 14:2:9         lr: 	1.0000E-06 loss: 	2.01114 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	2.06405
checkpoint
starting train epoch 1
 epoch [0001 / 0050] [0009/4278] eta: 0 Days 14:37:9        lr: 	1.0000E-06 loss: 	2.71040 loss align 0.0000
 epoch [0001 / 0050] [0109/4278] eta: 0 Days 14:34:57       lr: 	1.0000E-06 loss: 	1.85780 loss align 0.0000
 epoch [0001 / 0050] [0209/4278] eta: 0 Days 14:32:49       lr: 	1.0000E-06 loss: 	1.92879 loss align 0.0000
 epoch [0001 / 0050] [0309/4278] eta: 0 Days 14:30:47       lr: 	1.0000E-06 loss: 	1.86019 loss align 0.0000
 epoch [0001 / 0050] [0409/4278] eta: 0 Days 14:28:51       lr: 	1.0000E-06 loss: 	2.03488 loss align 0.0000
 epoch [0001 / 0050] [0509/4278] eta: 0 Days 14:26:57       lr: 	1.0000E-06 loss: 	1.95438 loss align 0.0000
 epoch [0001 / 0050] [0609/4278] eta: 0 Days 14:25:9        lr: 	1.0000E-06 loss: 	1.94914 loss align 0.0000
 epoch [0001 / 0050] [0709/4278] eta: 0 Days 14:23:30       lr: 	1.0000E-06 loss: 	1.90242 loss align 0.0000
 epoch [0001 / 0050] [0809/4278] eta: 0 Days 14:21:56       lr: 	1.0000E-06 loss: 	1.90072 loss align 0.0000
 epoch [0001 / 0050] [0909/4278] eta: 0 Days 14:20:18       lr: 	1.0000E-06 loss: 	1.84755 loss align 0.0000
 epoch [0001 / 0050] [1009/4278] eta: 0 Days 14:18:44       lr: 	1.0000E-06 loss: 	1.83973 loss align 0.0000
 epoch [0001 / 0050] [1109/4278] eta: 0 Days 14:17:14       lr: 	1.0000E-06 loss: 	1.88010 loss align 0.0000
 epoch [0001 / 0050] [1209/4278] eta: 0 Days 14:15:45       lr: 	1.0000E-06 loss: 	1.87313 loss align 0.0000
 epoch [0001 / 0050] [1309/4278] eta: 0 Days 14:14:18       lr: 	1.0000E-06 loss: 	1.87512 loss align 0.0000
 epoch [0001 / 0050] [1409/4278] eta: 0 Days 14:12:51       lr: 	1.0000E-06 loss: 	1.90312 loss align 0.0000
 epoch [0001 / 0050] [1509/4278] eta: 0 Days 14:11:28       lr: 	1.0000E-06 loss: 	1.90763 loss align 0.0000
 epoch [0001 / 0050] [1609/4278] eta: 0 Days 14:10:10       lr: 	1.0000E-06 loss: 	1.86527 loss align 0.0000
 epoch [0001 / 0050] [1709/4278] eta: 0 Days 14:8:49        lr: 	1.0000E-06 loss: 	1.87663 loss align 0.0000
 epoch [0001 / 0050] [1809/4278] eta: 0 Days 14:7:33        lr: 	1.0000E-06 loss: 	1.84443 loss align 0.0000
 epoch [0001 / 0050] [1909/4278] eta: 0 Days 14:6:19        lr: 	1.0000E-06 loss: 	1.85805 loss align 0.0000
 epoch [0001 / 0050] [2009/4278] eta: 0 Days 14:5:3         lr: 	1.0000E-06 loss: 	1.84806 loss align 0.0000
 epoch [0001 / 0050] [2109/4278] eta: 0 Days 14:3:50        lr: 	1.0000E-06 loss: 	1.84711 loss align 0.0000
 epoch [0001 / 0050] [2209/4278] eta: 0 Days 14:2:45        lr: 	1.0000E-06 loss: 	1.85606 loss align 0.0000
 epoch [0001 / 0050] [2309/4278] eta: 0 Days 14:1:39        lr: 	1.0000E-06 loss: 	1.84921 loss align 0.0000
 epoch [0001 / 0050] [2409/4278] eta: 0 Days 14:0:33        lr: 	1.0000E-06 loss: 	1.86776 loss align 0.0000
 epoch [0001 / 0050] [2509/4278] eta: 0 Days 13:59:28       lr: 	1.0000E-06 loss: 	1.88917 loss align 0.0000
 epoch [0001 / 0050] [2609/4278] eta: 0 Days 13:58:22       lr: 	1.0000E-06 loss: 	1.88526 loss align 0.0000
 epoch [0001 / 0050] [2709/4278] eta: 0 Days 13:57:21       lr: 	1.0000E-06 loss: 	1.88304 loss align 0.0000
 epoch [0001 / 0050] [2809/4278] eta: 0 Days 13:56:20       lr: 	1.0000E-06 loss: 	1.89618 loss align 0.0000
 epoch [0001 / 0050] [2909/4278] eta: 0 Days 13:55:21       lr: 	1.0000E-06 loss: 	1.91177 loss align 0.0000
 epoch [0001 / 0050] [3009/4278] eta: 0 Days 13:54:21       lr: 	1.0000E-06 loss: 	1.90700 loss align 0.0000
 epoch [0001 / 0050] [3109/4278] eta: 0 Days 13:53:27       lr: 	1.0000E-06 loss: 	1.89527 loss align 0.0000
 epoch [0001 / 0050] [3209/4278] eta: 0 Days 13:52:29       lr: 	1.0000E-06 loss: 	1.90894 loss align 0.0000
 epoch [0001 / 0050] [3309/4278] eta: 0 Days 13:51:32       lr: 	1.0000E-06 loss: 	1.90426 loss align 0.0000
 epoch [0001 / 0050] [3409/4278] eta: 0 Days 13:50:37       lr: 	1.0000E-06 loss: 	1.90498 loss align 0.0000
 epoch [0001 / 0050] [3509/4278] eta: 0 Days 13:49:43       lr: 	1.0000E-06 loss: 	1.90146 loss align 0.0000
 epoch [0001 / 0050] [3609/4278] eta: 0 Days 13:48:50       lr: 	1.0000E-06 loss: 	1.90058 loss align 0.0000
 epoch [0001 / 0050] [3709/4278] eta: 0 Days 13:47:56       lr: 	1.0000E-06 loss: 	1.89839 loss align 0.0000
 epoch [0001 / 0050] [3809/4278] eta: 0 Days 13:47:3        lr: 	1.0000E-06 loss: 	1.90044 loss align 0.0000
 epoch [0001 / 0050] [3909/4278] eta: 0 Days 13:46:14       lr: 	1.0000E-06 loss: 	1.90195 loss align 0.0000
 epoch [0001 / 0050] [4009/4278] eta: 0 Days 13:45:21       lr: 	1.0000E-06 loss: 	1.90495 loss align 0.0000
 epoch [0001 / 0050] [4109/4278] eta: 0 Days 13:44:27       lr: 	1.0000E-06 loss: 	1.90010 loss align 0.0000
 epoch [0001 / 0050] [4209/4278] eta: 0 Days 13:44:10       lr: 	1.0000E-06 loss: 	1.89132 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	2.64916
checkpoint
starting train epoch 2
 epoch [0002 / 0050] [0009/4278] eta: 0 Days 14:1:28        lr: 	1.0000E-06 loss: 	2.00889 loss align 0.0000
 epoch [0002 / 0050] [0109/4278] eta: 0 Days 14:0:19        lr: 	1.0000E-06 loss: 	1.82542 loss align 0.0000
 epoch [0002 / 0050] [0209/4278] eta: 0 Days 13:59:14       lr: 	1.0000E-06 loss: 	1.87904 loss align 0.0000
 epoch [0002 / 0050] [0309/4278] eta: 0 Days 13:58:11       lr: 	1.0000E-06 loss: 	1.74092 loss align 0.0000
 epoch [0002 / 0050] [0409/4278] eta: 0 Days 13:57:9        lr: 	1.0000E-06 loss: 	1.79218 loss align 0.0000
 epoch [0002 / 0050] [0509/4278] eta: 0 Days 13:56:7        lr: 	1.0000E-06 loss: 	1.78322 loss align 0.0000
 epoch [0002 / 0050] [0609/4278] eta: 0 Days 13:55:4        lr: 	1.0000E-06 loss: 	1.82232 loss align 0.0000
 epoch [0002 / 0050] [0709/4278] eta: 0 Days 13:54:6        lr: 	1.0000E-06 loss: 	1.79010 loss align 0.0000
 epoch [0002 / 0050] [0809/4278] eta: 0 Days 13:53:7        lr: 	1.0000E-06 loss: 	1.80232 loss align 0.0000
 epoch [0002 / 0050] [0909/4278] eta: 0 Days 13:52:10       lr: 	1.0000E-06 loss: 	1.81543 loss align 0.0000
 epoch [0002 / 0050] [1009/4278] eta: 0 Days 13:51:14       lr: 	1.0000E-06 loss: 	1.76657 loss align 0.0000
 epoch [0002 / 0050] [1109/4278] eta: 0 Days 13:50:16       lr: 	1.0000E-06 loss: 	1.79241 loss align 0.0000
 epoch [0002 / 0050] [1209/4278] eta: 0 Days 13:49:20       lr: 	1.0000E-06 loss: 	1.78109 loss align 0.0000
 epoch [0002 / 0050] [1309/4278] eta: 0 Days 13:48:24       lr: 	1.0000E-06 loss: 	1.74222 loss align 0.0000
 epoch [0002 / 0050] [1409/4278] eta: 0 Days 13:47:29       lr: 	1.0000E-06 loss: 	1.73659 loss align 0.0000
 epoch [0002 / 0050] [1509/4278] eta: 0 Days 13:46:36       lr: 	1.0000E-06 loss: 	1.74378 loss align 0.0000
 epoch [0002 / 0050] [1609/4278] eta: 0 Days 13:45:43       lr: 	1.0000E-06 loss: 	1.72453 loss align 0.0000
 epoch [0002 / 0050] [1709/4278] eta: 0 Days 13:44:52       lr: 	1.0000E-06 loss: 	1.72910 loss align 0.0000
 epoch [0002 / 0050] [1809/4278] eta: 0 Days 13:44:2        lr: 	1.0000E-06 loss: 	1.71949 loss align 0.0000
 epoch [0002 / 0050] [1909/4278] eta: 0 Days 13:43:10       lr: 	1.0000E-06 loss: 	1.73604 loss align 0.0000
 epoch [0002 / 0050] [2009/4278] eta: 0 Days 13:42:21       lr: 	1.0000E-06 loss: 	1.75492 loss align 0.0000
 epoch [0002 / 0050] [2109/4278] eta: 0 Days 13:41:33       lr: 	1.0000E-06 loss: 	1.76794 loss align 0.0000
 epoch [0002 / 0050] [2209/4278] eta: 0 Days 13:40:43       lr: 	1.0000E-06 loss: 	1.75949 loss align 0.0000
 epoch [0002 / 0050] [2309/4278] eta: 0 Days 13:39:56       lr: 	1.0000E-06 loss: 	1.76383 loss align 0.0000
 epoch [0002 / 0050] [2409/4278] eta: 0 Days 13:39:8        lr: 	1.0000E-06 loss: 	1.75886 loss align 0.0000
 epoch [0002 / 0050] [2509/4278] eta: 0 Days 13:38:20       lr: 	1.0000E-06 loss: 	1.79168 loss align 0.0000
 epoch [0002 / 0050] [2609/4278] eta: 0 Days 13:37:34       lr: 	1.0000E-06 loss: 	1.80215 loss align 0.0000
 epoch [0002 / 0050] [2709/4278] eta: 0 Days 13:36:47       lr: 	1.0000E-06 loss: 	1.79633 loss align 0.0000
 epoch [0002 / 0050] [2809/4278] eta: 0 Days 13:36:1        lr: 	1.0000E-06 loss: 	1.79995 loss align 0.0000
 epoch [0002 / 0050] [2909/4278] eta: 0 Days 13:35:17       lr: 	1.0000E-06 loss: 	1.79234 loss align 0.0000
 epoch [0002 / 0050] [3009/4278] eta: 0 Days 13:34:30       lr: 	1.0000E-06 loss: 	1.77865 loss align 0.0000
 epoch [0002 / 0050] [3109/4278] eta: 0 Days 13:33:44       lr: 	1.0000E-06 loss: 	1.78227 loss align 0.0000
 epoch [0002 / 0050] [3209/4278] eta: 0 Days 13:33:1        lr: 	1.0000E-06 loss: 	1.79238 loss align 0.0000
 epoch [0002 / 0050] [3309/4278] eta: 0 Days 13:32:16       lr: 	1.0000E-06 loss: 	1.79486 loss align 0.0000
 epoch [0002 / 0050] [3409/4278] eta: 0 Days 13:31:31       lr: 	1.0000E-06 loss: 	1.79869 loss align 0.0000
 epoch [0002 / 0050] [3509/4278] eta: 0 Days 13:30:47       lr: 	1.0000E-06 loss: 	1.80074 loss align 0.0000
 epoch [0002 / 0050] [3609/4278] eta: 0 Days 13:30:2        lr: 	1.0000E-06 loss: 	1.80829 loss align 0.0000
 epoch [0002 / 0050] [3709/4278] eta: 0 Days 13:29:20       lr: 	1.0000E-06 loss: 	1.80853 loss align 0.0000
 epoch [0002 / 0050] [3809/4278] eta: 0 Days 13:28:36       lr: 	1.0000E-06 loss: 	1.82175 loss align 0.0000
 epoch [0002 / 0050] [3909/4278] eta: 0 Days 13:27:54       lr: 	1.0000E-06 loss: 	1.81653 loss align 0.0000
 epoch [0002 / 0050] [4009/4278] eta: 0 Days 13:27:12       lr: 	1.0000E-06 loss: 	1.81443 loss align 0.0000
 epoch [0002 / 0050] [4109/4278] eta: 0 Days 13:26:30       lr: 	1.0000E-06 loss: 	1.81241 loss align 0.0000
 epoch [0002 / 0050] [4209/4278] eta: 0 Days 13:25:48       lr: 	1.0000E-06 loss: 	1.81170 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	2.23437
starting train epoch 3
 epoch [0003 / 0050] [0009/4278] eta: 0 Days 13:35:58       lr: 	1.0000E-06 loss: 	2.35011 loss align 0.0000
 epoch [0003 / 0050] [0109/4278] eta: 0 Days 13:35:11       lr: 	1.0000E-06 loss: 	1.63124 loss align 0.0000
 epoch [0003 / 0050] [0209/4278] eta: 0 Days 13:34:26       lr: 	1.0000E-06 loss: 	1.52149 loss align 0.0000
 epoch [0003 / 0050] [0309/4278] eta: 0 Days 13:33:41       lr: 	1.0000E-06 loss: 	1.61718 loss align 0.0000
 epoch [0003 / 0050] [0409/4278] eta: 0 Days 13:32:55       lr: 	1.0000E-06 loss: 	1.57185 loss align 0.0000
 epoch [0003 / 0050] [0509/4278] eta: 0 Days 13:32:10       lr: 	1.0000E-06 loss: 	1.60295 loss align 0.0000
 epoch [0003 / 0050] [0609/4278] eta: 0 Days 13:31:27       lr: 	1.0000E-06 loss: 	1.58728 loss align 0.0000
 epoch [0003 / 0050] [0709/4278] eta: 0 Days 13:30:43       lr: 	1.0000E-06 loss: 	1.61911 loss align 0.0000
 epoch [0003 / 0050] [0809/4278] eta: 0 Days 13:30:1        lr: 	1.0000E-06 loss: 	1.63974 loss align 0.0000
 epoch [0003 / 0050] [0909/4278] eta: 0 Days 13:29:19       lr: 	1.0000E-06 loss: 	1.65948 loss align 0.0000
 epoch [0003 / 0050] [1009/4278] eta: 0 Days 13:28:35       lr: 	1.0000E-06 loss: 	1.69205 loss align 0.0000
 epoch [0003 / 0050] [1109/4278] eta: 0 Days 13:27:51       lr: 	1.0000E-06 loss: 	1.67621 loss align 0.0000
 epoch [0003 / 0050] [1209/4278] eta: 0 Days 13:27:9        lr: 	1.0000E-06 loss: 	1.70753 loss align 0.0000
 epoch [0003 / 0050] [1309/4278] eta: 0 Days 13:26:27       lr: 	1.0000E-06 loss: 	1.69704 loss align 0.0000
 epoch [0003 / 0050] [1409/4278] eta: 0 Days 13:25:44       lr: 	1.0000E-06 loss: 	1.70002 loss align 0.0000
 epoch [0003 / 0050] [1509/4278] eta: 0 Days 13:25:2        lr: 	1.0000E-06 loss: 	1.69155 loss align 0.0000
 epoch [0003 / 0050] [1609/4278] eta: 0 Days 13:24:18       lr: 	1.0000E-06 loss: 	1.68734 loss align 0.0000
 epoch [0003 / 0050] [1709/4278] eta: 0 Days 13:23:37       lr: 	1.0000E-06 loss: 	1.73687 loss align 0.0000
 epoch [0003 / 0050] [1809/4278] eta: 0 Days 13:22:55       lr: 	1.0000E-06 loss: 	1.71555 loss align 0.0000
 epoch [0003 / 0050] [1909/4278] eta: 0 Days 13:22:14       lr: 	1.0000E-06 loss: 	1.72834 loss align 0.0000
 epoch [0003 / 0050] [2009/4278] eta: 0 Days 13:21:33       lr: 	1.0000E-06 loss: 	1.72519 loss align 0.0000
 epoch [0003 / 0050] [2109/4278] eta: 0 Days 13:20:53       lr: 	1.0000E-06 loss: 	1.71691 loss align 0.0000
 epoch [0003 / 0050] [2209/4278] eta: 0 Days 13:20:12       lr: 	1.0000E-06 loss: 	1.72770 loss align 0.0000
 epoch [0003 / 0050] [2309/4278] eta: 0 Days 13:19:30       lr: 	1.0000E-06 loss: 	1.73449 loss align 0.0000
 epoch [0003 / 0050] [2409/4278] eta: 0 Days 13:18:49       lr: 	1.0000E-06 loss: 	1.72738 loss align 0.0000
 epoch [0003 / 0050] [2509/4278] eta: 0 Days 13:18:9        lr: 	1.0000E-06 loss: 	1.72242 loss align 0.0000
 epoch [0003 / 0050] [2609/4278] eta: 0 Days 13:17:28       lr: 	1.0000E-06 loss: 	1.74131 loss align 0.0000
 epoch [0003 / 0050] [2709/4278] eta: 0 Days 13:16:48       lr: 	1.0000E-06 loss: 	1.74566 loss align 0.0000
 epoch [0003 / 0050] [2809/4278] eta: 0 Days 13:16:8        lr: 	1.0000E-06 loss: 	1.72356 loss align 0.0000
 epoch [0003 / 0050] [2909/4278] eta: 0 Days 13:15:29       lr: 	1.0000E-06 loss: 	1.74491 loss align 0.0000
 epoch [0003 / 0050] [3009/4278] eta: 0 Days 13:14:50       lr: 	1.0000E-06 loss: 	1.74443 loss align 0.0000
 epoch [0003 / 0050] [3109/4278] eta: 0 Days 13:14:11       lr: 	1.0000E-06 loss: 	1.73354 loss align 0.0000
 epoch [0003 / 0050] [3209/4278] eta: 0 Days 13:13:32       lr: 	1.0000E-06 loss: 	1.73902 loss align 0.0000
 epoch [0003 / 0050] [3309/4278] eta: 0 Days 13:12:52       lr: 	1.0000E-06 loss: 	1.72847 loss align 0.0000
 epoch [0003 / 0050] [3409/4278] eta: 0 Days 13:12:14       lr: 	1.0000E-06 loss: 	1.74185 loss align 0.0000
 epoch [0003 / 0050] [3509/4278] eta: 0 Days 13:11:36       lr: 	1.0000E-06 loss: 	1.74305 loss align 0.0000
 epoch [0003 / 0050] [3609/4278] eta: 0 Days 13:10:57       lr: 	1.0000E-06 loss: 	1.75193 loss align 0.0000
 epoch [0003 / 0050] [3709/4278] eta: 0 Days 13:10:18       lr: 	1.0000E-06 loss: 	1.75876 loss align 0.0000
 epoch [0003 / 0050] [3809/4278] eta: 0 Days 13:9:41        lr: 	1.0000E-06 loss: 	1.75591 loss align 0.0000
 epoch [0003 / 0050] [3909/4278] eta: 0 Days 13:9:4         lr: 	1.0000E-06 loss: 	1.75721 loss align 0.0000
 epoch [0003 / 0050] [4009/4278] eta: 0 Days 13:8:25        lr: 	1.0000E-06 loss: 	1.75091 loss align 0.0000
 epoch [0003 / 0050] [4109/4278] eta: 0 Days 13:7:48        lr: 	1.0000E-06 loss: 	1.74803 loss align 0.0000
 epoch [0003 / 0050] [4209/4278] eta: 0 Days 13:7:11        lr: 	1.0000E-06 loss: 	1.75021 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	2.64426
starting train epoch 4
 epoch [0004 / 0050] [0009/4278] eta: 0 Days 13:14:31       lr: 	1.0000E-06 loss: 	0.69404 loss align 0.0000
 epoch [0004 / 0050] [0109/4278] eta: 0 Days 13:13:51       lr: 	1.0000E-06 loss: 	1.63853 loss align 0.0000
 epoch [0004 / 0050] [0209/4278] eta: 0 Days 13:13:12       lr: 	1.0000E-06 loss: 	1.67809 loss align 0.0000
 epoch [0004 / 0050] [0309/4278] eta: 0 Days 13:12:34       lr: 	1.0000E-06 loss: 	1.73397 loss align 0.0000
 epoch [0004 / 0050] [0409/4278] eta: 0 Days 13:11:56       lr: 	1.0000E-06 loss: 	1.66995 loss align 0.0000
 epoch [0004 / 0050] [0509/4278] eta: 0 Days 13:11:17       lr: 	1.0000E-06 loss: 	1.72455 loss align 0.0000
 epoch [0004 / 0050] [0609/4278] eta: 0 Days 13:10:39       lr: 	1.0000E-06 loss: 	1.72034 loss align 0.0000
 epoch [0004 / 0050] [0709/4278] eta: 0 Days 13:10:2        lr: 	1.0000E-06 loss: 	1.74343 loss align 0.0000
 epoch [0004 / 0050] [0809/4278] eta: 0 Days 13:9:24        lr: 	1.0000E-06 loss: 	1.78100 loss align 0.0000
 epoch [0004 / 0050] [0909/4278] eta: 0 Days 13:8:46        lr: 	1.0000E-06 loss: 	1.79357 loss align 0.0000
 epoch [0004 / 0050] [1009/4278] eta: 0 Days 13:8:10        lr: 	1.0000E-06 loss: 	1.80015 loss align 0.0000
 epoch [0004 / 0050] [1109/4278] eta: 0 Days 13:7:32        lr: 	1.0000E-06 loss: 	1.78280 loss align 0.0000
