Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.bias', 'lm_head.decoder.weight', 'lm_head.dense.weight', 'lm_head.layer_norm.weight', 'lm_head.dense.bias', 'lm_head.layer_norm.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.seq_relationship.weight', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.22809
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 9 Days 20:34:11       lr: 	1.0000E-05 loss: 	2.89542 loss align 0.0000
 epoch [0000 / 0050] [2809/4485] eta: 0 Days 7:22:8         lr: 	1.0000E-05 loss: 	1.62426 loss align 0.0000
 epoch [0000 / 0050] [2909/4485] eta: 0 Days 7:20:10        lr: 	1.0000E-05 loss: 	1.67464 loss align 0.0000
 epoch [0000 / 0050] [3009/4485] eta: 0 Days 7:18:20        lr: 	1.0000E-05 loss: 	1.66616 loss align 0.0000
 epoch [0000 / 0050] [3109/4485] eta: 0 Days 7:16:38        lr: 	1.0000E-05 loss: 	1.66446 loss align 0.0000
 epoch [0000 / 0050] [3209/4485] eta: 0 Days 7:14:59        lr: 	1.0000E-05 loss: 	1.66024 loss align 0.0000
 epoch [0000 / 0050] [3309/4485] eta: 0 Days 7:13:26        lr: 	1.0000E-05 loss: 	1.64722 loss align 0.0000
 epoch [0000 / 0050] [3409/4485] eta: 0 Days 7:11:56        lr: 	1.0000E-05 loss: 	1.64421 loss align 0.0000
 epoch [0000 / 0050] [3509/4485] eta: 0 Days 7:10:30        lr: 	1.0000E-05 loss: 	1.65232 loss align 0.0000
 epoch [0000 / 0050] [3609/4485] eta: 0 Days 7:9:10         lr: 	1.0000E-05 loss: 	1.65112 loss align 0.0000
 epoch [0000 / 0050] [3709/4485] eta: 0 Days 7:7:53         lr: 	1.0000E-05 loss: 	1.66471 loss align 0.0000
 epoch [0000 / 0050] [3809/4485] eta: 0 Days 7:6:40         lr: 	1.0000E-05 loss: 	1.66852 loss align 0.0000
 epoch [0000 / 0050] [3909/4485] eta: 0 Days 7:5:30         lr: 	1.0000E-05 loss: 	1.66171 loss align 0.0000
 epoch [0000 / 0050] [4009/4485] eta: 0 Days 7:4:23         lr: 	1.0000E-05 loss: 	1.66118 loss align 0.0000
 epoch [0000 / 0050] [4109/4485] eta: 0 Days 7:3:19         lr: 	1.0000E-05 loss: 	1.64707 loss align 0.0000
 epoch [0000 / 0050] [4209/4485] eta: 0 Days 7:2:18         lr: 	1.0000E-05 loss: 	1.64043 loss align 0.0000
 epoch [0000 / 0050] [4309/4485] eta: 0 Days 7:1:21         lr: 	1.0000E-05 loss: 	1.63637 loss align 0.0000
 epoch [0000 / 0050] [4409/4485] eta: 0 Days 7:0:24         lr: 	1.0000E-05 loss: 	1.63491 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	1.57118
checkpoint
starting train epoch 1
 epoch [0001 / 0050] [0009/4485] eta: 0 Days 7:20:25        lr: 	1.0000E-05 loss: 	1.28290 loss align 0.0000
 epoch [0001 / 0050] [0109/4485] eta: 0 Days 7:19:1         lr: 	1.0000E-05 loss: 	1.57038 loss align 0.0000
 epoch [0001 / 0050] [0209/4485] eta: 0 Days 7:17:41        lr: 	1.0000E-05 loss: 	1.52304 loss align 0.0000
 epoch [0001 / 0050] [0309/4485] eta: 0 Days 7:16:25        lr: 	1.0000E-05 loss: 	1.59962 loss align 0.0000
 epoch [0001 / 0050] [0409/4485] eta: 0 Days 7:15:13        lr: 	1.0000E-05 loss: 	1.63909 loss align 0.0000
 epoch [0001 / 0050] [0509/4485] eta: 0 Days 7:14:3         lr: 	1.0000E-05 loss: 	1.63744 loss align 0.0000
 epoch [0001 / 0050] [0609/4485] eta: 0 Days 7:12:56        lr: 	1.0000E-05 loss: 	1.63494 loss align 0.0000
 epoch [0001 / 0050] [0709/4485] eta: 0 Days 7:11:50        lr: 	1.0000E-05 loss: 	1.60264 loss align 0.0000
 epoch [0001 / 0050] [0809/4485] eta: 0 Days 7:10:47        lr: 	1.0000E-05 loss: 	1.60473 loss align 0.0000
 epoch [0001 / 0050] [0909/4485] eta: 0 Days 7:9:45         lr: 	1.0000E-05 loss: 	1.60230 loss align 0.0000
 epoch [0001 / 0050] [1009/4485] eta: 0 Days 7:8:46         lr: 	1.0000E-05 loss: 	1.60181 loss align 0.0000
 epoch [0001 / 0050] [1109/4485] eta: 0 Days 7:7:47         lr: 	1.0000E-05 loss: 	1.60813 loss align 0.0000
 epoch [0001 / 0050] [1209/4485] eta: 0 Days 7:6:51         lr: 	1.0000E-05 loss: 	1.57648 loss align 0.0000
 epoch [0001 / 0050] [1309/4485] eta: 0 Days 7:5:57         lr: 	1.0000E-05 loss: 	1.55777 loss align 0.0000
 epoch [0001 / 0050] [1409/4485] eta: 0 Days 7:5:4          lr: 	1.0000E-05 loss: 	1.56213 loss align 0.0000
 epoch [0001 / 0050] [1509/4485] eta: 0 Days 7:4:12         lr: 	1.0000E-05 loss: 	1.55786 loss align 0.0000
 epoch [0001 / 0050] [1609/4485] eta: 0 Days 7:3:21         lr: 	1.0000E-05 loss: 	1.54113 loss align 0.0000
 epoch [0001 / 0050] [1709/4485] eta: 0 Days 7:2:31         lr: 	1.0000E-05 loss: 	1.54161 loss align 0.0000
 epoch [0001 / 0050] [1809/4485] eta: 0 Days 7:1:43         lr: 	1.0000E-05 loss: 	1.55093 loss align 0.0000
 epoch [0001 / 0050] [1909/4485] eta: 0 Days 7:0:56         lr: 	1.0000E-05 loss: 	1.54282 loss align 0.0000
 epoch [0001 / 0050] [2009/4485] eta: 0 Days 7:0:10         lr: 	1.0000E-05 loss: 	1.54141 loss align 0.0000
 epoch [0001 / 0050] [2109/4485] eta: 0 Days 6:59:25        lr: 	1.0000E-05 loss: 	1.55276 loss align 0.0000
 epoch [0001 / 0050] [2209/4485] eta: 0 Days 6:58:41        lr: 	1.0000E-05 loss: 	1.54561 loss align 0.0000
 epoch [0001 / 0050] [2309/4485] eta: 0 Days 6:57:59        lr: 	1.0000E-05 loss: 	1.53439 loss align 0.0000
 epoch [0001 / 0050] [2409/4485] eta: 0 Days 6:57:17        lr: 	1.0000E-05 loss: 	1.53459 loss align 0.0000
 epoch [0001 / 0050] [2509/4485] eta: 0 Days 6:56:37        lr: 	1.0000E-05 loss: 	1.52778 loss align 0.0000
 epoch [0001 / 0050] [2609/4485] eta: 0 Days 6:55:57        lr: 	1.0000E-05 loss: 	1.52207 loss align 0.0000
 epoch [0001 / 0050] [2709/4485] eta: 0 Days 6:55:18        lr: 	1.0000E-05 loss: 	1.53351 loss align 0.0000
 epoch [0001 / 0050] [2809/4485] eta: 0 Days 6:54:40        lr: 	1.0000E-05 loss: 	1.53206 loss align 0.0000
 epoch [0001 / 0050] [2909/4485] eta: 0 Days 6:54:3         lr: 	1.0000E-05 loss: 	1.52615 loss align 0.0000
 epoch [0001 / 0050] [3009/4485] eta: 0 Days 6:53:27        lr: 	1.0000E-05 loss: 	1.53260 loss align 0.0000
 epoch [0001 / 0050] [3109/4485] eta: 0 Days 6:52:57        lr: 	1.0000E-05 loss: 	1.53199 loss align 0.0000
 epoch [0001 / 0050] [3209/4485] eta: 0 Days 6:52:30        lr: 	1.0000E-05 loss: 	1.53335 loss align 0.0000
 epoch [0001 / 0050] [3309/4485] eta: 0 Days 6:52:4         lr: 	1.0000E-05 loss: 	1.54708 loss align 0.0000
 epoch [0001 / 0050] [3409/4485] eta: 0 Days 6:51:39        lr: 	1.0000E-05 loss: 	1.54360 loss align 0.0000
 epoch [0001 / 0050] [3509/4485] eta: 0 Days 6:51:14        lr: 	1.0000E-05 loss: 	1.54586 loss align 0.0000
 epoch [0001 / 0050] [3609/4485] eta: 0 Days 6:50:50        lr: 	1.0000E-05 loss: 	1.54850 loss align 0.0000
 epoch [0001 / 0050] [3709/4485] eta: 0 Days 6:50:25        lr: 	1.0000E-05 loss: 	1.54518 loss align 0.0000
 epoch [0001 / 0050] [3809/4485] eta: 0 Days 6:50:2         lr: 	1.0000E-05 loss: 	1.53963 loss align 0.0000
 epoch [0001 / 0050] [3909/4485] eta: 0 Days 6:49:39        lr: 	1.0000E-05 loss: 	1.54296 loss align 0.0000
 epoch [0001 / 0050] [4009/4485] eta: 0 Days 6:49:15        lr: 	1.0000E-05 loss: 	1.54403 loss align 0.0000
 epoch [0001 / 0050] [4109/4485] eta: 0 Days 6:48:53        lr: 	1.0000E-05 loss: 	1.54491 loss align 0.0000
 epoch [0001 / 0050] [4209/4485] eta: 0 Days 6:48:30        lr: 	1.0000E-05 loss: 	1.54840 loss align 0.0000
 epoch [0001 / 0050] [4309/4485] eta: 0 Days 6:48:6         lr: 	1.0000E-05 loss: 	1.54994 loss align 0.0000
 epoch [0001 / 0050] [4409/4485] eta: 0 Days 6:47:42        lr: 	1.0000E-05 loss: 	1.55190 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	1.49551
starting train epoch 2
 epoch [0002 / 0050] [0009/4485] eta: 0 Days 6:56:54        lr: 	1.0000E-05 loss: 	0.93937 loss align 0.0000
 epoch [0002 / 0050] [0109/4485] eta: 0 Days 6:56:19        lr: 	1.0000E-05 loss: 	1.40894 loss align 0.0000
 epoch [0002 / 0050] [0209/4485] eta: 0 Days 6:55:45        lr: 	1.0000E-05 loss: 	1.31538 loss align 0.0000
 epoch [0002 / 0050] [0309/4485] eta: 0 Days 6:55:13        lr: 	1.0000E-05 loss: 	1.41903 loss align 0.0000
 epoch [0002 / 0050] [0409/4485] eta: 0 Days 6:54:41        lr: 	1.0000E-05 loss: 	1.43048 loss align 0.0000
 epoch [0002 / 0050] [0509/4485] eta: 0 Days 6:54:10        lr: 	1.0000E-05 loss: 	1.46141 loss align 0.0000
 epoch [0002 / 0050] [0609/4485] eta: 0 Days 6:53:38        lr: 	1.0000E-05 loss: 	1.47761 loss align 0.0000
 epoch [0002 / 0050] [0709/4485] eta: 0 Days 6:53:8         lr: 	1.0000E-05 loss: 	1.47428 loss align 0.0000
 epoch [0002 / 0050] [0809/4485] eta: 0 Days 6:52:38        lr: 	1.0000E-05 loss: 	1.42795 loss align 0.0000
 epoch [0002 / 0050] [0909/4485] eta: 0 Days 6:52:8         lr: 	1.0000E-05 loss: 	1.59038 loss align 0.0000
 epoch [0002 / 0050] [1009/4485] eta: 0 Days 6:51:39        lr: 	1.0000E-05 loss: 	1.58693 loss align 0.0000
 epoch [0002 / 0050] [1109/4485] eta: 0 Days 6:51:10        lr: 	1.0000E-05 loss: 	1.56069 loss align 0.0000
 epoch [0002 / 0050] [1209/4485] eta: 0 Days 6:50:42        lr: 	1.0000E-05 loss: 	1.54220 loss align 0.0000
 epoch [0002 / 0050] [1309/4485] eta: 0 Days 6:50:14        lr: 	1.0000E-05 loss: 	1.51541 loss align 0.0000
 epoch [0002 / 0050] [1409/4485] eta: 0 Days 6:49:46        lr: 	1.0000E-05 loss: 	1.54398 loss align 0.0000
 epoch [0002 / 0050] [1509/4485] eta: 0 Days 6:49:18        lr: 	1.0000E-05 loss: 	1.55254 loss align 0.0000
 epoch [0002 / 0050] [1609/4485] eta: 0 Days 6:48:51        lr: 	1.0000E-05 loss: 	1.53006 loss align 0.0000
 epoch [0002 / 0050] [1709/4485] eta: 0 Days 6:48:25        lr: 	1.0000E-05 loss: 	1.50266 loss align 0.0000
 epoch [0002 / 0050] [1809/4485] eta: 0 Days 6:47:59        lr: 	1.0000E-05 loss: 	1.52658 loss align 0.0000
 epoch [0002 / 0050] [1909/4485] eta: 0 Days 6:47:34        lr: 	1.0000E-05 loss: 	1.53418 loss align 0.0000
 epoch [0002 / 0050] [2009/4485] eta: 0 Days 6:47:9         lr: 	1.0000E-05 loss: 	1.51937 loss align 0.0000
 epoch [0002 / 0050] [2109/4485] eta: 0 Days 6:46:44        lr: 	1.0000E-05 loss: 	1.52318 loss align 0.0000
 epoch [0002 / 0050] [2209/4485] eta: 0 Days 6:46:19        lr: 	1.0000E-05 loss: 	1.52230 loss align 0.0000
 epoch [0002 / 0050] [2309/4485] eta: 0 Days 6:45:54        lr: 	1.0000E-05 loss: 	1.52305 loss align 0.0000
 epoch [0002 / 0050] [2409/4485] eta: 0 Days 6:45:30        lr: 	1.0000E-05 loss: 	1.52458 loss align 0.0000
 epoch [0002 / 0050] [2509/4485] eta: 0 Days 6:45:7         lr: 	1.0000E-05 loss: 	1.51513 loss align 0.0000
 epoch [0002 / 0050] [2609/4485] eta: 0 Days 6:44:43        lr: 	1.0000E-05 loss: 	1.51478 loss align 0.0000
 epoch [0002 / 0050] [2709/4485] eta: 0 Days 6:44:21        lr: 	1.0000E-05 loss: 	1.51155 loss align 0.0000
 epoch [0002 / 0050] [2809/4485] eta: 0 Days 6:43:58        lr: 	1.0000E-05 loss: 	1.50606 loss align 0.0000
 epoch [0002 / 0050] [2909/4485] eta: 0 Days 6:43:36        lr: 	1.0000E-05 loss: 	1.52484 loss align 0.0000
 epoch [0002 / 0050] [3009/4485] eta: 0 Days 6:43:13        lr: 	1.0000E-05 loss: 	1.52290 loss align 0.0000
 epoch [0002 / 0050] [3109/4485] eta: 0 Days 6:42:51        lr: 	1.0000E-05 loss: 	1.52228 loss align 0.0000
 epoch [0002 / 0050] [3209/4485] eta: 0 Days 6:42:29        lr: 	1.0000E-05 loss: 	1.52342 loss align 0.0000
 epoch [0002 / 0050] [3309/4485] eta: 0 Days 6:42:8         lr: 	1.0000E-05 loss: 	1.52427 loss align 0.0000
 epoch [0002 / 0050] [3409/4485] eta: 0 Days 6:41:46        lr: 	1.0000E-05 loss: 	1.52819 loss align 0.0000
 epoch [0002 / 0050] [3509/4485] eta: 0 Days 6:41:25        lr: 	1.0000E-05 loss: 	1.53169 loss align 0.0000
 epoch [0002 / 0050] [3609/4485] eta: 0 Days 6:41:4         lr: 	1.0000E-05 loss: 	1.52519 loss align 0.0000
 epoch [0002 / 0050] [3709/4485] eta: 0 Days 6:40:43        lr: 	1.0000E-05 loss: 	1.52407 loss align 0.0000
 epoch [0002 / 0050] [3809/4485] eta: 0 Days 6:40:22        lr: 	1.0000E-05 loss: 	1.52382 loss align 0.0000
 epoch [0002 / 0050] [3909/4485] eta: 0 Days 6:40:1         lr: 	1.0000E-05 loss: 	1.52273 loss align 0.0000
 epoch [0002 / 0050] [4009/4485] eta: 0 Days 6:39:40        lr: 	1.0000E-05 loss: 	1.52167 loss align 0.0000
 epoch [0002 / 0050] [4109/4485] eta: 0 Days 6:39:19        lr: 	1.0000E-05 loss: 	1.51898 loss align 0.0000
 epoch [0002 / 0050] [4209/4485] eta: 0 Days 6:38:58        lr: 	1.0000E-05 loss: 	1.52144 loss align 0.0000
 epoch [0002 / 0050] [4309/4485] eta: 0 Days 6:38:37        lr: 	1.0000E-05 loss: 	1.51853 loss align 0.0000
 epoch [0002 / 0050] [4409/4485] eta: 0 Days 6:38:16        lr: 	1.0000E-05 loss: 	1.51755 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	1.48577
checkpoint
starting train epoch 3
 epoch [0003 / 0050] [0009/4485] eta: 0 Days 6:44:32        lr: 	1.0000E-05 loss: 	2.21774 loss align 0.0000
 epoch [0003 / 0050] [0109/4485] eta: 0 Days 6:44:7         lr: 	1.0000E-05 loss: 	1.61923 loss align 0.0000
 epoch [0003 / 0050] [0209/4485] eta: 0 Days 6:43:43        lr: 	1.0000E-05 loss: 	1.50988 loss align 0.0000
 epoch [0003 / 0050] [0309/4485] eta: 0 Days 6:43:18        lr: 	1.0000E-05 loss: 	1.52871 loss align 0.0000
 epoch [0003 / 0050] [0409/4485] eta: 0 Days 6:42:55        lr: 	1.0000E-05 loss: 	1.50109 loss align 0.0000
 epoch [0003 / 0050] [0509/4485] eta: 0 Days 6:42:31        lr: 	1.0000E-05 loss: 	1.45174 loss align 0.0000
 epoch [0003 / 0050] [0609/4485] eta: 0 Days 6:42:8         lr: 	1.0000E-05 loss: 	1.47142 loss align 0.0000
 epoch [0003 / 0050] [0709/4485] eta: 0 Days 6:41:45        lr: 	1.0000E-05 loss: 	1.45952 loss align 0.0000
 epoch [0003 / 0050] [0809/4485] eta: 0 Days 6:41:22        lr: 	1.0000E-05 loss: 	1.45385 loss align 0.0000
 epoch [0003 / 0050] [0909/4485] eta: 0 Days 6:41:0         lr: 	1.0000E-05 loss: 	1.49131 loss align 0.0000
 epoch [0003 / 0050] [1009/4485] eta: 0 Days 6:40:38        lr: 	1.0000E-05 loss: 	1.46465 loss align 0.0000
 epoch [0003 / 0050] [1109/4485] eta: 0 Days 6:40:15        lr: 	1.0000E-05 loss: 	1.47476 loss align 0.0000
 epoch [0003 / 0050] [1209/4485] eta: 0 Days 6:39:54        lr: 	1.0000E-05 loss: 	1.49165 loss align 0.0000
 epoch [0003 / 0050] [1309/4485] eta: 0 Days 6:39:32        lr: 	1.0000E-05 loss: 	1.49426 loss align 0.0000
 epoch [0003 / 0050] [1409/4485] eta: 0 Days 6:39:10        lr: 	1.0000E-05 loss: 	1.49700 loss align 0.0000
 epoch [0003 / 0050] [1509/4485] eta: 0 Days 6:38:49        lr: 	1.0000E-05 loss: 	1.48710 loss align 0.0000
 epoch [0003 / 0050] [1609/4485] eta: 0 Days 6:38:28        lr: 	1.0000E-05 loss: 	1.49608 loss align 0.0000
 epoch [0003 / 0050] [1709/4485] eta: 0 Days 6:38:7         lr: 	1.0000E-05 loss: 	1.52468 loss align 0.0000
 epoch [0003 / 0050] [1809/4485] eta: 0 Days 6:37:46        lr: 	1.0000E-05 loss: 	1.51569 loss align 0.0000
 epoch [0003 / 0050] [1909/4485] eta: 0 Days 6:37:25        lr: 	1.0000E-05 loss: 	1.50842 loss align 0.0000
 epoch [0003 / 0050] [2009/4485] eta: 0 Days 6:37:5         lr: 	1.0000E-05 loss: 	1.50038 loss align 0.0000
 epoch [0003 / 0050] [2109/4485] eta: 0 Days 6:36:45        lr: 	1.0000E-05 loss: 	1.50388 loss align 0.0000
 epoch [0003 / 0050] [2209/4485] eta: 0 Days 6:36:24        lr: 	1.0000E-05 loss: 	1.51636 loss align 0.0000
 epoch [0003 / 0050] [2309/4485] eta: 0 Days 6:36:4         lr: 	1.0000E-05 loss: 	1.53158 loss align 0.0000
 epoch [0003 / 0050] [2409/4485] eta: 0 Days 6:35:44        lr: 	1.0000E-05 loss: 	1.54022 loss align 0.0000
 epoch [0003 / 0050] [2509/4485] eta: 0 Days 6:35:24        lr: 	1.0000E-05 loss: 	1.54185 loss align 0.0000
 epoch [0003 / 0050] [2609/4485] eta: 0 Days 6:35:5         lr: 	1.0000E-05 loss: 	1.53756 loss align 0.0000
 epoch [0003 / 0050] [2709/4485] eta: 0 Days 6:34:45        lr: 	1.0000E-05 loss: 	1.53035 loss align 0.0000
 epoch [0003 / 0050] [2809/4485] eta: 0 Days 6:34:25        lr: 	1.0000E-05 loss: 	1.51691 loss align 0.0000
 epoch [0003 / 0050] [2909/4485] eta: 0 Days 6:34:6         lr: 	1.0000E-05 loss: 	1.52183 loss align 0.0000
 epoch [0003 / 0050] [3009/4485] eta: 0 Days 6:33:46        lr: 	1.0000E-05 loss: 	1.51272 loss align 0.0000
 epoch [0003 / 0050] [3109/4485] eta: 0 Days 6:33:27        lr: 	1.0000E-05 loss: 	1.51341 loss align 0.0000
 epoch [0003 / 0050] [3209/4485] eta: 0 Days 6:33:8         lr: 	1.0000E-05 loss: 	1.51225 loss align 0.0000
 epoch [0003 / 0050] [3309/4485] eta: 0 Days 6:32:49        lr: 	1.0000E-05 loss: 	1.51068 loss align 0.0000
 epoch [0003 / 0050] [3409/4485] eta: 0 Days 6:32:30        lr: 	1.0000E-05 loss: 	1.51238 loss align 0.0000
 epoch [0003 / 0050] [3509/4485] eta: 0 Days 6:32:12        lr: 	1.0000E-05 loss: 	1.51741 loss align 0.0000
 epoch [0003 / 0050] [3609/4485] eta: 0 Days 6:31:53        lr: 	1.0000E-05 loss: 	1.51997 loss align 0.0000
 epoch [0003 / 0050] [3709/4485] eta: 0 Days 6:31:34        lr: 	1.0000E-05 loss: 	1.51500 loss align 0.0000
 epoch [0003 / 0050] [3809/4485] eta: 0 Days 6:31:16        lr: 	1.0000E-05 loss: 	1.51474 loss align 0.0000
 epoch [0003 / 0050] [3909/4485] eta: 0 Days 6:30:58        lr: 	1.0000E-05 loss: 	1.51329 loss align 0.0000
 epoch [0003 / 0050] [4009/4485] eta: 0 Days 6:30:39        lr: 	1.0000E-05 loss: 	1.51680 loss align 0.0000
 epoch [0003 / 0050] [4109/4485] eta: 0 Days 6:30:21        lr: 	1.0000E-05 loss: 	1.51922 loss align 0.0000
 epoch [0003 / 0050] [4209/4485] eta: 0 Days 6:30:3         lr: 	1.0000E-05 loss: 	1.51817 loss align 0.0000
 epoch [0003 / 0050] [4309/4485] eta: 0 Days 6:29:45        lr: 	1.0000E-05 loss: 	1.51437 loss align 0.0000
 epoch [0003 / 0050] [4409/4485] eta: 0 Days 6:29:27        lr: 	1.0000E-05 loss: 	1.50906 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	1.55526
checkpoint
starting train epoch 4
 epoch [0004 / 0050] [0009/4485] eta: 0 Days 6:34:2         lr: 	1.0000E-05 loss: 	1.50201 loss align 0.0000
 epoch [0004 / 0050] [0109/4485] eta: 0 Days 6:33:42        lr: 	1.0000E-05 loss: 	1.46957 loss align 0.0000
 epoch [0004 / 0050] [0209/4485] eta: 0 Days 6:33:22        lr: 	1.0000E-05 loss: 	1.38784 loss align 0.0000
 epoch [0004 / 0050] [0309/4485] eta: 0 Days 6:33:2         lr: 	1.0000E-05 loss: 	1.37487 loss align 0.0000
 epoch [0004 / 0050] [0409/4485] eta: 0 Days 6:32:42        lr: 	1.0000E-05 loss: 	1.35895 loss align 0.0000
