Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.dense.weight', 'lm_head.bias', 'lm_head.dense.bias', 'lm_head.decoder.weight', 'lm_head.layer_norm.bias', 'lm_head.layer_norm.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.weight', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
rr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	5.39896
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4278] eta: 15 Days 5:0:58        lr: 	1.0000E-04 loss: 	9.56715 loss align 0.0000
 epoch [0001 / 0050] [4109/4278] eta: 0 Days 14:13:18       lr: 	1.0000E-04 loss: 	2.55463 loss align 0.0000
 epoch [0001 / 0050] [4209/4278] eta: 0 Days 14:12:16       lr: 	1.0000E-04 loss: 	2.53607 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	2.59928
starting train epoch 2
 epoch [0002 / 0050] [0009/4278] eta: 0 Days 14:30:46       lr: 	1.0000E-04 loss: 	4.34549 loss align 0.0000
 epoch [0002 / 0050] [0109/4278] eta: 0 Days 14:29:46       lr: 	1.0000E-04 loss: 	2.64974 loss align 0.0000
 epoch [0002 / 0050] [0209/4278] eta: 0 Days 14:28:46       lr: 	1.0000E-04 loss: 	2.74341 loss align 0.0000
 epoch [0002 / 0050] [0309/4278] eta: 0 Days 14:27:50       lr: 	1.0000E-04 loss: 	2.78513 loss align 0.0000
 epoch [0002 / 0050] [0409/4278] eta: 0 Days 14:26:56       lr: 	1.0000E-04 loss: 	3.08809 loss align 0.0000
 epoch [0002 / 0050] [0509/4278] eta: 0 Days 14:26:4        lr: 	1.0000E-04 loss: 	2.92921 loss align 0.0000
 epoch [0002 / 0050] [0609/4278] eta: 0 Days 14:25:12       lr: 	1.0000E-04 loss: 	2.86046 loss align 0.0000
 epoch [0002 / 0050] [0709/4278] eta: 0 Days 14:24:19       lr: 	1.0000E-04 loss: 	2.73718 loss align 0.0000
 epoch [0002 / 0050] [0809/4278] eta: 0 Days 14:23:28       lr: 	1.0000E-04 loss: 	3.02961 loss align 0.0000
 epoch [0002 / 0050] [0909/4278] eta: 0 Days 14:22:37       lr: 	1.0000E-04 loss: 	2.96206 loss align 0.0000
 epoch [0002 / 0050] [1009/4278] eta: 0 Days 14:21:45       lr: 	1.0000E-04 loss: 	2.88499 loss align 0.0000
 epoch [0002 / 0050] [1109/4278] eta: 0 Days 14:20:56       lr: 	1.0000E-04 loss: 	2.83743 loss align 0.0000
 epoch [0002 / 0050] [1209/4278] eta: 0 Days 14:20:6        lr: 	1.0000E-04 loss: 	2.77484 loss align 0.0000
 epoch [0002 / 0050] [1309/4278] eta: 0 Days 14:19:19       lr: 	1.0000E-04 loss: 	2.72331 loss align 0.0000
 epoch [0002 / 0050] [1409/4278] eta: 0 Days 14:18:31       lr: 	1.0000E-04 loss: 	2.74548 loss align 0.0000
 epoch [0002 / 0050] [1509/4278] eta: 0 Days 14:17:44       lr: 	1.0000E-04 loss: 	2.72826 loss align 0.0000
 epoch [0002 / 0050] [1609/4278] eta: 0 Days 14:16:58       lr: 	1.0000E-04 loss: 	2.70307 loss align 0.0000
 epoch [0002 / 0050] [1709/4278] eta: 0 Days 14:16:12       lr: 	1.0000E-04 loss: 	2.70026 loss align 0.0000
 epoch [0002 / 0050] [1809/4278] eta: 0 Days 14:15:27       lr: 	1.0000E-04 loss: 	2.68309 loss align 0.0000
 epoch [0002 / 0050] [1909/4278] eta: 0 Days 14:14:42       lr: 	1.0000E-04 loss: 	2.67471 loss align 0.0000
 epoch [0002 / 0050] [2009/4278] eta: 0 Days 14:13:57       lr: 	1.0000E-04 loss: 	2.68076 loss align 0.0000
 epoch [0002 / 0050] [2109/4278] eta: 0 Days 14:13:11       lr: 	1.0000E-04 loss: 	2.66743 loss align 0.0000
 epoch [0002 / 0050] [2209/4278] eta: 0 Days 14:12:25       lr: 	1.0000E-04 loss: 	2.67575 loss align 0.0000
 epoch [0002 / 0050] [2309/4278] eta: 0 Days 14:11:41       lr: 	1.0000E-04 loss: 	2.67146 loss align 0.0000
 epoch [0002 / 0050] [2409/4278] eta: 0 Days 14:10:59       lr: 	1.0000E-04 loss: 	2.66377 loss align 0.0000
 epoch [0002 / 0050] [2509/4278] eta: 0 Days 14:10:16       lr: 	1.0000E-04 loss: 	2.66176 loss align 0.0000
 epoch [0002 / 0050] [2609/4278] eta: 0 Days 14:9:35        lr: 	1.0000E-04 loss: 	2.66011 loss align 0.0000
 epoch [0002 / 0050] [2709/4278] eta: 0 Days 14:8:50        lr: 	1.0000E-04 loss: 	2.64135 loss align 0.0000
 epoch [0002 / 0050] [2809/4278] eta: 0 Days 14:8:8         lr: 	1.0000E-04 loss: 	2.64283 loss align 0.0000
 epoch [0002 / 0050] [2909/4278] eta: 0 Days 14:7:26        lr: 	1.0000E-04 loss: 	2.64007 loss align 0.0000
 epoch [0002 / 0050] [3009/4278] eta: 0 Days 14:6:45        lr: 	1.0000E-04 loss: 	2.62078 loss align 0.0000
 epoch [0002 / 0050] [3109/4278] eta: 0 Days 14:6:3         lr: 	1.0000E-04 loss: 	2.61448 loss align 0.0000
 epoch [0002 / 0050] [3209/4278] eta: 0 Days 14:5:19        lr: 	1.0000E-04 loss: 	2.60307 loss align 0.0000
 epoch [0002 / 0050] [3309/4278] eta: 0 Days 14:4:37        lr: 	1.0000E-04 loss: 	2.60376 loss align 0.0000
 epoch [0002 / 0050] [3409/4278] eta: 0 Days 14:3:56        lr: 	1.0000E-04 loss: 	2.58711 loss align 0.0000
 epoch [0002 / 0050] [3509/4278] eta: 0 Days 14:3:15        lr: 	1.0000E-04 loss: 	2.57876 loss align 0.0000
 epoch [0002 / 0050] [3609/4278] eta: 0 Days 14:2:35        lr: 	1.0000E-04 loss: 	2.58707 loss align 0.0000
 epoch [0002 / 0050] [3709/4278] eta: 0 Days 14:1:53        lr: 	1.0000E-04 loss: 	2.58419 loss align 0.0000
 epoch [0002 / 0050] [3809/4278] eta: 0 Days 14:1:14        lr: 	1.0000E-04 loss: 	2.57248 loss align 0.0000
 epoch [0002 / 0050] [3909/4278] eta: 0 Days 14:0:36        lr: 	1.0000E-04 loss: 	2.55893 loss align 0.0000
 epoch [0002 / 0050] [4009/4278] eta: 0 Days 13:59:57       lr: 	1.0000E-04 loss: 	2.56323 loss align 0.0000
 epoch [0002 / 0050] [4109/4278] eta: 0 Days 13:59:18       lr: 	1.0000E-04 loss: 	2.55657 loss align 0.0000
 epoch [0002 / 0050] [4209/4278] eta: 0 Days 13:58:38       lr: 	1.0000E-04 loss: 	2.56145 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	2.41061
starting train epoch 3
 epoch [0003 / 0050] [0009/4278] eta: 0 Days 14:9:37        lr: 	1.0000E-04 loss: 	3.28945 loss align 0.0000
 epoch [0003 / 0050] [0109/4278] eta: 0 Days 14:8:39        lr: 	1.0000E-04 loss: 	2.41161 loss align 0.0000
 epoch [0003 / 0050] [0209/4278] eta: 0 Days 14:7:43        lr: 	1.0000E-04 loss: 	2.33821 loss align 0.0000
 epoch [0003 / 0050] [0309/4278] eta: 0 Days 14:6:48        lr: 	1.0000E-04 loss: 	2.27800 loss align 0.0000
 epoch [0003 / 0050] [0409/4278] eta: 0 Days 14:5:53        lr: 	1.0000E-04 loss: 	2.60618 loss align 0.0000
 epoch [0003 / 0050] [0509/4278] eta: 0 Days 14:5:1         lr: 	1.0000E-04 loss: 	2.64741 loss align 0.0000
 epoch [0003 / 0050] [0609/4278] eta: 0 Days 14:4:9         lr: 	1.0000E-04 loss: 	2.58225 loss align 0.0000
 epoch [0003 / 0050] [0709/4278] eta: 0 Days 14:3:17        lr: 	1.0000E-04 loss: 	2.59513 loss align 0.0000
 epoch [0003 / 0050] [0809/4278] eta: 0 Days 14:2:26        lr: 	1.0000E-04 loss: 	2.56089 loss align 0.0000
 epoch [0003 / 0050] [0909/4278] eta: 0 Days 14:1:35        lr: 	1.0000E-04 loss: 	2.53751 loss align 0.0000
 epoch [0003 / 0050] [1009/4278] eta: 0 Days 14:0:44        lr: 	1.0000E-04 loss: 	2.55650 loss align 0.0000
 epoch [0003 / 0050] [1109/4278] eta: 0 Days 13:59:54       lr: 	1.0000E-04 loss: 	2.55934 loss align 0.0000
 epoch [0003 / 0050] [1209/4278] eta: 0 Days 13:59:3        lr: 	1.0000E-04 loss: 	2.59925 loss align 0.0000
 epoch [0003 / 0050] [1309/4278] eta: 0 Days 13:58:11       lr: 	1.0000E-04 loss: 	2.71195 loss align 0.0000
 epoch [0003 / 0050] [1409/4278] eta: 0 Days 13:57:21       lr: 	1.0000E-04 loss: 	2.75421 loss align 0.0000
 epoch [0003 / 0050] [1509/4278] eta: 0 Days 13:56:30       lr: 	1.0000E-04 loss: 	2.72665 loss align 0.0000
 epoch [0003 / 0050] [1609/4278] eta: 0 Days 13:55:41       lr: 	1.0000E-04 loss: 	2.84145 loss align 0.0000
 epoch [0003 / 0050] [1709/4278] eta: 0 Days 13:54:51       lr: 	1.0000E-04 loss: 	2.88965 loss align 0.0000
 epoch [0003 / 0050] [1809/4278] eta: 0 Days 13:54:1        lr: 	1.0000E-04 loss: 	2.86202 loss align 0.0000
 epoch [0003 / 0050] [1909/4278] eta: 0 Days 13:53:14       lr: 	1.0000E-04 loss: 	2.85548 loss align 0.0000
 epoch [0003 / 0050] [2009/4278] eta: 0 Days 13:52:26       lr: 	1.0000E-04 loss: 	2.83695 loss align 0.0000
 epoch [0003 / 0050] [2109/4278] eta: 0 Days 13:51:39       lr: 	1.0000E-04 loss: 	2.83120 loss align 0.0000
 epoch [0003 / 0050] [2209/4278] eta: 0 Days 13:50:51       lr: 	1.0000E-04 loss: 	2.81521 loss align 0.0000
 epoch [0003 / 0050] [2309/4278] eta: 0 Days 13:50:3        lr: 	1.0000E-04 loss: 	2.79462 loss align 0.0000
 epoch [0003 / 0050] [2409/4278] eta: 0 Days 13:49:18       lr: 	1.0000E-04 loss: 	2.78370 loss align 0.0000
 epoch [0003 / 0050] [2509/4278] eta: 0 Days 13:48:31       lr: 	1.0000E-04 loss: 	2.76748 loss align 0.0000
 epoch [0003 / 0050] [2609/4278] eta: 0 Days 13:47:45       lr: 	1.0000E-04 loss: 	2.75284 loss align 0.0000
 epoch [0003 / 0050] [2709/4278] eta: 0 Days 13:47:0        lr: 	1.0000E-04 loss: 	2.73681 loss align 0.0000
 epoch [0003 / 0050] [2809/4278] eta: 0 Days 13:46:14       lr: 	1.0000E-04 loss: 	2.71990 loss align 0.0000
 epoch [0003 / 0050] [2909/4278] eta: 0 Days 13:45:31       lr: 	1.0000E-04 loss: 	2.71473 loss align 0.0000
 epoch [0003 / 0050] [3009/4278] eta: 0 Days 13:44:47       lr: 	1.0000E-04 loss: 	2.71821 loss align 0.0000
 epoch [0003 / 0050] [3109/4278] eta: 0 Days 13:44:2        lr: 	1.0000E-04 loss: 	2.71662 loss align 0.0000
 epoch [0003 / 0050] [3209/4278] eta: 0 Days 13:43:18       lr: 	1.0000E-04 loss: 	2.69940 loss align 0.0000
 epoch [0003 / 0050] [3309/4278] eta: 0 Days 13:42:34       lr: 	1.0000E-04 loss: 	2.79972 loss align 0.0000
 epoch [0003 / 0050] [3409/4278] eta: 0 Days 13:41:51       lr: 	1.0000E-04 loss: 	2.80251 loss align 0.0000
 epoch [0003 / 0050] [3509/4278] eta: 0 Days 13:41:7        lr: 	1.0000E-04 loss: 	2.77698 loss align 0.0000
 epoch [0003 / 0050] [3609/4278] eta: 0 Days 13:40:24       lr: 	1.0000E-04 loss: 	2.78578 loss align 0.0000
 epoch [0003 / 0050] [3709/4278] eta: 0 Days 13:39:42       lr: 	1.0000E-04 loss: 	2.81067 loss align 0.0000
 epoch [0003 / 0050] [3809/4278] eta: 0 Days 13:38:59       lr: 	1.0000E-04 loss: 	2.80237 loss align 0.0000
 epoch [0003 / 0050] [3909/4278] eta: 0 Days 13:38:18       lr: 	1.0000E-04 loss: 	2.78791 loss align 0.0000
 epoch [0003 / 0050] [4009/4278] eta: 0 Days 13:37:37       lr: 	1.0000E-04 loss: 	2.80084 loss align 0.0000
 epoch [0003 / 0050] [4109/4278] eta: 0 Days 13:36:55       lr: 	1.0000E-04 loss: 	2.79815 loss align 0.0000
 epoch [0003 / 0050] [4209/4278] eta: 0 Days 13:36:14       lr: 	1.0000E-04 loss: 	2.79150 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	2.24182
checkpoint
starting train epoch 4
 epoch [0004 / 0050] [0009/4278] eta: 0 Days 13:45:34       lr: 	1.0000E-04 loss: 	1.98644 loss align 0.0000
 epoch [0004 / 0050] [0109/4278] eta: 0 Days 13:44:47       lr: 	1.0000E-04 loss: 	2.07735 loss align 0.0000
 epoch [0004 / 0050] [0209/4278] eta: 0 Days 13:44:2        lr: 	1.0000E-04 loss: 	2.46909 loss align 0.0000
 epoch [0004 / 0050] [0309/4278] eta: 0 Days 13:43:16       lr: 	1.0000E-04 loss: 	2.50733 loss align 0.0000
 epoch [0004 / 0050] [0409/4278] eta: 0 Days 13:42:31       lr: 	1.0000E-04 loss: 	2.54540 loss align 0.0000
 epoch [0004 / 0050] [0509/4278] eta: 0 Days 13:41:47       lr: 	1.0000E-04 loss: 	2.47286 loss align 0.0000
 epoch [0004 / 0050] [0609/4278] eta: 0 Days 13:41:3        lr: 	1.0000E-04 loss: 	2.52325 loss align 0.0000
 epoch [0004 / 0050] [0709/4278] eta: 0 Days 13:40:20       lr: 	1.0000E-04 loss: 	2.59720 loss align 0.0000
 epoch [0004 / 0050] [0809/4278] eta: 0 Days 13:39:34       lr: 	1.0000E-04 loss: 	2.57553 loss align 0.0000
 epoch [0004 / 0050] [0909/4278] eta: 0 Days 13:38:50       lr: 	1.0000E-04 loss: 	2.58105 loss align 0.0000
 epoch [0004 / 0050] [1009/4278] eta: 0 Days 13:38:7        lr: 	1.0000E-04 loss: 	2.62205 loss align 0.0000
 epoch [0004 / 0050] [1109/4278] eta: 0 Days 13:37:25       lr: 	1.0000E-04 loss: 	2.64860 loss align 0.0000
