Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.decoder.weight', 'lm_head.layer_norm.bias', 'lm_head.dense.weight', 'lm_head.bias', 'lm_head.layer_norm.weight', 'lm_head.dense.bias']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.decoder.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.LayerNorm.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	4.22809
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4485] eta: 13 Days 6:12:11       lr: 	1.0000E-04 loss: 	5.45049 loss align 0.0000
 epoch [0000 / 0050] [4009/4485] eta: 0 Days 8:34:37        lr: 	1.0000E-04 loss: 	2.16214 loss align 0.0000
 epoch [0000 / 0050] [4109/4485] eta: 0 Days 8:33:12        lr: 	1.0000E-04 loss: 	2.14449 loss align 0.0000
 epoch [0000 / 0050] [4209/4485] eta: 0 Days 8:31:51        lr: 	1.0000E-04 loss: 	2.13102 loss align 0.0000
 epoch [0000 / 0050] [4309/4485] eta: 0 Days 8:30:32        lr: 	1.0000E-04 loss: 	2.12087 loss align 0.0000
 epoch [0000 / 0050] [4409/4485] eta: 0 Days 8:29:16        lr: 	1.0000E-04 loss: 	2.13902 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	1.70632
starting train epoch 1
 epoch [0001 / 0050] [0009/4485] eta: 0 Days 8:49:59        lr: 	1.0000E-04 loss: 	1.56505 loss align 0.0000
 epoch [0001 / 0050] [0109/4485] eta: 0 Days 8:48:27        lr: 	1.0000E-04 loss: 	2.09914 loss align 0.0000
 epoch [0001 / 0050] [0209/4485] eta: 0 Days 8:46:59        lr: 	1.0000E-04 loss: 	1.83238 loss align 0.0000
 epoch [0001 / 0050] [0309/4485] eta: 0 Days 8:45:36        lr: 	1.0000E-04 loss: 	2.22344 loss align 0.0000
 epoch [0001 / 0050] [0409/4485] eta: 0 Days 8:44:15        lr: 	1.0000E-04 loss: 	2.12715 loss align 0.0000
 epoch [0001 / 0050] [0509/4485] eta: 0 Days 8:42:57        lr: 	1.0000E-04 loss: 	2.26238 loss align 0.0000
 epoch [0001 / 0050] [0609/4485] eta: 0 Days 8:41:41        lr: 	1.0000E-04 loss: 	2.17880 loss align 0.0000
 epoch [0001 / 0050] [0709/4485] eta: 0 Days 8:40:28        lr: 	1.0000E-04 loss: 	2.08016 loss align 0.0000
 epoch [0001 / 0050] [0809/4485] eta: 0 Days 8:39:17        lr: 	1.0000E-04 loss: 	2.04466 loss align 0.0000
 epoch [0001 / 0050] [0909/4485] eta: 0 Days 8:38:9         lr: 	1.0000E-04 loss: 	2.02865 loss align 0.0000
 epoch [0001 / 0050] [1009/4485] eta: 0 Days 8:37:2         lr: 	1.0000E-04 loss: 	1.99690 loss align 0.0000
 epoch [0001 / 0050] [1109/4485] eta: 0 Days 8:35:57        lr: 	1.0000E-04 loss: 	1.96977 loss align 0.0000
 epoch [0001 / 0050] [1209/4485] eta: 0 Days 8:34:55        lr: 	1.0000E-04 loss: 	1.93906 loss align 0.0000
 epoch [0001 / 0050] [1309/4485] eta: 0 Days 8:33:53        lr: 	1.0000E-04 loss: 	1.90854 loss align 0.0000
 epoch [0001 / 0050] [1409/4485] eta: 0 Days 8:32:54        lr: 	1.0000E-04 loss: 	1.89785 loss align 0.0000
 epoch [0001 / 0050] [1509/4485] eta: 0 Days 8:31:56        lr: 	1.0000E-04 loss: 	1.94585 loss align 0.0000
 epoch [0001 / 0050] [1609/4485] eta: 0 Days 8:30:59        lr: 	1.0000E-04 loss: 	1.91984 loss align 0.0000
 epoch [0001 / 0050] [1709/4485] eta: 0 Days 8:30:4         lr: 	1.0000E-04 loss: 	1.90465 loss align 0.0000
 epoch [0001 / 0050] [1809/4485] eta: 0 Days 8:29:11        lr: 	1.0000E-04 loss: 	1.90227 loss align 0.0000
 epoch [0001 / 0050] [1909/4485] eta: 0 Days 8:28:18        lr: 	1.0000E-04 loss: 	1.88320 loss align 0.0000
 epoch [0001 / 0050] [2009/4485] eta: 0 Days 8:27:27        lr: 	1.0000E-04 loss: 	1.88940 loss align 0.0000
 epoch [0001 / 0050] [2109/4485] eta: 0 Days 8:26:37        lr: 	1.0000E-04 loss: 	1.89785 loss align 0.0000
 epoch [0001 / 0050] [2209/4485] eta: 0 Days 8:25:49        lr: 	1.0000E-04 loss: 	1.90552 loss align 0.0000
 epoch [0001 / 0050] [2309/4485] eta: 0 Days 8:25:1         lr: 	1.0000E-04 loss: 	1.89285 loss align 0.0000
 epoch [0001 / 0050] [2409/4485] eta: 0 Days 8:24:14        lr: 	1.0000E-04 loss: 	1.89026 loss align 0.0000
 epoch [0001 / 0050] [2509/4485] eta: 0 Days 8:23:29        lr: 	1.0000E-04 loss: 	1.87649 loss align 0.0000
 epoch [0001 / 0050] [2609/4485] eta: 0 Days 8:22:44        lr: 	1.0000E-04 loss: 	1.87540 loss align 0.0000
 epoch [0001 / 0050] [2709/4485] eta: 0 Days 8:22:0         lr: 	1.0000E-04 loss: 	1.88084 loss align 0.0000
 epoch [0001 / 0050] [2809/4485] eta: 0 Days 8:21:18        lr: 	1.0000E-04 loss: 	1.87019 loss align 0.0000
 epoch [0001 / 0050] [2909/4485] eta: 0 Days 8:20:36        lr: 	1.0000E-04 loss: 	1.86301 loss align 0.0000
 epoch [0001 / 0050] [3009/4485] eta: 0 Days 8:19:55        lr: 	1.0000E-04 loss: 	1.86197 loss align 0.0000
 epoch [0001 / 0050] [3109/4485] eta: 0 Days 8:19:15        lr: 	1.0000E-04 loss: 	1.85598 loss align 0.0000
 epoch [0001 / 0050] [3209/4485] eta: 0 Days 8:18:35        lr: 	1.0000E-04 loss: 	1.85493 loss align 0.0000
 epoch [0001 / 0050] [3309/4485] eta: 0 Days 8:17:56        lr: 	1.0000E-04 loss: 	1.85925 loss align 0.0000
 epoch [0001 / 0050] [3409/4485] eta: 0 Days 8:17:18        lr: 	1.0000E-04 loss: 	1.85500 loss align 0.0000
 epoch [0001 / 0050] [3509/4485] eta: 0 Days 8:16:40        lr: 	1.0000E-04 loss: 	1.86398 loss align 0.0000
 epoch [0001 / 0050] [3609/4485] eta: 0 Days 8:16:4         lr: 	1.0000E-04 loss: 	1.86075 loss align 0.0000
 epoch [0001 / 0050] [3709/4485] eta: 0 Days 8:15:27        lr: 	1.0000E-04 loss: 	1.85303 loss align 0.0000
 epoch [0001 / 0050] [3809/4485] eta: 0 Days 8:14:52        lr: 	1.0000E-04 loss: 	1.84652 loss align 0.0000
 epoch [0001 / 0050] [3909/4485] eta: 0 Days 8:14:16        lr: 	1.0000E-04 loss: 	1.84892 loss align 0.0000
 epoch [0001 / 0050] [4009/4485] eta: 0 Days 8:13:42        lr: 	1.0000E-04 loss: 	1.84399 loss align 0.0000
 epoch [0001 / 0050] [4109/4485] eta: 0 Days 8:13:8         lr: 	1.0000E-04 loss: 	1.83794 loss align 0.0000
 epoch [0001 / 0050] [4209/4485] eta: 0 Days 8:12:35        lr: 	1.0000E-04 loss: 	1.83903 loss align 0.0000
 epoch [0001 / 0050] [4309/4485] eta: 0 Days 8:12:2         lr: 	1.0000E-04 loss: 	1.84051 loss align 0.0000
 epoch [0001 / 0050] [4409/4485] eta: 0 Days 8:11:29        lr: 	1.0000E-04 loss: 	1.84255 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	1.76409
starting train epoch 2
 epoch [0002 / 0050] [0009/4485] eta: 0 Days 8:21:58        lr: 	1.0000E-04 loss: 	1.41094 loss align 0.0000
 epoch [0002 / 0050] [0109/4485] eta: 0 Days 8:21:16        lr: 	1.0000E-04 loss: 	1.67046 loss align 0.0000
 epoch [0002 / 0050] [0209/4485] eta: 0 Days 8:20:35        lr: 	1.0000E-04 loss: 	1.73481 loss align 0.0000
 epoch [0002 / 0050] [0309/4485] eta: 0 Days 8:19:57        lr: 	1.0000E-04 loss: 	1.78130 loss align 0.0000
 epoch [0002 / 0050] [0409/4485] eta: 0 Days 8:19:18        lr: 	1.0000E-04 loss: 	1.77096 loss align 0.0000
 epoch [0002 / 0050] [0509/4485] eta: 0 Days 8:18:40        lr: 	1.0000E-04 loss: 	1.77544 loss align 0.0000
 epoch [0002 / 0050] [0609/4485] eta: 0 Days 8:18:2         lr: 	1.0000E-04 loss: 	1.74659 loss align 0.0000
 epoch [0002 / 0050] [0709/4485] eta: 0 Days 8:17:25        lr: 	1.0000E-04 loss: 	1.72682 loss align 0.0000
 epoch [0002 / 0050] [0809/4485] eta: 0 Days 8:16:49        lr: 	1.0000E-04 loss: 	1.66466 loss align 0.0000
 epoch [0002 / 0050] [0909/4485] eta: 0 Days 8:16:13        lr: 	1.0000E-04 loss: 	2.02014 loss align 0.0000
 epoch [0002 / 0050] [1009/4485] eta: 0 Days 8:15:37        lr: 	1.0000E-04 loss: 	1.98053 loss align 0.0000
 epoch [0002 / 0050] [1109/4485] eta: 0 Days 8:15:2         lr: 	1.0000E-04 loss: 	1.93778 loss align 0.0000
 epoch [0002 / 0050] [1209/4485] eta: 0 Days 8:14:28        lr: 	1.0000E-04 loss: 	1.90461 loss align 0.0000
 epoch [0002 / 0050] [1309/4485] eta: 0 Days 8:13:53        lr: 	1.0000E-04 loss: 	1.87335 loss align 0.0000
 epoch [0002 / 0050] [1409/4485] eta: 0 Days 8:13:19        lr: 	1.0000E-04 loss: 	1.90247 loss align 0.0000
 epoch [0002 / 0050] [1509/4485] eta: 0 Days 8:12:46        lr: 	1.0000E-04 loss: 	1.89434 loss align 0.0000
 epoch [0002 / 0050] [1609/4485] eta: 0 Days 8:12:13        lr: 	1.0000E-04 loss: 	1.87128 loss align 0.0000
 epoch [0002 / 0050] [1709/4485] eta: 0 Days 8:11:40        lr: 	1.0000E-04 loss: 	1.84114 loss align 0.0000
 epoch [0002 / 0050] [1809/4485] eta: 0 Days 8:11:8         lr: 	1.0000E-04 loss: 	1.84505 loss align 0.0000
 epoch [0002 / 0050] [1909/4485] eta: 0 Days 8:10:36        lr: 	1.0000E-04 loss: 	1.85025 loss align 0.0000
 epoch [0002 / 0050] [2009/4485] eta: 0 Days 8:10:4         lr: 	1.0000E-04 loss: 	1.83446 loss align 0.0000
 epoch [0002 / 0050] [2109/4485] eta: 0 Days 8:9:33         lr: 	1.0000E-04 loss: 	1.85404 loss align 0.0000
 epoch [0002 / 0050] [2209/4485] eta: 0 Days 8:9:3          lr: 	1.0000E-04 loss: 	1.84569 loss align 0.0000
 epoch [0002 / 0050] [2309/4485] eta: 0 Days 8:8:32         lr: 	1.0000E-04 loss: 	1.84049 loss align 0.0000
 epoch [0002 / 0050] [2409/4485] eta: 0 Days 8:8:2          lr: 	1.0000E-04 loss: 	1.83531 loss align 0.0000
 epoch [0002 / 0050] [2509/4485] eta: 0 Days 8:7:32         lr: 	1.0000E-04 loss: 	1.81955 loss align 0.0000
 epoch [0002 / 0050] [2609/4485] eta: 0 Days 8:7:3          lr: 	1.0000E-04 loss: 	1.82090 loss align 0.0000
 epoch [0002 / 0050] [2709/4485] eta: 0 Days 8:6:34         lr: 	1.0000E-04 loss: 	1.81167 loss align 0.0000
 epoch [0002 / 0050] [2809/4485] eta: 0 Days 8:6:4          lr: 	1.0000E-04 loss: 	1.80516 loss align 0.0000
 epoch [0002 / 0050] [2909/4485] eta: 0 Days 8:5:36         lr: 	1.0000E-04 loss: 	1.81824 loss align 0.0000
 epoch [0002 / 0050] [3009/4485] eta: 0 Days 8:5:7          lr: 	1.0000E-04 loss: 	1.81288 loss align 0.0000
 epoch [0002 / 0050] [3109/4485] eta: 0 Days 8:4:40         lr: 	1.0000E-04 loss: 	1.81033 loss align 0.0000
 epoch [0002 / 0050] [3209/4485] eta: 0 Days 8:4:12         lr: 	1.0000E-04 loss: 	1.81203 loss align 0.0000
 epoch [0002 / 0050] [3309/4485] eta: 0 Days 8:3:44         lr: 	1.0000E-04 loss: 	1.81319 loss align 0.0000
 epoch [0002 / 0050] [3409/4485] eta: 0 Days 8:3:17         lr: 	1.0000E-04 loss: 	1.81649 loss align 0.0000
 epoch [0002 / 0050] [3509/4485] eta: 0 Days 8:2:49         lr: 	1.0000E-04 loss: 	1.81840 loss align 0.0000
 epoch [0002 / 0050] [3609/4485] eta: 0 Days 8:2:23         lr: 	1.0000E-04 loss: 	1.81885 loss align 0.0000
 epoch [0002 / 0050] [3709/4485] eta: 0 Days 8:1:56         lr: 	1.0000E-04 loss: 	1.81721 loss align 0.0000
 epoch [0002 / 0050] [3809/4485] eta: 0 Days 8:1:29         lr: 	1.0000E-04 loss: 	1.81437 loss align 0.0000
 epoch [0002 / 0050] [3909/4485] eta: 0 Days 8:1:3          lr: 	1.0000E-04 loss: 	1.80992 loss align 0.0000
 epoch [0002 / 0050] [4009/4485] eta: 0 Days 8:0:37         lr: 	1.0000E-04 loss: 	1.80549 loss align 0.0000
 epoch [0002 / 0050] [4109/4485] eta: 0 Days 8:0:11         lr: 	1.0000E-04 loss: 	1.80270 loss align 0.0000
 epoch [0002 / 0050] [4209/4485] eta: 0 Days 7:59:46        lr: 	1.0000E-04 loss: 	1.80180 loss align 0.0000
 epoch [0002 / 0050] [4309/4485] eta: 0 Days 7:59:20        lr: 	1.0000E-04 loss: 	1.79661 loss align 0.0000
 epoch [0002 / 0050] [4409/4485] eta: 0 Days 7:58:55        lr: 	1.0000E-04 loss: 	1.79741 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	1.58238
starting train epoch 3
 epoch [0003 / 0050] [0009/4485] eta: 0 Days 8:7:10         lr: 	1.0000E-04 loss: 	2.03191 loss align 0.0000
 epoch [0003 / 0050] [0109/4485] eta: 0 Days 8:6:40         lr: 	1.0000E-04 loss: 	1.84604 loss align 0.0000
 epoch [0003 / 0050] [0209/4485] eta: 0 Days 8:6:11         lr: 	1.0000E-04 loss: 	1.84441 loss align 0.0000
 epoch [0003 / 0050] [0309/4485] eta: 0 Days 8:5:43         lr: 	1.0000E-04 loss: 	1.74471 loss align 0.0000
 epoch [0003 / 0050] [0409/4485] eta: 0 Days 8:5:15         lr: 	1.0000E-04 loss: 	1.71886 loss align 0.0000
 epoch [0003 / 0050] [0509/4485] eta: 0 Days 8:4:47         lr: 	1.0000E-04 loss: 	1.65563 loss align 0.0000
 epoch [0003 / 0050] [0609/4485] eta: 0 Days 8:4:19         lr: 	1.0000E-04 loss: 	1.68386 loss align 0.0000
 epoch [0003 / 0050] [0709/4485] eta: 0 Days 8:3:51         lr: 	1.0000E-04 loss: 	1.69373 loss align 0.0000
 epoch [0003 / 0050] [0809/4485] eta: 0 Days 8:3:24         lr: 	1.0000E-04 loss: 	1.69402 loss align 0.0000
 epoch [0003 / 0050] [0909/4485] eta: 0 Days 8:2:57         lr: 	1.0000E-04 loss: 	1.85196 loss align 0.0000
 epoch [0003 / 0050] [1009/4485] eta: 0 Days 8:2:30         lr: 	1.0000E-04 loss: 	1.80627 loss align 0.0000
 epoch [0003 / 0050] [1109/4485] eta: 0 Days 8:2:3          lr: 	1.0000E-04 loss: 	1.80603 loss align 0.0000
 epoch [0003 / 0050] [1209/4485] eta: 0 Days 8:1:37         lr: 	1.0000E-04 loss: 	1.80103 loss align 0.0000
 epoch [0003 / 0050] [1309/4485] eta: 0 Days 8:1:11         lr: 	1.0000E-04 loss: 	1.79145 loss align 0.0000
 epoch [0003 / 0050] [1409/4485] eta: 0 Days 8:0:45         lr: 	1.0000E-04 loss: 	1.78959 loss align 0.0000
 epoch [0003 / 0050] [1509/4485] eta: 0 Days 8:0:19         lr: 	1.0000E-04 loss: 	1.77190 loss align 0.0000
 epoch [0003 / 0050] [1609/4485] eta: 0 Days 7:59:54        lr: 	1.0000E-04 loss: 	1.76485 loss align 0.0000
 epoch [0003 / 0050] [1709/4485] eta: 0 Days 7:59:28        lr: 	1.0000E-04 loss: 	1.78208 loss align 0.0000
 epoch [0003 / 0050] [1809/4485] eta: 0 Days 7:59:3         lr: 	1.0000E-04 loss: 	1.77113 loss align 0.0000
 epoch [0003 / 0050] [1909/4485] eta: 0 Days 7:58:38        lr: 	1.0000E-04 loss: 	1.77508 loss align 0.0000
 epoch [0003 / 0050] [2009/4485] eta: 0 Days 7:58:13        lr: 	1.0000E-04 loss: 	1.77023 loss align 0.0000
 epoch [0003 / 0050] [2109/4485] eta: 0 Days 7:57:49        lr: 	1.0000E-04 loss: 	1.79549 loss align 0.0000
 epoch [0003 / 0050] [2209/4485] eta: 0 Days 7:57:24        lr: 	1.0000E-04 loss: 	1.80203 loss align 0.0000
 epoch [0003 / 0050] [2309/4485] eta: 0 Days 7:57:0         lr: 	1.0000E-04 loss: 	1.81674 loss align 0.0000
 epoch [0003 / 0050] [2409/4485] eta: 0 Days 7:56:36        lr: 	1.0000E-04 loss: 	1.83390 loss align 0.0000
 epoch [0003 / 0050] [2509/4485] eta: 0 Days 7:56:12        lr: 	1.0000E-04 loss: 	1.82996 loss align 0.0000
 epoch [0003 / 0050] [2609/4485] eta: 0 Days 7:55:48        lr: 	1.0000E-04 loss: 	1.81617 loss align 0.0000
 epoch [0003 / 0050] [2709/4485] eta: 0 Days 7:55:24        lr: 	1.0000E-04 loss: 	1.80754 loss align 0.0000
 epoch [0003 / 0050] [2809/4485] eta: 0 Days 7:55:1         lr: 	1.0000E-04 loss: 	1.78891 loss align 0.0000
 epoch [0003 / 0050] [2909/4485] eta: 0 Days 7:54:37        lr: 	1.0000E-04 loss: 	1.78152 loss align 0.0000
 epoch [0003 / 0050] [3009/4485] eta: 0 Days 7:54:14        lr: 	1.0000E-04 loss: 	1.77210 loss align 0.0000
 epoch [0003 / 0050] [3109/4485] eta: 0 Days 7:53:50        lr: 	1.0000E-04 loss: 	1.77341 loss align 0.0000
 epoch [0003 / 0050] [3209/4485] eta: 0 Days 7:53:27        lr: 	1.0000E-04 loss: 	1.76756 loss align 0.0000
 epoch [0003 / 0050] [3309/4485] eta: 0 Days 7:53:4         lr: 	1.0000E-04 loss: 	1.76667 loss align 0.0000
 epoch [0003 / 0050] [3409/4485] eta: 0 Days 7:52:41        lr: 	1.0000E-04 loss: 	1.76658 loss align 0.0000
 epoch [0003 / 0050] [3509/4485] eta: 0 Days 7:52:19        lr: 	1.0000E-04 loss: 	1.77363 loss align 0.0000
 epoch [0003 / 0050] [3609/4485] eta: 0 Days 7:51:56        lr: 	1.0000E-04 loss: 	1.77420 loss align 0.0000
 epoch [0003 / 0050] [3709/4485] eta: 0 Days 7:51:34        lr: 	1.0000E-04 loss: 	1.76891 loss align 0.0000
 epoch [0003 / 0050] [3809/4485] eta: 0 Days 7:51:12        lr: 	1.0000E-04 loss: 	1.76817 loss align 0.0000
 epoch [0003 / 0050] [3909/4485] eta: 0 Days 7:50:49        lr: 	1.0000E-04 loss: 	1.76354 loss align 0.0000
 epoch [0003 / 0050] [4009/4485] eta: 0 Days 7:50:27        lr: 	1.0000E-04 loss: 	1.80078 loss align 0.0000
 epoch [0003 / 0050] [4109/4485] eta: 0 Days 7:50:5         lr: 	1.0000E-04 loss: 	1.80046 loss align 0.0000
 epoch [0003 / 0050] [4209/4485] eta: 0 Days 7:49:43        lr: 	1.0000E-04 loss: 	1.80026 loss align 0.0000
 epoch [0003 / 0050] [4309/4485] eta: 0 Days 7:49:21        lr: 	1.0000E-04 loss: 	1.79524 loss align 0.0000
 epoch [0003 / 0050] [4409/4485] eta: 0 Days 7:48:59        lr: 	1.0000E-04 loss: 	1.78605 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	1.59490
starting train epoch 4
 epoch [0004 / 0050] [0009/4485] eta: 0 Days 7:53:57        lr: 	1.0000E-04 loss: 	1.25886 loss align 0.0000
 epoch [0004 / 0050] [0109/4485] eta: 0 Days 7:53:32        lr: 	1.0000E-04 loss: 	1.79528 loss align 0.0000
 epoch [0004 / 0050] [0209/4485] eta: 0 Days 7:53:8         lr: 	1.0000E-04 loss: 	1.68199 loss align 0.0000
 epoch [0004 / 0050] [0309/4485] eta: 0 Days 7:52:44        lr: 	1.0000E-04 loss: 	1.68731 loss align 0.0000
 epoch [0004 / 0050] [0409/4485] eta: 0 Days 7:52:20        lr: 	1.0000E-04 loss: 	1.65766 loss align 0.0000
