Some weights of the model checkpoint at allenai/longformer-base-4096 were not used when initializing LongformerModel: ['lm_head.decoder.weight', 'lm_head.dense.bias', 'lm_head.dense.weight', 'lm_head.layer_norm.bias', 'lm_head.bias', 'lm_head.layer_norm.weight']
- This IS expected if you are initializing LongformerModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing LongformerModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of the model checkpoint at emilyalsentzer/Bio_ClinicalBERT were not used when initializing BertModel: ['cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
ehr loaded
cxr loaded
rr loaded
==> training
running for fusion_type fused_ehr
0
starting val epoch 0
val [0000 / 0050] validation loss: 	6.76890
checkpoint
starting train epoch 0
 epoch [0000 / 0050] [0009/4278] eta: 12 Days 1:11:14       lr: 	1.0000E-07 loss: 	6.32085 loss align 0.0000
 epoch [0000 / 0050] [1209/4278] eta: 0 Days 13:15:1        lr: 	1.0000E-07 loss: 	3.35473 loss align 0.0000
 epoch [0000 / 0050] [1309/4278] eta: 0 Days 13:4:25        lr: 	1.0000E-07 loss: 	3.28364 loss align 0.0000
 epoch [0000 / 0050] [1409/4278] eta: 0 Days 12:55:16       lr: 	1.0000E-07 loss: 	3.22247 loss align 0.0000
 epoch [0000 / 0050] [1509/4278] eta: 0 Days 12:47:8        lr: 	1.0000E-07 loss: 	3.17817 loss align 0.0000
 epoch [0000 / 0050] [1609/4278] eta: 0 Days 12:39:25       lr: 	1.0000E-07 loss: 	3.12596 loss align 0.0000
 epoch [0000 / 0050] [1709/4278] eta: 0 Days 12:32:26       lr: 	1.0000E-07 loss: 	3.07626 loss align 0.0000
 epoch [0000 / 0050] [1809/4278] eta: 0 Days 12:26:20       lr: 	1.0000E-07 loss: 	3.03813 loss align 0.0000
 epoch [0000 / 0050] [1909/4278] eta: 0 Days 12:20:48       lr: 	1.0000E-07 loss: 	2.99300 loss align 0.0000
 epoch [0000 / 0050] [2009/4278] eta: 0 Days 12:15:42       lr: 	1.0000E-07 loss: 	2.95016 loss align 0.0000
 epoch [0000 / 0050] [2109/4278] eta: 0 Days 12:11:0        lr: 	1.0000E-07 loss: 	2.92540 loss align 0.0000
 epoch [0000 / 0050] [2209/4278] eta: 0 Days 12:6:39        lr: 	1.0000E-07 loss: 	2.89615 loss align 0.0000
 epoch [0000 / 0050] [2309/4278] eta: 0 Days 12:2:51        lr: 	1.0000E-07 loss: 	2.87084 loss align 0.0000
 epoch [0000 / 0050] [2409/4278] eta: 0 Days 11:59:17       lr: 	1.0000E-07 loss: 	2.84209 loss align 0.0000
 epoch [0000 / 0050] [2509/4278] eta: 0 Days 11:56:3        lr: 	1.0000E-07 loss: 	2.81837 loss align 0.0000
 epoch [0000 / 0050] [2609/4278] eta: 0 Days 11:53:0        lr: 	1.0000E-07 loss: 	2.78606 loss align 0.0000
 epoch [0000 / 0050] [2709/4278] eta: 0 Days 11:50:4        lr: 	1.0000E-07 loss: 	2.75482 loss align 0.0000
 epoch [0000 / 0050] [2809/4278] eta: 0 Days 11:47:25       lr: 	1.0000E-07 loss: 	2.73220 loss align 0.0000
 epoch [0000 / 0050] [2909/4278] eta: 0 Days 11:44:50       lr: 	1.0000E-07 loss: 	2.71261 loss align 0.0000
 epoch [0000 / 0050] [3009/4278] eta: 0 Days 11:42:27       lr: 	1.0000E-07 loss: 	2.68656 loss align 0.0000
 epoch [0000 / 0050] [3109/4278] eta: 0 Days 11:40:21       lr: 	1.0000E-07 loss: 	2.66296 loss align 0.0000
 epoch [0000 / 0050] [3209/4278] eta: 0 Days 11:38:16       lr: 	1.0000E-07 loss: 	2.65425 loss align 0.0000
 epoch [0000 / 0050] [3309/4278] eta: 0 Days 11:36:14       lr: 	1.0000E-07 loss: 	2.64000 loss align 0.0000
 epoch [0000 / 0050] [3409/4278] eta: 0 Days 11:34:22       lr: 	1.0000E-07 loss: 	2.62352 loss align 0.0000
 epoch [0000 / 0050] [3509/4278] eta: 0 Days 11:32:28       lr: 	1.0000E-07 loss: 	2.60402 loss align 0.0000
 epoch [0000 / 0050] [3609/4278] eta: 0 Days 11:30:47       lr: 	1.0000E-07 loss: 	2.58642 loss align 0.0000
 epoch [0000 / 0050] [3709/4278] eta: 0 Days 11:29:8        lr: 	1.0000E-07 loss: 	2.57460 loss align 0.0000
 epoch [0000 / 0050] [3809/4278] eta: 0 Days 11:27:32       lr: 	1.0000E-07 loss: 	2.56650 loss align 0.0000
 epoch [0000 / 0050] [3909/4278] eta: 0 Days 11:25:57       lr: 	1.0000E-07 loss: 	2.54948 loss align 0.0000
 epoch [0000 / 0050] [4009/4278] eta: 0 Days 11:24:28       lr: 	1.0000E-07 loss: 	2.54611 loss align 0.0000
 epoch [0000 / 0050] [4109/4278] eta: 0 Days 11:23:5        lr: 	1.0000E-07 loss: 	2.54093 loss align 0.0000
 epoch [0000 / 0050] [4209/4278] eta: 0 Days 11:21:49       lr: 	1.0000E-07 loss: 	2.53681 loss align 0.0000
1
starting val epoch 1
val [0001 / 0050] validation loss: 	2.11382
checkpoint
starting train epoch 1
 epoch [0001 / 0050] [0009/4278] eta: 0 Days 11:50:9        lr: 	1.0000E-07 loss: 	2.21107 loss align 0.0000
 epoch [0001 / 0050] [0109/4278] eta: 0 Days 11:48:23       lr: 	1.0000E-07 loss: 	1.99900 loss align 0.0000
 epoch [0001 / 0050] [0209/4278] eta: 0 Days 11:46:48       lr: 	1.0000E-07 loss: 	2.07965 loss align 0.0000
 epoch [0001 / 0050] [0309/4278] eta: 0 Days 11:45:14       lr: 	1.0000E-07 loss: 	2.14814 loss align 0.0000
 epoch [0001 / 0050] [0409/4278] eta: 0 Days 11:43:41       lr: 	1.0000E-07 loss: 	2.25754 loss align 0.0000
 epoch [0001 / 0050] [0509/4278] eta: 0 Days 11:42:14       lr: 	1.0000E-07 loss: 	2.24494 loss align 0.0000
 epoch [0001 / 0050] [0609/4278] eta: 0 Days 11:40:49       lr: 	1.0000E-07 loss: 	2.14875 loss align 0.0000
 epoch [0001 / 0050] [0709/4278] eta: 0 Days 11:39:29       lr: 	1.0000E-07 loss: 	2.18835 loss align 0.0000
 epoch [0001 / 0050] [0809/4278] eta: 0 Days 11:38:12       lr: 	1.0000E-07 loss: 	2.14038 loss align 0.0000
 epoch [0001 / 0050] [0909/4278] eta: 0 Days 11:36:59       lr: 	1.0000E-07 loss: 	2.15405 loss align 0.0000
 epoch [0001 / 0050] [1009/4278] eta: 0 Days 11:35:43       lr: 	1.0000E-07 loss: 	2.13197 loss align 0.0000
 epoch [0001 / 0050] [1109/4278] eta: 0 Days 11:34:29       lr: 	1.0000E-07 loss: 	2.10129 loss align 0.0000
 epoch [0001 / 0050] [1209/4278] eta: 0 Days 11:33:20       lr: 	1.0000E-07 loss: 	2.08139 loss align 0.0000
 epoch [0001 / 0050] [1309/4278] eta: 0 Days 11:32:11       lr: 	1.0000E-07 loss: 	2.09798 loss align 0.0000
 epoch [0001 / 0050] [1409/4278] eta: 0 Days 11:31:5        lr: 	1.0000E-07 loss: 	2.10266 loss align 0.0000
 epoch [0001 / 0050] [1509/4278] eta: 0 Days 11:29:53       lr: 	1.0000E-07 loss: 	2.08774 loss align 0.0000
 epoch [0001 / 0050] [1609/4278] eta: 0 Days 11:28:34       lr: 	1.0000E-07 loss: 	2.09012 loss align 0.0000
 epoch [0001 / 0050] [1709/4278] eta: 0 Days 11:27:15       lr: 	1.0000E-07 loss: 	2.08316 loss align 0.0000
 epoch [0001 / 0050] [1809/4278] eta: 0 Days 11:25:59       lr: 	1.0000E-07 loss: 	2.09910 loss align 0.0000
 epoch [0001 / 0050] [1909/4278] eta: 0 Days 11:24:47       lr: 	1.0000E-07 loss: 	2.09531 loss align 0.0000
 epoch [0001 / 0050] [2009/4278] eta: 0 Days 11:23:36       lr: 	1.0000E-07 loss: 	2.06677 loss align 0.0000
 epoch [0001 / 0050] [2109/4278] eta: 0 Days 11:22:26       lr: 	1.0000E-07 loss: 	2.06547 loss align 0.0000
 epoch [0001 / 0050] [2209/4278] eta: 0 Days 11:21:16       lr: 	1.0000E-07 loss: 	2.05786 loss align 0.0000
 epoch [0001 / 0050] [2309/4278] eta: 0 Days 11:20:11       lr: 	1.0000E-07 loss: 	2.08004 loss align 0.0000
 epoch [0001 / 0050] [2409/4278] eta: 0 Days 11:19:8        lr: 	1.0000E-07 loss: 	2.08054 loss align 0.0000
 epoch [0001 / 0050] [2509/4278] eta: 0 Days 11:18:6        lr: 	1.0000E-07 loss: 	2.08652 loss align 0.0000
 epoch [0001 / 0050] [2609/4278] eta: 0 Days 11:17:6        lr: 	1.0000E-07 loss: 	2.08211 loss align 0.0000
 epoch [0001 / 0050] [2709/4278] eta: 0 Days 11:16:2        lr: 	1.0000E-07 loss: 	2.07306 loss align 0.0000
 epoch [0001 / 0050] [2809/4278] eta: 0 Days 11:15:0        lr: 	1.0000E-07 loss: 	2.06902 loss align 0.0000
 epoch [0001 / 0050] [2909/4278] eta: 0 Days 11:14:1        lr: 	1.0000E-07 loss: 	2.05876 loss align 0.0000
 epoch [0001 / 0050] [3009/4278] eta: 0 Days 11:13:7        lr: 	1.0000E-07 loss: 	2.06036 loss align 0.0000
 epoch [0001 / 0050] [3109/4278] eta: 0 Days 11:12:13       lr: 	1.0000E-07 loss: 	2.05284 loss align 0.0000
 epoch [0001 / 0050] [3209/4278] eta: 0 Days 11:11:18       lr: 	1.0000E-07 loss: 	2.05609 loss align 0.0000
 epoch [0001 / 0050] [3309/4278] eta: 0 Days 11:10:23       lr: 	1.0000E-07 loss: 	2.04974 loss align 0.0000
 epoch [0001 / 0050] [3409/4278] eta: 0 Days 11:9:31        lr: 	1.0000E-07 loss: 	2.04780 loss align 0.0000
 epoch [0001 / 0050] [3509/4278] eta: 0 Days 11:8:40        lr: 	1.0000E-07 loss: 	2.04530 loss align 0.0000
 epoch [0001 / 0050] [3609/4278] eta: 0 Days 11:7:51        lr: 	1.0000E-07 loss: 	2.04027 loss align 0.0000
 epoch [0001 / 0050] [3709/4278] eta: 0 Days 11:6:59        lr: 	1.0000E-07 loss: 	2.03201 loss align 0.0000
 epoch [0001 / 0050] [3809/4278] eta: 0 Days 11:6:9         lr: 	1.0000E-07 loss: 	2.03737 loss align 0.0000
 epoch [0001 / 0050] [3909/4278] eta: 0 Days 11:5:20        lr: 	1.0000E-07 loss: 	2.03443 loss align 0.0000
 epoch [0001 / 0050] [4009/4278] eta: 0 Days 11:4:33        lr: 	1.0000E-07 loss: 	2.03497 loss align 0.0000
 epoch [0001 / 0050] [4109/4278] eta: 0 Days 11:3:47        lr: 	1.0000E-07 loss: 	2.04672 loss align 0.0000
 epoch [0001 / 0050] [4209/4278] eta: 0 Days 11:3:0         lr: 	1.0000E-07 loss: 	2.03657 loss align 0.0000
2
starting val epoch 2
val [0002 / 0050] validation loss: 	2.05616
checkpoint
starting train epoch 2
 epoch [0002 / 0050] [0009/4278] eta: 0 Days 11:17:10       lr: 	1.0000E-07 loss: 	3.66660 loss align 0.0000
 epoch [0002 / 0050] [0109/4278] eta: 0 Days 11:16:21       lr: 	1.0000E-07 loss: 	2.32404 loss align 0.0000
 epoch [0002 / 0050] [0209/4278] eta: 0 Days 11:15:33       lr: 	1.0000E-07 loss: 	2.18732 loss align 0.0000
 epoch [0002 / 0050] [0309/4278] eta: 0 Days 11:14:44       lr: 	1.0000E-07 loss: 	2.13969 loss align 0.0000
 epoch [0002 / 0050] [0409/4278] eta: 0 Days 11:13:58       lr: 	1.0000E-07 loss: 	2.07662 loss align 0.0000
 epoch [0002 / 0050] [0509/4278] eta: 0 Days 11:13:14       lr: 	1.0000E-07 loss: 	2.14309 loss align 0.0000
 epoch [0002 / 0050] [0609/4278] eta: 0 Days 11:12:28       lr: 	1.0000E-07 loss: 	2.13817 loss align 0.0000
 epoch [0002 / 0050] [0709/4278] eta: 0 Days 11:11:43       lr: 	1.0000E-07 loss: 	2.09977 loss align 0.0000
 epoch [0002 / 0050] [0809/4278] eta: 0 Days 11:10:59       lr: 	1.0000E-07 loss: 	2.03698 loss align 0.0000
 epoch [0002 / 0050] [0909/4278] eta: 0 Days 11:10:18       lr: 	1.0000E-07 loss: 	2.00737 loss align 0.0000
 epoch [0002 / 0050] [1009/4278] eta: 0 Days 11:9:39        lr: 	1.0000E-07 loss: 	2.04026 loss align 0.0000
 epoch [0002 / 0050] [1109/4278] eta: 0 Days 11:8:58        lr: 	1.0000E-07 loss: 	2.02274 loss align 0.0000
 epoch [0002 / 0050] [1209/4278] eta: 0 Days 11:8:19        lr: 	1.0000E-07 loss: 	2.00128 loss align 0.0000
 epoch [0002 / 0050] [1309/4278] eta: 0 Days 11:7:41        lr: 	1.0000E-07 loss: 	2.05368 loss align 0.0000
 epoch [0002 / 0050] [1409/4278] eta: 0 Days 11:7:1         lr: 	1.0000E-07 loss: 	2.04048 loss align 0.0000
 epoch [0002 / 0050] [1509/4278] eta: 0 Days 11:6:22        lr: 	1.0000E-07 loss: 	2.02335 loss align 0.0000
 epoch [0002 / 0050] [1609/4278] eta: 0 Days 11:5:44        lr: 	1.0000E-07 loss: 	2.00714 loss align 0.0000
 epoch [0002 / 0050] [1709/4278] eta: 0 Days 11:5:6         lr: 	1.0000E-07 loss: 	2.00541 loss align 0.0000
 epoch [0002 / 0050] [1809/4278] eta: 0 Days 11:4:30        lr: 	1.0000E-07 loss: 	2.00625 loss align 0.0000
 epoch [0002 / 0050] [1909/4278] eta: 0 Days 11:3:53        lr: 	1.0000E-07 loss: 	1.99411 loss align 0.0000
 epoch [0002 / 0050] [2009/4278] eta: 0 Days 11:3:16        lr: 	1.0000E-07 loss: 	1.98988 loss align 0.0000
 epoch [0002 / 0050] [2109/4278] eta: 0 Days 11:2:39        lr: 	1.0000E-07 loss: 	1.98798 loss align 0.0000
 epoch [0002 / 0050] [2209/4278] eta: 0 Days 11:2:3         lr: 	1.0000E-07 loss: 	2.00142 loss align 0.0000
 epoch [0002 / 0050] [2309/4278] eta: 0 Days 11:1:27        lr: 	1.0000E-07 loss: 	2.00594 loss align 0.0000
 epoch [0002 / 0050] [2409/4278] eta: 0 Days 11:0:52        lr: 	1.0000E-07 loss: 	1.98788 loss align 0.0000
 epoch [0002 / 0050] [2509/4278] eta: 0 Days 11:0:17        lr: 	1.0000E-07 loss: 	1.98169 loss align 0.0000
 epoch [0002 / 0050] [2609/4278] eta: 0 Days 10:59:43       lr: 	1.0000E-07 loss: 	1.98695 loss align 0.0000
 epoch [0002 / 0050] [2709/4278] eta: 0 Days 10:59:9        lr: 	1.0000E-07 loss: 	1.99244 loss align 0.0000
 epoch [0002 / 0050] [2809/4278] eta: 0 Days 10:58:35       lr: 	1.0000E-07 loss: 	1.99860 loss align 0.0000
 epoch [0002 / 0050] [2909/4278] eta: 0 Days 10:58:1        lr: 	1.0000E-07 loss: 	1.98960 loss align 0.0000
 epoch [0002 / 0050] [3009/4278] eta: 0 Days 10:57:29       lr: 	1.0000E-07 loss: 	1.98649 loss align 0.0000
 epoch [0002 / 0050] [3109/4278] eta: 0 Days 10:56:54       lr: 	1.0000E-07 loss: 	1.97956 loss align 0.0000
 epoch [0002 / 0050] [3209/4278] eta: 0 Days 10:56:21       lr: 	1.0000E-07 loss: 	1.96780 loss align 0.0000
 epoch [0002 / 0050] [3309/4278] eta: 0 Days 10:55:48       lr: 	1.0000E-07 loss: 	1.96946 loss align 0.0000
 epoch [0002 / 0050] [3409/4278] eta: 0 Days 10:55:14       lr: 	1.0000E-07 loss: 	1.96264 loss align 0.0000
 epoch [0002 / 0050] [3509/4278] eta: 0 Days 10:54:41       lr: 	1.0000E-07 loss: 	1.96266 loss align 0.0000
 epoch [0002 / 0050] [3609/4278] eta: 0 Days 10:54:9        lr: 	1.0000E-07 loss: 	1.96911 loss align 0.0000
 epoch [0002 / 0050] [3709/4278] eta: 0 Days 10:53:36       lr: 	1.0000E-07 loss: 	1.96377 loss align 0.0000
 epoch [0002 / 0050] [3809/4278] eta: 0 Days 10:53:5        lr: 	1.0000E-07 loss: 	1.95697 loss align 0.0000
 epoch [0002 / 0050] [3909/4278] eta: 0 Days 10:52:34       lr: 	1.0000E-07 loss: 	1.95692 loss align 0.0000
 epoch [0002 / 0050] [4009/4278] eta: 0 Days 10:52:3        lr: 	1.0000E-07 loss: 	1.95105 loss align 0.0000
 epoch [0002 / 0050] [4109/4278] eta: 0 Days 10:51:33       lr: 	1.0000E-07 loss: 	1.95935 loss align 0.0000
 epoch [0002 / 0050] [4209/4278] eta: 0 Days 10:51:2        lr: 	1.0000E-07 loss: 	1.96531 loss align 0.0000
3
starting val epoch 3
val [0003 / 0050] validation loss: 	2.00887
checkpoint
starting train epoch 3
 epoch [0003 / 0050] [0009/4278] eta: 0 Days 11:0:8         lr: 	1.0000E-07 loss: 	1.23881 loss align 0.0000
 epoch [0003 / 0050] [0109/4278] eta: 0 Days 10:59:23       lr: 	1.0000E-07 loss: 	1.65771 loss align 0.0000
 epoch [0003 / 0050] [0209/4278] eta: 0 Days 10:58:41       lr: 	1.0000E-07 loss: 	1.80766 loss align 0.0000
 epoch [0003 / 0050] [0309/4278] eta: 0 Days 10:58:0        lr: 	1.0000E-07 loss: 	1.77237 loss align 0.0000
 epoch [0003 / 0050] [0409/4278] eta: 0 Days 10:57:19       lr: 	1.0000E-07 loss: 	1.81034 loss align 0.0000
 epoch [0003 / 0050] [0509/4278] eta: 0 Days 10:56:38       lr: 	1.0000E-07 loss: 	1.78885 loss align 0.0000
 epoch [0003 / 0050] [0609/4278] eta: 0 Days 10:55:59       lr: 	1.0000E-07 loss: 	1.81136 loss align 0.0000
 epoch [0003 / 0050] [0709/4278] eta: 0 Days 10:55:20       lr: 	1.0000E-07 loss: 	1.88455 loss align 0.0000
 epoch [0003 / 0050] [0809/4278] eta: 0 Days 10:54:41       lr: 	1.0000E-07 loss: 	1.91385 loss align 0.0000
 epoch [0003 / 0050] [0909/4278] eta: 0 Days 10:54:3        lr: 	1.0000E-07 loss: 	1.98455 loss align 0.0000
 epoch [0003 / 0050] [1009/4278] eta: 0 Days 10:53:24       lr: 	1.0000E-07 loss: 	1.94916 loss align 0.0000
 epoch [0003 / 0050] [1109/4278] eta: 0 Days 10:52:46       lr: 	1.0000E-07 loss: 	1.95202 loss align 0.0000
 epoch [0003 / 0050] [1209/4278] eta: 0 Days 10:52:9        lr: 	1.0000E-07 loss: 	1.96205 loss align 0.0000
 epoch [0003 / 0050] [1309/4278] eta: 0 Days 10:51:32       lr: 	1.0000E-07 loss: 	1.95583 loss align 0.0000
 epoch [0003 / 0050] [1409/4278] eta: 0 Days 10:50:55       lr: 	1.0000E-07 loss: 	1.94128 loss align 0.0000
 epoch [0003 / 0050] [1509/4278] eta: 0 Days 10:50:19       lr: 	1.0000E-07 loss: 	1.93736 loss align 0.0000
 epoch [0003 / 0050] [1609/4278] eta: 0 Days 10:49:42       lr: 	1.0000E-07 loss: 	1.93088 loss align 0.0000
 epoch [0003 / 0050] [1709/4278] eta: 0 Days 10:49:5        lr: 	1.0000E-07 loss: 	1.92992 loss align 0.0000
 epoch [0003 / 0050] [1809/4278] eta: 0 Days 10:48:28       lr: 	1.0000E-07 loss: 	1.95304 loss align 0.0000
 epoch [0003 / 0050] [1909/4278] eta: 0 Days 10:47:52       lr: 	1.0000E-07 loss: 	1.95113 loss align 0.0000
 epoch [0003 / 0050] [2009/4278] eta: 0 Days 10:47:17       lr: 	1.0000E-07 loss: 	1.94147 loss align 0.0000
 epoch [0003 / 0050] [2109/4278] eta: 0 Days 10:46:42       lr: 	1.0000E-07 loss: 	1.94736 loss align 0.0000
 epoch [0003 / 0050] [2209/4278] eta: 0 Days 10:46:7        lr: 	1.0000E-07 loss: 	1.92890 loss align 0.0000
 epoch [0003 / 0050] [2309/4278] eta: 0 Days 10:45:33       lr: 	1.0000E-07 loss: 	1.92583 loss align 0.0000
 epoch [0003 / 0050] [2409/4278] eta: 0 Days 10:44:59       lr: 	1.0000E-07 loss: 	1.92821 loss align 0.0000
 epoch [0003 / 0050] [2509/4278] eta: 0 Days 10:44:25       lr: 	1.0000E-07 loss: 	1.93255 loss align 0.0000
 epoch [0003 / 0050] [2609/4278] eta: 0 Days 10:43:49       lr: 	1.0000E-07 loss: 	1.92453 loss align 0.0000
 epoch [0003 / 0050] [2709/4278] eta: 0 Days 10:43:15       lr: 	1.0000E-07 loss: 	1.91965 loss align 0.0000
 epoch [0003 / 0050] [2809/4278] eta: 0 Days 10:42:41       lr: 	1.0000E-07 loss: 	1.91873 loss align 0.0000
 epoch [0003 / 0050] [2909/4278] eta: 0 Days 10:42:8        lr: 	1.0000E-07 loss: 	1.92353 loss align 0.0000
 epoch [0003 / 0050] [3009/4278] eta: 0 Days 10:41:34       lr: 	1.0000E-07 loss: 	1.92494 loss align 0.0000
 epoch [0003 / 0050] [3109/4278] eta: 0 Days 10:41:1        lr: 	1.0000E-07 loss: 	1.91508 loss align 0.0000
 epoch [0003 / 0050] [3209/4278] eta: 0 Days 10:40:28       lr: 	1.0000E-07 loss: 	1.92033 loss align 0.0000
 epoch [0003 / 0050] [3309/4278] eta: 0 Days 10:39:54       lr: 	1.0000E-07 loss: 	1.91832 loss align 0.0000
 epoch [0003 / 0050] [3409/4278] eta: 0 Days 10:39:21       lr: 	1.0000E-07 loss: 	1.91308 loss align 0.0000
 epoch [0003 / 0050] [3509/4278] eta: 0 Days 10:38:49       lr: 	1.0000E-07 loss: 	1.91097 loss align 0.0000
 epoch [0003 / 0050] [3609/4278] eta: 0 Days 10:38:17       lr: 	1.0000E-07 loss: 	1.92187 loss align 0.0000
 epoch [0003 / 0050] [3709/4278] eta: 0 Days 10:37:46       lr: 	1.0000E-07 loss: 	1.92745 loss align 0.0000
 epoch [0003 / 0050] [3809/4278] eta: 0 Days 10:37:13       lr: 	1.0000E-07 loss: 	1.91968 loss align 0.0000
 epoch [0003 / 0050] [3909/4278] eta: 0 Days 10:36:42       lr: 	1.0000E-07 loss: 	1.92478 loss align 0.0000
 epoch [0003 / 0050] [4009/4278] eta: 0 Days 10:36:10       lr: 	1.0000E-07 loss: 	1.93441 loss align 0.0000
 epoch [0003 / 0050] [4109/4278] eta: 0 Days 10:35:38       lr: 	1.0000E-07 loss: 	1.93565 loss align 0.0000
 epoch [0003 / 0050] [4209/4278] eta: 0 Days 10:35:6        lr: 	1.0000E-07 loss: 	1.93347 loss align 0.0000
4
starting val epoch 4
val [0004 / 0050] validation loss: 	2.02413
checkpoint
starting train epoch 4
 epoch [0004 / 0050] [0009/4278] eta: 0 Days 10:41:48       lr: 	1.0000E-07 loss: 	1.00897 loss align 0.0000
 epoch [0004 / 0050] [0109/4278] eta: 0 Days 10:41:12       lr: 	1.0000E-07 loss: 	1.97785 loss align 0.0000
 epoch [0004 / 0050] [0209/4278] eta: 0 Days 10:40:37       lr: 	1.0000E-07 loss: 	1.91054 loss align 0.0000
 epoch [0004 / 0050] [0309/4278] eta: 0 Days 10:40:2        lr: 	1.0000E-07 loss: 	1.88521 loss align 0.0000
 epoch [0004 / 0050] [0409/4278] eta: 0 Days 10:39:28       lr: 	1.0000E-07 loss: 	1.94173 loss align 0.0000
 epoch [0004 / 0050] [0509/4278] eta: 0 Days 10:38:54       lr: 	1.0000E-07 loss: 	1.92060 loss align 0.0000
 epoch [0004 / 0050] [0609/4278] eta: 0 Days 10:38:20       lr: 	1.0000E-07 loss: 	1.96076 loss align 0.0000
 epoch [0004 / 0050] [0709/4278] eta: 0 Days 10:37:47       lr: 	1.0000E-07 loss: 	1.93516 loss align 0.0000
 epoch [0004 / 0050] [0809/4278] eta: 0 Days 10:37:15       lr: 	1.0000E-07 loss: 	1.91001 loss align 0.0000
 epoch [0004 / 0050] [0909/4278] eta: 0 Days 10:36:43       lr: 	1.0000E-07 loss: 	1.92819 loss align 0.0000
 epoch [0004 / 0050] [1009/4278] eta: 0 Days 10:36:10       lr: 	1.0000E-07 loss: 	1.93964 loss align 0.0000
 epoch [0004 / 0050] [1109/4278] eta: 0 Days 10:35:38       lr: 	1.0000E-07 loss: 	1.94413 loss align 0.0000
